,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
0,07.29.47,1,5G,-99,-10,5.0,13,-,3,4,D
1,07.29.47,1,5G,-99,-10,5.0,13,-,1,1,D
2,07.29.47,0,5G,-99,-10,5.0,13,-,1,1,D
3,07.29.48,0,5G,-101,-11,4.0,13,-,12,3,D
4,07.29.49,0,5G,-101,-11,4.0,13,-,1,1,D
7,07.29.52,0,5G,-101,-9,7.0,13,-81,195,100,D
8,07.29.53,0,5G,-101,-9,7.0,13,-81,444,17,D
9,07.29.55,0,5G,-101,-11,6.0,13,-79,23885,1619,D
10,07.29.56,0,5G,-101,-11,6.0,13,-79,651,16,D
11,07.29.57,0,5G,-101,-11,1.0,13,-79,2,4,D
13,07.29.59,0,5G,-101,-11,8.0,13,-79,21292,747,D
14,07.30.00,0,5G,-101,-11,8.0,13,-79,25945,566,D
15,07.30.01,0,5G,-99,-10,-6.0,13,-79,24636,226,D
16,07.30.02,0,5G,-99,-10,-6.0,13,-79,22587,232,D
17,07.30.03,0,5G,-99,-10,5.0,13,-79,19630,248,D
18,07.30.04,0,5G,-99,-10,5.0,13,-79,31503,434,D
19,07.30.05,0,5G,-98,-10,9.0,13,-79,36713,310,D
20,07.30.06,0,5G,-98,-10,9.0,13,-79,20949,227,D
21,07.30.07,0,5G,-98,-9,10.0,13,-79,18373,260,D
22,07.30.09,0,5G,-98,-9,10.0,13,-79,819,6,D
26,07.30.13,0,5G,-100,-10,2.0,12,-81,114,43,D
27,07.30.14,0,5G,-100,-11,-3.0,10,-79,2,5,D
29,07.30.16,0,5G,-99,-11,6.0,10,-79,2,4,D
30,07.30.17,0,5G,-99,-11,6.0,12,-81,1,1,D
31,07.30.18,0,5G,-100,-9,5.0,12,-81,2,4,D
39,07.30.27,0,5G,-100,-11,9.0,11,-84,16,28,D
46,07.30.34,0,5G,-99,-11,8.0,12,-,2,4,D
48,07.30.37,0,5G,-100,-12,5.0,12,-,2,4,D
50,07.30.39,0,5G,-101,-13,-7.0,12,-,2,4,D
60,07.30.49,0,5G,-100,-11,8.0,11,-88,1,1,D
63,07.30.53,0,5G,-101,-11,7.0,12,-83,16,49,D
66,07.30.56,0,5G,-100,-10,12.0,12,-83,2,5,D
68,07.30.58,0,5G,-96,-9,12.0,13,-79,3,5,D
69,07.30.59,0,5G,-93,-9,18.0,15,-,14,26,D
70,07.31.00,0,5G,-93,-9,18.0,14,-76,8,9,D
71,07.31.01,0,5G,-93,-11,20.0,15,-79,1,1,D
75,07.31.06,0,5G,-84,-8,16.0,15,-,1,0,D
77,07.31.08,0,5G,-81,-8,20.0,15,-,2,1,D
82,07.31.12,33,5G,-85,-9,23.0,15,-70,2789,60,D
83,07.31.13,33,5G,-85,-9,23.0,15,-68,22174,267,D
84,07.31.14,33,5G,-82,-9,15.0,15,-68,6092,56,D
86,07.31.16,33,5G,-83,-10,15.0,14,-66,2,4,D
88,07.31.19,33,5G,-75,-9,17.0,15,-68,2,4,D
90,07.31.21,33,5G,-76,-8,23.0,15,-67,2,4,D
91,07.31.22,35,5G,-76,-8,23.0,15,-65,2,4,D
106,07.31.38,40,5G,-84,-9,17.0,14,-67,2,4,D
108,07.31.40,40,5G,-84,-9,3.0,13,-69,2,5,D
110,07.31.42,40,5G,-85,-9,9.0,14,-66,2,4,D
121,07.31.53,37,5G,-91,-12,-3.0,6,-,1,1,D
126,07.31.58,37,5G,-91,-9,14.0,14,-,139,13,D
127,07.32.00,37,5G,-90,-11,19.0,11,-74,27996,292,D
128,07.32.00,27,5G,-90,-11,19.0,11,-74,27996,292,D
129,07.32.01,27,5G,-90,-11,19.0,14,-67,2,4,D
130,07.32.02,27,5G,-91,-10,1.0,14,-69,31,15,D
131,07.32.03,27,5G,-91,-10,1.0,14,-75,2,4,D
148,07.32.20,24,5G,-82,-9,6.0,9,-,2,4,D
150,07.32.22,24,5G,-82,-11,15.0,11,-71,2,4,D
152,07.32.24,24,5G,-82,-10,16.0,9,-76,2,4,D
167,07.32.40,24,5G,-91,-11,10.0,12,-76,2,4,D
170,07.32.43,50,5G,-95,-10,10.0,11,-75,2,4,D
172,07.32.45,50,5G,-95,-11,2.0,14,-,5975,89,D
173,07.32.46,50,5G,-95,-11,2.0,12,-77,23363,211,D
174,07.32.47,50,5G,-98,-13,-7.0,12,-77,2472,36,D
185,07.32.59,51,5G,-89,-15,8.0,13,-,15,27,D
188,07.33.02,51,5G,-92,-10,8.0,13,-74,2,4,D
191,07.33.04,50,5G,-89,-11,3.0,14,-,2,4,D
193,07.33.06,50,5G,-89,-15,12.0,14,-75,4,5,D
194,07.33.07,50,5G,-89,-15,12.0,14,-73,5,9,D
207,07.33.22,42,5G,-85,-9,4.0,15,-68,2,4,D
209,07.33.25,42,5G,-84,-8,20.0,15,-68,2,4,D
211,07.33.27,42,5G,-87,-8,4.0,14,-66,3,5,D
216,07.33.31,47,5G,-83,-10,25.0,14,-67,928,11,D
217,07.33.32,47,5G,-76,-9,15.0,14,-67,26296,277,D
218,07.33.33,47,5G,-76,-9,15.0,14,-67,1218,12,D
222,07.33.38,47,5G,-84,-11,9.0,15,-72,3,1,D
223,07.33.38,51,5G,-84,-11,9.0,15,-72,3,1,D
229,07.33.44,51,5G,-86,-11,17.0,15,-72,2,4,D
232,07.33.46,46,5G,-85,-9,3.0,15,-68,2,4,D
234,07.33.48,46,5G,-79,-10,19.0,11,-61,2,4,D
244,07.33.59,46,5G,-96,-12,13.0,11,-,15,29,D
249,07.34.04,46,5G,-96,-10,6.0,14,-74,2,4,D
251,07.34.07,46,5G,-96,-10,-2.0,12,-76,2,4,D
253,07.34.09,46,5G,-95,-11,4.0,14,-73,2,4,D
262,07.34.17,15,5G,-82,-11,21.0,15,-70,32,16,D
263,07.34.18,15,5G,-82,-11,21.0,11,-64,15001,158,D
264,07.34.20,15,5G,-81,-11,0.0,12,-66,15057,216,D
265,07.34.21,15,5G,-81,-11,0.0,11,-69,105,0,D
270,07.34.26,15,5G,-86,-11,11.0,14,-71,2,4,D
271,07.34.27,39,5G,-86,-11,11.0,10,-64,2,4,D
273,07.34.28,39,5G,-85,-12,1.0,13,-74,2,4,D
275,07.34.30,39,5G,-91,-11,8.0,11,-71,2,4,D
292,07.34.47,50,5G,-95,-10,1.0,12,-80,2,4,D
294,07.34.49,50,5G,-88,-11,7.0,11,-76,2,4,D
296,07.34.51,50,5G,-94,-10,-4.0,12,-77,2,4,D
300,07.34.56,55,5G,-91,-11,-1.0,10,-82,11,1,D
303,07.35.00,55,5G,-89,-13,1.0,14,-78,15,27,D
304,07.35.00,56,5G,-89,-13,1.0,12,-75,15,27,D
313,07.35.08,57,5G,-89,-10,-1.0,14,-75,2,6,D
315,07.35.10,57,5G,-94,-15,-1.0,8,-80,2,4,D
318,07.35.14,57,5G,-95,-10,0.0,12,-81,1,3,D
319,07.35.14,55,5G,-95,-10,0.0,12,-81,1,3,D
320,07.35.15,55,5G,-95,-10,0.0,12,-81,1,2,D
325,07.35.20,55,5G,-82,-7,12.0,12,-,4,4,D
326,07.35.21,60,5G,-82,-7,12.0,12,-70,4,4,D
327,07.35.21,60,5G,-82,-7,12.0,12,-70,1,1,D
328,07.35.22,60,5G,-78,-7,14.0,13,-62,1,0,D
330,07.35.24,60,5G,-87,-7,5.0,11,-69,1,0,D
332,07.35.26,60,5G,-77,-8,-8.0,13,-82,2608,58,D
333,07.35.28,60,5G,-77,-8,-8.0,13,-82,14821,246,D
334,07.35.28,59,5G,-77,-8,-8.0,13,-82,14821,246,D
335,07.35.29,59,5G,-83,-9,16.0,11,-84,21714,236,D
336,07.35.30,59,5G,-83,-9,16.0,9,-,8874,65,D
337,07.35.31,59,5G,-87,-10,9.0,9,-,2,4,D
339,07.35.33,59,5G,-89,-9,12.0,9,-,2,4,D
345,07.35.38,54,5G,-79,-7,14.0,14,-89,1,0,D
355,07.35.50,48,5G,-76,-8,19.0,15,-63,2,4,D
356,07.35.51,49,5G,-76,-8,19.0,15,-63,2,4,D
357,07.35.51,49,5G,-76,-8,19.0,15,-63,15,16,D
358,07.35.52,49,5G,-88,-8,10.0,15,-,2,4,D
360,07.35.54,49,5G,-89,-8,18.0,15,-70,2,4,D
364,07.36.00,48,5G,-90,-10,16.0,15,-69,15,1,D
365,07.36.01,48,5G,-91,-10,12.0,14,-73,7,11,D
375,07.36.11,42,5G,-96,-10,-2.0,11,-77,2,4,D
377,07.36.13,42,5G,-100,-9,12.0,10,-77,2,4,D
379,07.36.15,42,5G,-94,-8,15.0,15,-74,23593,221,D
380,07.36.16,47,5G,-94,-8,15.0,11,-78,23593,221,D
381,07.36.16,47,5G,-95,-7,17.0,11,-78,2731,17,D
399,07.36.32,44,HSPA+,-73,-2,-,-,-,10,11,VD
400,07.36.33,44,HSPA+,-71,-2,-,-,-,9,7,VD
401,07.36.34,44,HSPA+,-71,-2,-,-,-,20,48,VD
402,07.36.35,44,HSPA+,-73,-2,-,-,-,35,38,VD
403,07.36.37,44,HSPA+,-73,-2,-,-,-,545,8,VD
417,07.36.53,52,HSPA+,-75,-2,-,-,-,2,4,VD
419,07.36.55,52,HSPA+,-75,-15,-,-,-,2,4,VD
422,07.36.57,44,HSPA+,-71,-2,-,-,-,2,4,VD
424,07.37.00,44,HSPA+,-73,-2,-,-,-,17,29,VD
438,07.37.14,43,HSPA+,-67,-2,-,-,-,2,5,D
439,07.37.15,43,HSPA+,-67,-2,-,-,-,2,33,D
440,07.37.16,43,HSPA+,-67,-2,-,-,-,5,15,D
441,07.37.17,43,HSPA+,-63,-2,-,-,-,17,14,D
442,07.37.18,43,HSPA+,-63,-2,-,-,-,10,14,D
443,07.37.19,26,HSPA+,-63,-2,-,-,-,10,14,D
444,07.37.19,26,HSPA+,-61,-20,-,-,-,10,10,D
445,07.37.20,26,HSPA+,-61,-20,-,-,-,34,6,D
446,07.37.21,26,HSPA+,-61,-2,-,-,-,22,1,D
447,07.37.22,26,HSPA+,-61,-2,-,-,-,24,6,D
448,07.37.23,26,HSPA+,-63,-2,-,-,-,22,1,D
449,07.37.24,26,HSPA+,-63,-2,-,-,-,25,6,D
450,07.37.25,26,HSPA+,-59,-2,-,-,-,125,9,D
451,07.37.27,26,HSPA+,-59,-2,-,-,-,125,19,D
452,07.37.28,44,HSPA+,-59,-2,-,-,-,125,19,D
453,07.37.28,44,HSPA+,-59,-2,-,-,-,133,32,D
454,07.37.29,44,HSPA+,-59,-2,-,-,-,336,15,D
455,07.37.30,44,HSPA+,-59,-2,-,-,-,229,16,D
456,07.37.31,44,HSPA+,-59,-2,-,-,-,373,17,D
457,07.37.32,44,HSPA+,-57,-2,-,-,-,403,23,D
458,07.37.33,44,HSPA+,-57,-2,-,-,-,215,10,D
459,07.37.34,44,HSPA+,-67,-19,-,-,-,374,39,D
460,07.37.35,44,HSPA+,-67,-19,-,-,-,384,9,D
461,07.37.36,47,HSPA+,-67,-19,-,-,-,384,9,D
462,07.37.36,47,HSPA+,-67,-20,-,-,-,385,8,D
463,07.37.38,47,HSPA+,-67,-20,-,-,-,382,9,D
464,07.37.39,47,HSPA+,-69,-2,-,-,-,369,6,D
465,07.37.40,47,HSPA+,-69,-2,-,-,-,381,7,D
466,07.37.41,47,HSPA+,-63,-2,-,-,-,370,11,D
467,07.37.42,47,HSPA+,-63,-2,-,-,-,380,7,D
468,07.37.43,47,HSPA+,-73,-2,-,-,-,382,11,D
469,07.37.44,47,HSPA+,-73,-2,-,-,-,168,16,D
470,07.37.45,44,HSPA+,-73,-2,-,-,-,168,16,D
471,07.37.45,44,HSPA+,-75,-2,-,-,-,343,15,D
472,07.37.46,44,HSPA+,-75,-2,-,-,-,317,22,D
473,07.37.47,44,HSPA+,-77,-2,-,-,-,296,6,D
474,07.37.49,44,HSPA+,-77,-2,-,-,-,212,3,D
475,07.37.50,44,HSPA+,-77,-20,-,-,-,452,9,D
476,07.37.51,44,HSPA+,-77,-20,-,-,-,380,7,D
477,07.37.52,44,HSPA+,-81,-2,-,-,-,369,7,D
478,07.37.53,50,HSPA+,-81,-2,-,-,-,369,7,D
479,07.37.53,50,HSPA+,-81,-2,-,-,-,335,36,D
480,07.37.54,50,HSPA+,-83,-19,-,-,-,156,13,D
481,07.37.55,50,HSPA+,-83,-19,-,-,-,305,7,D
482,07.37.56,50,HSPA+,-85,-18,-,-,-,372,8,D
483,07.37.57,50,HSPA+,-85,-18,-,-,-,380,11,D
484,07.37.58,50,HSPA+,-87,-18,-,-,-,379,7,D
485,07.37.59,50,HSPA+,-87,-18,-,-,-,279,31,D
486,07.38.00,59,HSPA+,-87,-18,-,-,-,279,31,D
487,07.38.01,59,HSPA+,-89,-18,-,-,-,369,7,D
488,07.38.02,59,HSPA+,-89,-18,-,-,-,393,13,D
489,07.38.03,59,HSPA+,-89,-19,-,-,-,367,7,D
490,07.38.04,59,HSPA+,-89,-19,-,-,-,383,13,D
491,07.38.05,59,HSPA+,-87,-19,-,-,-,391,18,D
492,07.38.06,59,HSPA+,-87,-19,-,-,-,116,9,D
493,07.38.07,57,HSPA+,-87,-19,-,-,-,116,9,D
494,07.38.07,57,HSPA+,-89,-19,-,-,-,357,6,D
495,07.38.08,57,HSPA+,-89,-19,-,-,-,337,5,D
496,07.38.09,57,HSPA+,-85,-19,-,-,-,379,6,D
497,07.38.10,57,HSPA+,-85,-19,-,-,-,290,5,D
498,07.38.12,57,HSPA+,-83,-19,-,-,-,379,6,D
499,07.38.13,57,HSPA+,-83,-19,-,-,-,380,7,D
500,07.38.14,55,HSPA+,-83,-19,-,-,-,380,7,D
501,07.38.14,55,HSPA+,-83,-19,-,-,-,223,4,D
502,07.38.15,55,HSPA+,-83,-19,-,-,-,172,6,D
503,07.38.16,55,HSPA+,-79,-19,-,-,-,366,7,D
504,07.38.17,55,HSPA+,-79,-19,-,-,-,279,7,D
505,07.38.18,55,HSPA+,-81,-18,-,-,-,111,2,D
506,07.38.19,55,HSPA+,-81,-18,-,-,-,277,6,D
507,07.38.20,55,HSPA+,-83,-17,-,-,-,289,8,D
508,07.38.21,55,HSPA+,-83,-17,-,-,-,289,8,D
509,07.38.21,55,HSPA+,-83,-17,-,-,-,278,4,D
510,07.38.22,55,HSPA+,-83,-16,-,-,-,222,4,D
511,07.38.24,55,HSPA+,-83,-16,-,-,-,236,12,D
512,07.38.25,55,HSPA+,-81,-16,-,-,-,381,11,D
513,07.38.26,55,HSPA+,-81,-16,-,-,-,380,10,D
514,07.38.27,55,HSPA+,-81,-16,-,-,-,393,11,D
515,07.38.28,54,HSPA+,-81,-16,-,-,-,393,11,D
516,07.38.28,54,HSPA+,-81,-16,-,-,-,391,10,D
517,07.38.29,54,HSPA+,-75,-16,-,-,-,388,15,D
518,07.38.30,54,HSPA+,-75,-16,-,-,-,316,7,D
519,07.38.31,54,HSPA+,-73,-17,-,-,-,384,8,D
520,07.38.32,54,HSPA+,-73,-17,-,-,-,369,6,D
521,07.38.33,54,HSPA+,-75,-17,-,-,-,201,4,D
522,07.38.34,54,HSPA+,-75,-17,-,-,-,323,6,D
523,07.38.35,50,HSPA+,-75,-17,-,-,-,323,6,D
524,07.38.36,50,HSPA+,-75,-16,-,-,-,357,6,D
525,07.38.37,50,HSPA+,-75,-16,-,-,-,332,22,D
526,07.38.38,50,HSPA+,-73,-16,-,-,-,127,3,D
527,07.38.39,50,HSPA+,-73,-16,-,-,-,395,17,D
528,07.38.40,50,HSPA+,-75,-16,-,-,-,378,7,D
529,07.38.41,50,HSPA+,-75,-16,-,-,-,380,6,D
530,07.38.42,50,HSPA+,-79,-17,-,-,-,391,8,D
531,07.38.43,47,HSPA+,-79,-17,-,-,-,391,8,D
532,07.38.43,47,HSPA+,-79,-17,-,-,-,391,7,D
533,07.38.44,47,HSPA+,-79,-17,-,-,-,382,15,D
534,07.38.45,47,HSPA+,-79,-17,-,-,-,379,6,D
535,07.38.46,47,HSPA+,-81,-17,-,-,-,393,12,D
536,07.38.48,47,HSPA+,-81,-17,-,-,-,177,16,D
537,07.38.49,47,HSPA+,-81,-17,-,-,-,234,4,D
538,07.38.50,55,HSPA+,-81,-17,-,-,-,234,4,D
539,07.38.50,55,HSPA+,-81,-17,-,-,-,244,4,D
540,07.38.51,55,HSPA+,-83,-17,-,-,-,369,6,D
541,07.38.52,55,HSPA+,-83,-17,-,-,-,335,5,D
542,07.38.53,55,HSPA+,-83,-17,-,-,-,378,31,D
543,07.38.54,55,HSPA+,-83,-17,-,-,-,370,7,D
544,07.38.55,55,HSPA+,-85,-17,-,-,-,371,7,D
545,07.38.56,55,HSPA+,-85,-17,-,-,-,323,9,D
546,07.38.57,49,HSPA+,-85,-17,-,-,-,323,9,D
547,07.38.57,49,HSPA+,-83,-17,-,-,-,379,6,D
548,07.38.59,49,HSPA+,-83,-17,-,-,-,380,7,D
549,07.39.00,49,HSPA+,-85,-17,-,-,-,390,32,D
550,07.39.01,49,HSPA+,-85,-17,-,-,-,380,7,D
551,07.39.02,49,HSPA+,-85,-17,-,-,-,384,7,D
552,07.39.03,49,HSPA+,-85,-17,-,-,-,380,7,D
553,07.39.04,49,HSPA+,-79,-18,-,-,-,371,7,D
554,07.39.05,49,HSPA+,-79,-18,-,-,-,182,9,D
555,07.39.06,28,HSPA+,-79,-18,-,-,-,182,9,D
556,07.39.06,28,HSPA+,-85,-17,-,-,-,81,8,D
557,07.39.07,28,HSPA+,-85,-17,-,-,-,186,8,D
558,07.39.08,28,HSPA+,-83,-17,-,-,-,304,5,D
559,07.39.09,28,HSPA+,-83,-17,-,-,-,315,11,D
560,07.39.11,28,HSPA+,-83,-17,-,-,-,413,7,D
561,07.39.12,28,HSPA+,-83,-17,-,-,-,379,6,D
562,07.39.13,28,HSPA+,-83,-17,-,-,-,182,17,D
563,07.39.14,28,HSPA+,-83,-17,-,-,-,284,5,D
564,07.39.15,28,HSPA+,-81,-18,-,-,-,389,17,D
565,07.39.16,28,HSPA+,-81,-18,-,-,-,391,7,D
566,07.39.17,28,HSPA+,-79,-18,-,-,-,390,10,D
567,07.39.18,28,HSPA+,-79,-18,-,-,-,380,7,D
568,07.39.19,28,HSPA+,-77,-18,-,-,-,380,6,D
569,07.39.20,28,HSPA+,-77,-18,-,-,-,356,7,D
570,07.39.22,28,HSPA+,-77,-18,-,-,-,346,5,D
571,07.39.23,28,HSPA+,-77,-18,-,-,-,331,13,D
572,07.39.24,28,HSPA+,-75,-18,-,-,-,329,6,D
573,07.39.25,28,HSPA+,-75,-18,-,-,-,384,7,D
574,07.39.26,28,HSPA+,-77,-18,-,-,-,371,11,D
575,07.39.27,28,HSPA+,-77,-18,-,-,-,380,7,D
576,07.39.28,28,HSPA+,-75,-18,-,-,-,382,11,D
577,07.39.29,28,HSPA+,-75,-18,-,-,-,146,18,D
578,07.39.30,28,HSPA+,-75,-18,-,-,-,387,13,D
579,07.39.31,28,HSPA+,-75,-18,-,-,-,384,7,D
580,07.39.33,28,HSPA+,-77,-18,-,-,-,380,7,D
581,07.39.34,28,HSPA+,-77,-18,-,-,-,380,7,D
582,07.39.35,28,HSPA+,-77,-18,-,-,-,391,7,D
583,07.39.36,28,HSPA+,-77,-18,-,-,-,369,5,D
584,07.39.37,28,HSPA+,-77,-19,-,-,-,386,7,D
585,07.39.38,28,HSPA+,-77,-19,-,-,-,138,9,D
586,07.39.39,28,HSPA+,-77,-19,-,-,-,391,7,D
587,07.39.40,28,HSPA+,-77,-19,-,-,-,379,6,D
588,07.39.41,28,HSPA+,-77,-19,-,-,-,313,5,D
589,07.39.42,28,HSPA+,-77,-19,-,-,-,366,4,D
590,07.39.43,28,HSPA+,-79,-19,-,-,-,380,7,D
591,07.39.45,28,HSPA+,-79,-19,-,-,-,98,16,D
592,07.39.46,28,HSPA+,-79,-19,-,-,-,403,6,D
593,07.39.47,28,HSPA+,-79,-19,-,-,-,387,22,D
594,07.39.48,28,HSPA+,-79,-19,-,-,-,367,5,D
595,07.39.49,28,HSPA+,-79,-19,-,-,-,415,12,D
596,07.39.50,28,HSPA+,-79,-19,-,-,-,391,7,D
597,07.39.51,28,HSPA+,-79,-19,-,-,-,382,11,D
598,07.39.52,28,HSPA+,-75,-19,-,-,-,212,4,D
599,07.39.53,28,HSPA+,-75,-19,-,-,-,391,7,D
600,07.39.54,28,HSPA+,-79,-19,-,-,-,241,14,D
601,07.39.55,28,HSPA+,-79,-19,-,-,-,271,4,D
602,07.39.57,28,HSPA+,-75,-19,-,-,-,395,7,D
603,07.39.58,8,HSPA+,-75,-19,-,-,-,395,7,D
604,07.39.58,8,HSPA+,-75,-19,-,-,-,313,7,D
605,07.39.59,8,HSPA+,-79,-19,-,-,-,290,5,D
606,07.40.00,8,HSPA+,-79,-19,-,-,-,381,8,D
607,07.40.01,8,HSPA+,-77,-19,-,-,-,347,21,D
608,07.40.02,8,HSPA+,-77,-19,-,-,-,1,1,D
609,07.40.03,8,HSPA+,-81,-19,-,-,-,131,9,D
610,07.40.04,8,HSPA+,-81,-19,-,-,-,394,14,D
611,07.40.05,8,HSPA+,-75,-19,-,-,-,385,10,D
612,07.40.06,8,HSPA+,-75,-19,-,-,-,313,6,D
613,07.40.08,8,HSPA+,-79,-19,-,-,-,290,5,D
614,07.40.09,8,HSPA+,-79,-19,-,-,-,379,7,D
615,07.40.10,8,HSPA+,-79,-19,-,-,-,304,10,D
616,07.40.11,8,HSPA+,-79,-19,-,-,-,413,6,D
617,07.40.12,42,HSPA+,-79,-19,-,-,-,413,6,D
618,07.40.12,42,HSPA+,-81,-19,-,-,-,377,19,D
619,07.40.13,42,HSPA+,-81,-19,-,-,-,384,7,D
620,07.40.14,42,HSPA+,-79,-19,-,-,-,380,6,D
621,07.40.15,42,HSPA+,-79,-19,-,-,-,380,7,D
622,07.40.16,42,HSPA+,-75,-20,-,-,-,290,5,D
623,07.40.17,42,HSPA+,-75,-20,-,-,-,222,3,D
624,07.40.18,42,HSPA+,-77,-19,-,-,-,339,14,D
625,07.40.20,42,HSPA+,-77,-19,-,-,-,117,2,D
626,07.40.21,43,HSPA+,-77,-19,-,-,-,117,2,D
627,07.40.21,43,HSPA+,-77,-20,-,-,-,268,5,D
628,07.40.22,43,HSPA+,-77,-20,-,-,-,366,5,D
629,07.40.23,43,HSPA+,-77,-19,-,-,-,391,10,D
630,07.40.24,43,HSPA+,-77,-19,-,-,-,380,7,D
631,07.40.25,43,HSPA+,-75,-20,-,-,-,369,7,D
632,07.40.26,43,HSPA+,-75,-20,-,-,-,274,18,D
633,07.40.27,43,HSPA+,-73,-20,-,-,-,273,5,D
634,07.40.28,43,HSPA+,-73,-20,-,-,-,384,8,D
635,07.40.29,43,HSPA+,-69,-20,-,-,-,387,15,D
636,07.40.30,43,HSPA+,-69,-20,-,-,-,384,7,D
637,07.40.31,29,HSPA+,-69,-20,-,-,-,384,7,D
638,07.40.32,29,HSPA+,-71,-20,-,-,-,359,14,D
639,07.40.33,29,HSPA+,-71,-20,-,-,-,371,11,D
640,07.40.34,29,HSPA+,-69,-20,-,-,-,312,5,D
641,07.40.35,29,HSPA+,-69,-20,-,-,-,311,4,D
642,07.40.36,29,HSPA+,-71,-20,-,-,-,286,19,D
643,07.40.37,29,HSPA+,-71,-20,-,-,-,379,7,D
644,07.40.38,29,HSPA+,-65,-20,-,-,-,384,8,D
645,07.40.39,29,HSPA+,-65,-20,-,-,-,385,7,D
646,07.40.40,29,HSPA+,-63,-20,-,-,-,294,6,D
647,07.40.41,29,HSPA+,-63,-20,-,-,-,368,7,D
648,07.40.42,29,HSPA+,-69,-20,-,-,-,368,9,D
649,07.40.44,29,HSPA+,-69,-20,-,-,-,368,7,D
650,07.40.45,29,HSPA+,-69,-20,-,-,-,387,14,D
651,07.40.46,29,HSPA+,-69,-20,-,-,-,318,5,D
652,07.40.47,29,HSPA+,-61,-20,-,-,-,317,6,D
653,07.40.48,37,HSPA+,-61,-20,-,-,-,317,6,D
654,07.40.48,37,HSPA+,-61,-20,-,-,-,472,8,D
655,07.40.49,37,HSPA+,-63,-20,-,-,-,368,6,D
656,07.40.50,37,HSPA+,-63,-20,-,-,-,381,11,D
657,07.40.51,37,HSPA+,-65,-20,-,-,-,312,13,D
658,07.40.52,37,HSPA+,-65,-20,-,-,-,264,9,D
659,07.40.53,37,HSPA+,-65,-20,-,-,-,372,6,D
660,07.40.54,37,HSPA+,-65,-20,-,-,-,374,11,D
661,07.40.56,37,HSPA+,-55,-20,-,-,-,391,7,D
662,07.40.58,39,HSPA+,-51,-20,-,-,-,297,19,D
663,07.40.59,39,HSPA+,-51,-20,-,-,-,262,34,D
664,07.41.00,39,HSPA+,-51,-20,-,-,-,389,14,D
665,07.41.01,39,HSPA+,-51,-20,-,-,-,361,6,D
666,07.41.02,39,HSPA+,-53,-20,-,-,-,384,7,D
667,07.41.03,39,HSPA+,-53,-20,-,-,-,391,7,D
668,07.41.04,39,HSPA+,-61,-20,-,-,-,403,10,D
669,07.41.05,39,HSPA+,-61,-20,-,-,-,366,7,D
670,07.41.07,39,HSPA+,-63,-20,-,-,-,290,5,D
671,07.41.08,39,HSPA+,-63,-20,-,-,-,377,7,D
672,07.41.09,39,HSPA+,-67,-20,-,-,-,147,10,D
673,07.41.10,39,HSPA+,-67,-20,-,-,-,362,7,D
674,07.41.11,39,HSPA+,-73,-20,-,-,-,441,12,D
675,07.41.12,39,HSPA+,-73,-20,-,-,-,380,7,D
676,07.41.13,39,HSPA+,-69,-20,-,-,-,382,11,D
677,07.41.14,39,HSPA+,-69,-20,-,-,-,379,6,D
678,07.41.15,39,HSPA+,-69,-20,-,-,-,144,21,D
679,07.41.16,39,HSPA+,-69,-20,-,-,-,351,6,D
680,07.41.17,39,HSPA+,-65,-20,-,-,-,384,8,D
681,07.41.19,39,HSPA+,-65,-20,-,-,-,310,7,D
682,07.41.20,39,HSPA+,-65,-20,-,-,-,394,7,D
683,07.41.21,39,HSPA+,-65,-20,-,-,-,391,7,D
684,07.41.22,39,HSPA+,-61,-20,-,-,-,357,9,D
685,07.41.23,39,HSPA+,-61,-20,-,-,-,424,8,D
686,07.41.24,39,HSPA+,-61,-20,-,-,-,378,6,D
687,07.41.25,39,HSPA+,-61,-20,-,-,-,258,11,D
688,07.41.26,39,HSPA+,-61,-2,-,-,-,385,7,D
689,07.41.27,39,HSPA+,-61,-2,-,-,-,348,5,D
690,07.41.28,39,HSPA+,-61,-2,-,-,-,437,7,D
691,07.41.30,39,HSPA+,-61,-2,-,-,-,412,10,D
692,07.41.31,39,HSPA+,-59,-2,-,-,-,356,5,D
693,07.41.32,39,HSPA+,-59,-2,-,-,-,292,23,D
694,07.41.33,39,HSPA+,-59,-2,-,-,-,251,4,D
695,07.41.34,39,HSPA+,-59,-2,-,-,-,374,12,D
696,07.41.35,39,HSPA+,-61,-2,-,-,-,384,7,D
697,07.41.36,39,HSPA+,-61,-2,-,-,-,348,13,D
698,07.41.37,39,HSPA+,-59,-2,-,-,-,393,6,D
699,07.41.38,39,HSPA+,-59,-2,-,-,-,357,7,D
700,07.41.39,39,HSPA+,-59,-2,-,-,-,329,13,D
701,07.41.41,39,HSPA+,-59,-2,-,-,-,477,7,D
702,07.41.42,39,HSPA+,-57,-2,-,-,-,360,6,D
703,07.41.43,39,HSPA+,-57,-2,-,-,-,373,7,D
704,07.41.44,39,HSPA+,-57,-2,-,-,-,367,6,D
705,07.41.45,39,HSPA+,-57,-2,-,-,-,368,6,D
706,07.41.46,39,HSPA+,-59,-2,-,-,-,134,9,D
707,07.41.47,39,HSPA+,-59,-2,-,-,-,382,5,D
708,07.41.48,39,HSPA+,-57,-2,-,-,-,357,7,D
709,07.41.49,39,HSPA+,-57,-2,-,-,-,450,7,D
710,07.41.50,39,HSPA+,-57,-2,-,-,-,256,4,D
