,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
91,2020.02.27,,17.31.50,56,5G,-100,-15,-1.0,12,-111,5255,80,D
92,2020.02.27,,17.31.50,58,5G,-100,-15,-1.0,12,-113,5255,80,D
93,2020.02.27,,17.31.51,58,5G,-100,-15,-1.0,12,-113,3616,61,D
94,2020.02.27,,17.31.52,58,5G,-102,-14,0.0,12,-113,3032,43,D
95,2020.02.27,,17.31.53,58,5G,-102,-14,0.0,12,-111,3890,49,D
96,2020.02.27,,17.31.54,58,5G,-99,-15,-7.0,13,-113,2815,53,D
97,2020.02.27,,17.31.56,58,5G,-99,-15,-7.0,13,-111,3775,55,D
98,2020.02.27,,17.31.56,61,5G,-99,-15,-7.0,13,-111,3775,55,D
99,2020.02.27,,17.31.57,61,5G,-99,-13,1.0,14,-111,3225,53,D
100,2020.02.27,,17.31.59,61,5G,-103,-16,-6.0,12,-113,852,9,D
103,2020.02.27,,17.32.01,61,5G,-106,-18,-6.0,10,-113,844,27,D
104,2020.02.27,,17.32.03,61,5G,-106,-18,-6.0,10,-113,413,18,D
105,2020.02.27,,17.32.03,57,5G,-106,-18,-6.0,10,-113,413,18,D
106,2020.02.27,,17.32.04,57,5G,-108,-17,-8.0,9,-113,636,25,D
107,2020.02.27,,17.32.05,57,5G,-108,-17,-8.0,9,-113,345,12,D
108,2020.02.27,,17.32.06,57,5G,-110,-17,-4.0,9,-113,1438,49,D
109,2020.02.27,,17.32.07,57,5G,-110,-17,-4.0,9,-113,458,18,D
110,2020.02.27,,17.32.09,57,5G,-106,-18,-8.0,9,-113,437,23,D
111,2020.02.27,,17.32.10,57,5G,-106,-18,-8.0,9,-113,640,30,D
112,2020.02.27,,17.32.10,53,5G,-106,-18,-8.0,9,-113,640,30,D
113,2020.02.27,,17.32.11,53,5G,-105,-15,-6.0,10,-109,2621,84,D
114,2020.02.27,,17.32.13,53,5G,-101,-18,-11.0,13,-107,784,9,D
115,2020.02.27,,17.32.14,53,5G,-101,-18,-11.0,13,-107,784,9,D
116,2020.02.27,,17.32.14,53,5G,-101,-18,-11.0,13,-111,2699,51,D
117,2020.02.27,,17.32.16,53,5G,-104,-15,-5.0,12,-111,882,33,D
118,2020.02.27,,17.32.17,53,5G,-104,-15,-5.0,12,-113,614,26,D
119,2020.02.27,,17.32.17,53,5G,-104,-15,-5.0,12,-113,614,26,D
120,2020.02.27,,17.32.18,53,5G,-106,-18,-4.0,10,-113,2788,85,D
121,2020.02.27,,17.32.19,53,5G,-106,-18,-4.0,10,-113,4714,106,D
122,2020.02.27,,17.32.20,53,5G,-108,-17,-8.0,11,-113,3649,44,D
123,2020.02.27,,17.32.22,53,5G,-108,-17,-8.0,11,-113,924,15,D
124,2020.02.27,,17.32.23,53,5G,-109,-19,-4.0,9,-113,222,4,D
125,2020.02.27,,17.32.24,53,5G,-109,-19,-4.0,9,-113,586,10,D
126,2020.02.27,,17.32.25,53,5G,-109,-18,-8.0,7,-113,847,20,D
127,2020.02.27,,17.32.25,55,5G,-109,-18,-8.0,7,-113,847,20,D
128,2020.02.27,,17.32.26,55,5G,-109,-18,-8.0,7,-113,768,16,D
129,2020.02.27,,17.32.27,55,5G,-112,-19,-7.0,8,-113,231,4,D
130,2020.02.27,,17.32.28,55,5G,-112,-19,-7.0,8,-113,231,4,D
131,2020.02.27,,17.32.29,55,5G,-112,-19,-7.0,8,-113,37,7,D
132,2020.02.27,,17.32.30,55,5G,-113,-16,-7.0,10,-111,2067,86,D
133,2020.02.27,,17.32.31,55,5G,-113,-16,-7.0,10,-111,2916,107,D
134,2020.02.27,,17.32.32,55,5G,-111,-18,-6.0,11,-111,2365,83,D
135,2020.02.27,,17.32.32,50,5G,-111,-18,-6.0,11,-111,2365,83,D
136,2020.02.27,,17.32.33,50,5G,-111,-18,-6.0,11,-111,1920,41,D
137,2020.02.27,,17.32.34,50,LTE,-104,-15,-6.0,5,-109,2602,49,D
138,2020.02.27,,17.32.36,50,LTE,-104,-15,-6.0,5,-105,1487,27,D
139,2020.02.27,,17.32.37,50,LTE,-102,-16,-5.0,5,-103,1599,39,D
140,2020.02.27,,17.32.38,50,LTE,-102,-16,-5.0,5,-107,1524,30,D
141,2020.02.27,,17.32.39,50,LTE,-105,-16,-5.0,5,-107,1319,28,D
142,2020.02.27,,17.32.40,50,LTE,-105,-16,-5.0,5,-107,1409,30,D
143,2020.02.27,,17.32.40,44,LTE,-105,-16,-5.0,5,-107,1409,30,D
144,2020.02.27,,17.32.41,44,LTE,-106,-17,-6.0,5,-105,548,10,D
145,2020.02.27,,17.32.42,44,LTE,-106,-17,-6.0,5,-105,548,10,D
146,2020.02.27,,17.32.42,44,LTE,-106,-17,-6.0,5,-107,216,13,D
147,2020.02.27,,17.32.44,44,LTE,-107,-18,-7.0,4,-107,671,24,D
148,2020.02.27,,17.32.45,44,LTE,-107,-18,-7.0,4,-107,838,31,D
149,2020.02.27,,17.32.46,44,LTE,-104,-18,-8.0,5,-105,961,39,D
150,2020.02.27,,17.32.47,44,LTE,-104,-18,-8.0,5,-107,984,36,D
151,2020.02.27,,17.32.48,44,LTE,-106,-17,-7.0,5,-107,827,31,D
152,2020.02.27,,17.32.50,44,LTE,-108,-17,-8.0,5,-111,838,31,D
153,2020.02.27,,17.32.52,44,LTE,-108,-17,-8.0,5,-111,838,30,D
154,2020.02.27,,17.32.53,44,LTE,-107,-16,0.0,6,-111,816,15,D
155,2020.02.27,,17.32.55,44,LTE,-106,-16,-4.0,6,-107,838,22,D
156,2020.02.27,,17.32.56,44,LTE,-106,-16,-4.0,6,-105,838,22,D
157,2020.02.27,,17.32.56,44,LTE,-106,-16,-4.0,6,-105,47,4,D
158,2020.02.27,,17.32.57,44,LTE,-105,-15,-4.0,7,-109,1102,53,D
159,2020.02.27,,17.32.58,39,LTE,-105,-15,-4.0,7,-109,1102,53,D
160,2020.02.27,,17.32.59,39,LTE,-105,-15,-4.0,7,-107,1297,48,D
161,2020.02.27,,17.33.00,39,LTE,-106,-14,-4.0,6,-107,1174,43,D
162,2020.02.27,,17.33.01,39,LTE,-106,-14,-4.0,6,-103,2136,79,D
163,2020.02.27,,17.33.02,39,LTE,-103,-14,-2.0,7,-105,2045,55,D
164,2020.02.27,,17.33.03,39,LTE,-103,-14,-2.0,7,-103,2292,43,D
165,2020.02.27,,17.33.04,39,LTE,-102,-14,-2.0,7,-103,1733,31,D
166,2020.02.27,,17.33.05,39,LTE,-102,-14,-2.0,7,-101,1553,28,D
167,2020.02.27,,17.33.07,39,LTE,-103,-14,-1.0,7,-103,3332,60,D
168,2020.02.27,,17.33.08,39,LTE,-103,-14,-1.0,7,-107,4855,82,D
169,2020.02.27,,17.33.09,39,LTE,-104,-14,1.0,6,-105,8689,236,D
170,2020.02.27,,17.33.10,39,LTE,-104,-14,1.0,6,-105,8689,236,D
171,2020.02.27,,17.33.10,39,LTE,-104,-14,1.0,6,-105,1208,44,D
172,2020.02.27,,17.33.11,39,LTE,-104,-12,3.0,6,-105,4536,154,D
173,2020.02.27,,17.33.12,39,LTE,-104,-12,3.0,6,-105,2446,88,D
174,2020.02.27,,17.33.14,39,LTE,-104,-13,3.0,7,-105,3709,64,D
175,2020.02.27,,17.33.15,39,LTE,-104,-13,3.0,7,-105,2099,41,D
176,2020.02.27,,17.33.16,39,LTE,-104,-13,3.0,6,-105,3009,52,D
177,2020.02.27,,17.33.17,39,LTE,-104,-13,3.0,6,-105,2579,45,D
178,2020.02.27,,17.33.18,39,LTE,-104,-13,2.0,9,-107,3302,56,D
179,2020.02.27,,17.33.19,39,LTE,-104,-13,2.0,9,-103,2646,48,D
180,2020.02.27,,17.33.20,39,LTE,-102,-14,0.0,8,-103,4019,74,D
181,2020.02.27,,17.33.23,39,LTE,-106,-14,1.0,6,-107,4719,109,D
182,2020.02.27,,17.33.24,39,LTE,-106,-14,1.0,6,-105,1117,31,D
183,2020.02.27,,17.33.24,39,LTE,-106,-14,1.0,6,-105,1117,31,D
184,2020.02.27,,17.33.25,39,LTE,-104,-13,1.0,6,-105,4107,146,D
185,2020.02.27,,17.33.26,39,LTE,-104,-13,1.0,6,-105,7492,160,D
186,2020.02.27,,17.33.27,39,LTE,-105,-13,1.0,8,-105,4692,74,D
187,2020.02.27,,17.33.29,39,LTE,-105,-13,1.0,8,-105,3848,63,D
188,2020.02.27,,17.33.30,39,LTE,-104,-13,1.0,6,-105,3159,56,D
189,2020.02.27,,17.33.31,39,LTE,-104,-13,1.0,6,-105,4946,79,D
190,2020.02.27,,17.33.32,39,LTE,-104,-13,2.0,6,-105,3417,58,D
191,2020.02.27,,17.33.33,39,LTE,-104,-13,2.0,6,-105,2678,46,D
192,2020.02.27,,17.33.34,39,LTE,-105,-13,1.0,6,-105,5940,98,D
193,2020.02.27,,17.33.35,39,LTE,-105,-13,1.0,6,-105,7346,113,D
194,2020.02.27,,17.33.37,39,LTE,-104,-12,4.0,7,-105,4204,55,D
197,2020.02.27,,17.33.39,39,LTE,-105,-10,1.0,6,-105,7815,256,D
198,2020.02.27,,17.33.40,39,LTE,-105,-10,1.0,6,-105,6941,112,D
199,2020.02.27,,17.33.41,39,LTE,-104,-13,1.0,6,-105,7329,110,D
200,2020.02.27,,17.33.42,39,LTE,-104,-13,1.0,6,-105,7880,123,D
201,2020.02.27,,17.33.44,39,LTE,-105,-13,0.0,6,-105,7468,116,D
202,2020.02.27,,17.33.45,39,LTE,-105,-13,0.0,6,-105,4676,99,D
203,2020.02.27,,17.33.46,39,LTE,-105,-13,1.0,6,-105,5589,95,D
204,2020.02.27,,17.33.47,39,LTE,-105,-13,1.0,6,-107,1722,36,D
205,2020.02.27,,17.33.47,13,LTE,-105,-13,1.0,6,-107,1722,36,D
206,2020.02.27,,17.33.48,13,LTE,-106,-14,0.0,6,-107,1543,28,D
207,2020.02.27,,17.33.49,13,LTE,-106,-14,0.0,6,-105,1719,32,D
208,2020.02.27,,17.33.51,13,LTE,-106,-15,-3.0,7,-107,2348,56,D
209,2020.02.27,,17.33.52,13,LTE,-106,-15,-3.0,7,-107,3458,93,D
210,2020.02.27,,17.33.52,13,LTE,-106,-15,-3.0,7,-107,3458,93,D
211,2020.02.27,,17.33.53,13,LTE,-105,-13,-2.0,8,-107,2423,88,D
212,2020.02.27,,17.33.54,13,LTE,-105,-13,-2.0,8,-107,2849,103,D
213,2020.02.27,,17.33.55,13,LTE,-105,-14,-1.0,8,-107,3552,96,D
214,2020.02.27,,17.33.56,13,LTE,-105,-14,-1.0,8,-107,7261,115,D
215,2020.02.27,,17.33.58,13,LTE,-105,-14,-1.0,7,-107,5271,92,D
216,2020.02.27,,17.33.59,13,LTE,-105,-14,-1.0,7,-107,5083,90,D
217,2020.02.27,,17.34.00,13,LTE,-105,-15,-2.0,6,-107,2145,38,D
218,2020.02.27,,17.34.01,13,LTE,-105,-15,-2.0,6,-107,2424,43,D
219,2020.02.27,,17.34.02,13,LTE,-105,-15,-2.0,6,-107,2503,45,D
220,2020.02.27,,17.34.03,13,LTE,-105,-15,-2.0,6,-107,2457,42,D
221,2020.02.27,,17.34.04,13,LTE,-105,-15,-1.0,7,-107,3174,46,D
222,2020.02.27,,17.34.06,13,LTE,-105,-15,-1.0,7,-105,3955,111,D
223,2020.02.27,,17.34.06,13,LTE,-105,-15,-1.0,7,-105,3955,111,D
224,2020.02.27,,17.34.07,13,LTE,-103,-13,-1.0,8,-105,5093,164,D
225,2020.02.27,,17.34.08,13,LTE,-103,-13,-1.0,8,-105,3797,136,D
226,2020.02.27,,17.34.09,13,LTE,-109,-14,-1.0,8,-109,5721,101,D
227,2020.02.27,,17.34.10,13,LTE,-109,-14,-1.0,8,-113,3129,56,D
228,2020.02.27,,17.34.11,13,LTE,-112,-14,-1.0,7,-113,6294,104,D
229,2020.02.27,,17.34.13,13,LTE,-112,-14,-1.0,7,-113,4592,81,D
230,2020.02.27,,17.34.14,13,LTE,-116,-15,-2.0,6,-113,2045,37,D
231,2020.02.27,,17.34.15,13,LTE,-116,-15,-2.0,6,-113,156,2,D
235,2020.02.27,,17.34.19,42,HSPA+,-85,-19.5,-,-,-110,15,3,D
238,2020.02.27,,17.34.21,42,HSPA+,-81,-19.5,-,-,-110,495,22,D
239,2020.02.27,,17.34.22,42,HSPA+,-81,-19.5,-,-,-110,649,24,D
240,2020.02.27,,17.34.23,42,HSPA+,-81,-19.5,-,-,-110,514,19,D
241,2020.02.27,,17.34.24,42,HSPA+,-81,-19.5,-,-,-110,1173,22,D
242,2020.02.27,,17.34.24,45,HSPA+,-81,-19.5,-,-,-110,1173,22,D
243,2020.02.27,,17.34.25,45,HSPA+,-81,-19.5,-,-,-110,861,16,D
244,2020.02.27,,17.34.26,45,HSPA+,-81,-19.5,-,-,-110,1073,20,D
245,2020.02.27,,17.34.28,45,HSPA+,-79,-19.5,-,-,-110,1140,21,D
246,2020.02.27,,17.34.29,45,HSPA+,-79,-19.5,-,-,-110,1196,23,D
247,2020.02.27,,17.34.30,45,HSPA+,-79,-19.5,-,-,-110,615,11,D
248,2020.02.27,,17.34.31,45,HSPA+,-79,-19.5,-,-,-110,961,17,D
249,2020.02.27,,17.34.32,51,HSPA+,-79,-19.5,-,-,-110,1766,33,D
250,2020.02.27,,17.34.33,51,HSPA+,-79,-19.5,-,-,-110,279,8,D
251,2020.02.27,,17.34.34,51,HSPA+,-79,-19.5,-,-,-110,279,8,D
252,2020.02.27,,17.34.34,51,HSPA+,-79,-19.5,-,-,-110,661,21,D
253,2020.02.27,,17.34.36,51,HSPA+,-79,-19.5,-,-,-110,583,20,D
254,2020.02.27,,17.34.37,51,HSPA+,-77,-19.5,-,-,-110,548,20,D
255,2020.02.27,,17.34.38,51,HSPA+,-77,-19.5,-,-,-110,402,14,D
256,2020.02.27,,17.34.39,51,HSPA+,-75,-19.5,-,-,-110,771,28,D
257,2020.02.27,,17.34.39,55,HSPA+,-75,-19.5,-,-,-110,771,28,D
258,2020.02.27,,17.34.40,55,HSPA+,-75,-19.5,-,-,-110,447,8,D
259,2020.02.27,,17.34.41,55,HSPA+,-75,-19.5,-,-,-110,536,10,D
260,2020.02.27,,17.34.42,55,HSPA+,-75,-19.5,-,-,-110,1028,17,D
261,2020.02.27,,17.34.43,55,HSPA+,-73,-19.5,-,-,-110,1785,30,D
262,2020.02.27,,17.34.45,55,HSPA+,-73,-19.5,-,-,-110,1028,19,D
263,2020.02.27,,17.34.46,59,HSPA+,-73,-19.5,-,-,-110,883,16,D
264,2020.02.27,,17.34.47,59,HSPA+,-73,-19.5,-,-,-110,793,20,D
265,2020.02.27,,17.34.48,59,HSPA+,-71,-19.5,-,-,-110,615,18,D
266,2020.02.27,,17.34.49,59,HSPA+,-71,-19.5,-,-,-110,383,14,D
267,2020.02.27,,17.34.50,59,HSPA+,-71,-19.5,-,-,-110,383,14,D
268,2020.02.27,,17.34.50,59,HSPA+,-71,-19.5,-,-,-110,227,13,D
269,2020.02.27,,17.34.51,59,HSPA+,-71,-19.5,-,-,-110,559,20,D
270,2020.02.27,,17.34.52,61,HSPA+,-71,-19.5,-,-,-110,559,20,D
271,2020.02.27,,17.34.53,61,HSPA+,-75,-19.5,-,-,-110,267,9,D
272,2020.02.27,,17.34.54,61,HSPA+,-75,-19.5,-,-,-110,189,6,D
273,2020.02.27,,17.34.55,61,HSPA+,-75,-19.5,-,-,-110,268,9,D
274,2020.02.27,,17.34.56,61,HSPA+,-75,-19.5,-,-,-110,201,7,D
275,2020.02.27,,17.34.57,61,HSPA+,-77,-19.5,-,-,-110,246,7,D
276,2020.02.27,,17.34.58,61,HSPA+,-77,-19.5,-,-,-110,55,2,D
277,2020.02.27,,17.34.58,60,HSPA+,-77,-19.5,-,-,-110,55,2,D
279,2020.02.27,,17.35.00,60,HSPA+,-77,-19.5,-,-,-110,55,2,D
287,2020.02.27,,17.35.08,59,HSPA+,-95,-19.5,-,-,-110,13,4,D
288,2020.02.27,,17.35.10,59,HSPA+,-95,-19.5,-,-,-110,347,15,D
289,2020.02.27,,17.35.10,62,HSPA+,-95,-19.5,-,-,-110,347,15,D
290,2020.02.27,,17.35.11,62,HSPA+,-95,-19.5,-,-,-110,580,19,D
291,2020.02.27,,17.35.12,62,HSPA+,-95,-19.5,-,-,-110,434,18,D
292,2020.02.27,,17.35.13,62,HSPA+,-93,-19.5,-,-,-110,272,10,D
293,2020.02.27,,17.35.14,62,HSPA+,-93,-19.5,-,-,-110,347,13,D
294,2020.02.27,,17.35.15,62,HSPA+,-91,-19.5,-,-,-110,434,7,D
295,2020.02.27,,17.35.16,62,HSPA+,-91,-19.5,-,-,-110,434,7,D
296,2020.02.27,,17.35.16,62,HSPA+,-91,-19.5,-,-,-110,413,7,D
297,2020.02.27,,17.35.18,62,HSPA+,-91,-19.5,-,-,-110,188,5,D
298,2020.02.27,,17.35.19,62,HSPA+,-91,-19.5,-,-,-110,210,5,D
299,2020.02.27,,17.35.20,62,HSPA+,-91,-19.5,-,-,-110,179,11,D
300,2020.02.27,,17.35.21,62,HSPA+,-91,-19.5,-,-,-110,145,12,D
301,2020.02.27,,17.35.21,62,HSPA+,-91,-19.5,-,-,-110,145,12,D
302,2020.02.27,,17.35.22,62,HSPA+,-91,-19.5,-,-,-110,84,37,D
303,2020.02.27,,17.35.22,61,HSPA+,-91,-19.5,-,-,-110,84,37,D
304,2020.02.27,,17.35.23,61,HSPA+,-91,-19.5,-,-,-110,436,16,D
305,2020.02.27,,17.35.24,61,HSPA+,-91,-19.5,-,-,-110,548,20,D
306,2020.02.27,,17.35.26,61,HSPA+,-91,-19.5,-,-,-110,726,27,D
307,2020.02.27,,17.35.27,61,HSPA+,-93,-19.5,-,-,-110,1418,27,D
308,2020.02.27,,17.35.28,61,HSPA+,-93,-19.5,-,-,-110,1635,26,D
309,2020.02.27,,17.35.29,61,HSPA+,-91,-19.5,-,-,-110,1888,34,D
310,2020.02.27,,17.35.29,56,HSPA+,-91,-19.5,-,-,-110,1888,34,D
311,2020.02.27,,17.35.30,56,HSPA+,-91,-19.5,-,-,-110,1216,22,D
312,2020.02.27,,17.35.31,56,HSPA+,-89,-19.5,-,-,-110,1342,24,D
313,2020.02.27,,17.35.32,56,HSPA+,-89,-19.5,-,-,-110,1217,21,D
314,2020.02.27,,17.35.34,56,HSPA+,-87,-19.5,-,-,-110,1240,28,D
315,2020.02.27,,17.35.35,56,HSPA+,-87,-19.5,-,-,-110,827,25,D
316,2020.02.27,,17.35.35,56,HSPA+,-87,-19.5,-,-,-110,827,25,D
317,2020.02.27,,17.35.36,56,HSPA+,-83,-19.5,-,-,-110,1612,47,D
318,2020.02.27,,17.35.36,49,HSPA+,-83,-19.5,-,-,-110,1612,47,D
319,2020.02.27,,17.35.37,49,HSPA+,-83,-19.5,-,-,-110,963,30,D
320,2020.02.27,,17.35.38,49,HSPA+,-83,-19.5,-,-,-110,1161,42,D
321,2020.02.27,,17.35.39,49,HSPA+,-83,-19.5,-,-,-110,1585,39,D
322,2020.02.27,,17.35.40,49,HSPA+,-83,-19.5,-,-,-110,2210,37,D
323,2020.02.27,,17.35.41,49,HSPA+,-83,-19.5,-,-,-110,2033,32,D
324,2020.02.27,,17.35.43,49,HSPA+,-83,-19.5,-,-,-110,876,11,D
325,2020.02.27,,17.35.44,49,HSPA+,-83,-19.5,-,-,-110,1239,22,D
326,2020.02.27,,17.35.45,49,HSPA+,-81,-19.5,-,-,-110,1812,30,D
327,2020.02.27,,17.35.46,49,HSPA+,-81,-19.5,-,-,-110,1424,32,D
328,2020.02.27,,17.35.46,29,HSPA+,-81,-19.5,-,-,-110,1424,32,D
329,2020.02.27,,17.35.48,29,HSPA+,-77,-19.5,-,-,-110,2317,11,D
330,2020.02.27,,17.35.49,29,HSPA+,-79,-19.5,-,-,-110,177,4,D
331,2020.02.27,,17.35.51,29,HSPA+,-79,-19.5,-,-,-110,2624,11,D
332,2020.02.27,,17.35.51,29,HSPA+,-79,-19.5,-,-,-110,2624,11,D
333,2020.02.27,,17.35.52,29,HSPA+,-79,-19.5,-,-,-110,1600,33,D
334,2020.02.27,,17.35.53,29,HSPA+,-79,-19.5,-,-,-110,714,24,D
335,2020.02.27,,17.35.54,29,HSPA+,-83,-19.5,-,-,-110,1207,37,D
336,2020.02.27,,17.35.55,29,HSPA+,-83,-19.5,-,-,-110,1028,18,D
337,2020.02.27,,17.35.55,57,HSPA+,-83,-19.5,-,-,-110,1028,18,D
338,2020.02.27,,17.35.56,57,HSPA+,-85,-19.5,-,-,-110,726,17,D
339,2020.02.27,,17.35.57,57,HSPA+,-85,-19.5,-,-,-110,557,8,D
340,2020.02.27,,17.35.59,57,HSPA+,-83,-19.5,-,-,-110,379,6,D
341,2020.02.27,,17.36.00,57,HSPA+,-83,-19.5,-,-,-110,682,7,D
