,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
212,2020.01.06,,,11.44.16,,0,LTE,-97,-10,6.0,14,-,4443,56,D
214,2020.01.06,,,11.44.18,,0,LTE,-97,-10,6.0,14,-,284,11,D
216,2020.01.06,,,11.44.20,,0,LTE,-97,-10,6.0,14,-,11982,279,D
218,2020.01.06,,,11.44.22,,0,LTE,-97,-10,6.0,14,-,96,2,D
219,2020.01.06,,,11.44.23,,0,LTE,-97,-10,6.0,14,-,398,23,D
220,2020.01.06,,,11.44.24,,0,LTE,-97,-10,6.0,14,-,935,14,D
221,2020.01.06,,,11.44.25,,0,LTE,-97,-10,6.0,14,-,4208,54,D
223,2020.01.06,,,11.44.28,,0,LTE,-97,-10,6.0,14,-,284,12,D
225,2020.01.06,,,11.44.30,,0,LTE,-97,-10,6.0,14,-,4856,76,D
227,2020.01.06,,,11.44.32,,0,LTE,-97,-10,6.0,14,-,5655,71,D
229,2020.01.06,,,11.44.34,,0,LTE,-97,-10,6.0,14,-,281,10,D
231,2020.01.06,,,11.44.36,,0,LTE,-97,-10,6.0,14,-,4736,62,D
233,2020.01.06,,,11.44.38,,0,LTE,-97,-10,6.0,14,-,5442,66,D
234,2020.01.06,,,11.44.39,,0,LTE,-97,-10,6.0,14,-,284,13,D
236,2020.01.06,,,11.44.41,,0,LTE,-97,-10,6.0,14,-,4743,64,D
237,2020.01.06,,,11.44.42,,0,LTE,-97,-10,6.0,14,-,284,15,D
238,2020.01.06,,,11.44.44,,0,LTE,-97,-10,6.0,14,-,3566,57,D
240,2020.01.06,,,11.44.46,,0,LTE,-97,-10,6.0,14,-,284,114,D
241,2020.01.06,,,11.44.47,,0,LTE,-97,-10,6.0,14,-,27,790,D
242,2020.01.06,,,11.44.48,,0,LTE,-97,-10,6.0,14,-,6435,80,D
244,2020.01.06,,,11.44.50,,0,LTE,-97,-10,6.0,14,-,283,12,D
245,2020.01.06,,,11.44.51,,0,LTE,-97,-10,6.0,14,-,6194,83,D
247,2020.01.06,,,11.44.53,,0,LTE,-97,-10,6.0,14,-,282,10,D
249,2020.01.06,,,11.44.55,,0,LTE,-97,-10,6.0,14,-,751,27,D
250,2020.01.06,,,11.44.56,,0,LTE,-97,-10,6.0,14,-,15723,205,D
253,2020.01.06,,,11.44.59,,0,LTE,-97,-10,6.0,14,-,9673,121,D
254,2020.01.06,,,11.45.01,,0,LTE,-97,-10,6.0,14,-,2833,26,D
255,2020.01.06,,,11.45.02,,0,LTE,-97,-10,6.0,14,-,13028,168,D
256,2020.01.06,,,11.45.03,,0,LTE,-97,-10,6.0,14,-,54,208,D
257,2020.01.06,,,11.45.04,,0,LTE,-97,-10,6.0,14,-,284,10,D
259,2020.01.06,,,11.45.06,,0,LTE,-97,-10,6.0,14,-,12682,139,D
260,2020.01.06,,,11.45.07,,0,LTE,-97,-10,6.0,14,-,289,47,D
263,2020.01.06,,,11.45.10,,0,LTE,-97,-10,6.0,14,-,5654,79,D
265,2020.01.06,,,11.45.12,,0,LTE,-97,-10,6.0,14,-,11718,127,D
266,2020.01.06,,,11.45.13,,0,LTE,-97,-10,6.0,14,-,284,11,D
268,2020.01.06,,,11.45.15,,0,LTE,-97,-10,6.0,14,-,280,10,D
270,2020.01.06,,,11.45.18,,0,LTE,-97,-10,6.0,14,-,7900,93,D
272,2020.01.06,,,11.45.20,,0,LTE,-97,-10,6.0,14,-,280,10,D
274,2020.01.06,,,11.45.22,,0,LTE,-97,-10,6.0,14,-,7476,90,D
276,2020.01.06,,,11.45.24,,0,LTE,-97,-10,6.0,14,-,278,10,D
