,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
2454,2454,2020.01.06,Day1,11:26:27,0,5G,-97,-11.0,-7.0,14,-110,4293,55,D,
2455,2455,2020.01.06,Day1,11:26:30,0,5G,-97,-11.0,-7.0,14,-110,282,11,D,
2456,2456,2020.01.06,Day1,11:26:32,0,5G,-97,-11.0,-7.0,14,-110,3593,56,D,
2457,2457,2020.01.06,Day1,11:26:34,0,5G,-97,-11.0,-7.0,14,-110,280,9,D,
2458,2458,2020.01.06,Day1,11:26:36,0,5G,-97,-11.0,-7.0,14,-110,6268,67,D,
2459,2459,2020.01.06,Day1,11:26:37,0,5G,-97,-11.0,-7.0,14,-110,280,10,D,
2460,2460,2020.01.06,Day1,11:26:39,0,5G,-97,-11.0,-7.0,14,-110,5208,54,D,
2461,2461,2020.01.06,Day1,11:26:41,0,5G,-97,-11.0,-7.0,14,-110,281,11,D,
2462,2462,2020.01.06,Day1,11:26:42,0,5G,-97,-11.0,-7.0,14,-110,1118,27,D,
2463,2463,2020.01.06,Day1,11:26:43,0,5G,-97,-11.0,-7.0,14,-110,4465,57,D,
2464,2464,2020.01.06,Day1,11:26:46,0,5G,-97,-11.0,-7.0,14,-110,4981,65,D,
2465,2465,2020.01.06,Day1,11:26:48,0,5G,-97,-11.0,-7.0,14,-110,283,11,D,
2466,2466,2020.01.06,Day1,11:26:50,0,5G,-97,-11.0,-7.0,14,-110,3192,56,D,
2467,2467,2020.01.06,Day1,11:26:52,0,5G,-97,-11.0,-7.0,14,-110,278,6,D,
2468,2468,2020.01.06,Day1,11:26:53,0,5G,-97,-11.0,-7.0,14,-110,513,17,D,
2469,2469,2020.01.06,Day1,11:26:54,0,5G,-97,-11.0,-7.0,14,-110,136,1,D,
2470,2470,2020.01.06,Day1,11:26:55,0,5G,-97,-11.0,-7.0,14,-110,282,11,D,
2471,2471,2020.01.06,Day1,11:26:56,0,5G,-97,-11.0,-7.0,14,-110,3705,48,D,
2472,2472,2020.01.06,Day1,11:26:58,0,5G,-97,-11.0,-7.0,14,-110,280,10,D,
2473,2473,2020.01.06,Day1,11:27:02,0,5G,-97,-11.0,-7.0,14,-110,6913,82,D,
2474,2474,2020.01.06,Day1,11:27:04,0,5G,-97,-11.0,-7.0,14,-110,280,9,D,
2475,2475,2020.01.06,Day1,11:27:05,0,5G,-97,-11.0,-7.0,14,-110,4271,58,D,
2476,2476,2020.01.06,Day1,11:27:07,0,5G,-97,-11.0,-7.0,14,-110,310,854,D,
2477,2477,2020.01.06,Day1,11:27:09,0,5G,-97,-11.0,-7.0,14,-110,2668,73,D,
2478,2478,2020.01.06,Day1,11:27:10,0,5G,-97,-11.0,-7.0,14,-110,9586,360,D,
2479,2479,2020.01.06,Day1,11:27:13,0,5G,-97,-11.0,-7.0,14,-110,3938,46,D,
2480,2480,2020.01.06,Day1,11:27:14,0,5G,-97,-11.0,-7.0,14,-110,279,11,D,
2481,2481,2020.01.06,Day1,11:27:15,0,5G,-97,-11.0,-7.0,14,-110,5991,65,D,
2482,2482,2020.01.06,Day1,11:27:18,0,5G,-97,-11.0,-7.0,14,-110,280,10,D,
2483,2483,2020.01.06,Day1,11:27:19,0,5G,-97,-11.0,-7.0,14,-110,6766,90,D,
2484,2484,2020.01.06,Day1,11:27:22,0,5G,-97,-11.0,-7.0,14,-110,3620,73,D,
2485,2485,2020.01.06,Day1,11:27:23,0,5G,-97,-11.0,-7.0,14,-110,276,9,D,
2486,2486,2020.01.06,Day1,11:27:25,0,5G,-97,-11.0,-7.0,14,-110,2714,47,D,
2487,2487,2020.01.06,Day1,11:27:27,0,5G,-97,-11.0,-7.0,14,-110,284,12,D,
2488,2488,2020.01.06,Day1,11:27:29,0,5G,-97,-11.0,-7.0,14,-110,9477,308,D,
2489,2489,2020.01.06,Day1,11:27:30,0,5G,-97,-11.0,-7.0,14,-110,3886,144,D,
2490,2490,2020.01.06,Day1,11:27:31,0,5G,-97,-11.0,-7.0,14,-110,279,11,D,
2491,2491,2020.01.06,Day1,11:27:34,0,5G,-97,-11.0,-7.0,14,-110,6267,73,D,
2492,2492,2020.01.06,Day1,11:27:36,0,5G,-97,-11.0,-7.0,14,-110,4896,66,D,
2493,2493,2020.01.06,Day1,11:27:37,0,5G,-97,-11.0,-7.0,14,-110,283,12,D,
2494,2494,2020.01.06,Day1,11:27:40,0,5G,-97,-11.0,-7.0,14,-110,3967,63,D,
2495,2495,2020.01.06,Day1,11:27:42,0,5G,-97,-11.0,-7.0,14,-110,95,2,D,
2496,2496,2020.01.06,Day1,11:27:43,0,5G,-97,-11.0,-7.0,14,-110,4412,58,D,
2497,2497,2020.01.06,Day1,11:27:45,0,5G,-97,-11.0,-7.0,14,-110,4850,60,D,
2498,2498,2020.01.06,Day1,11:27:46,0,5G,-97,-11.0,-7.0,14,-110,275,10,D,
2499,2499,2020.01.06,Day1,11:27:50,0,5G,-97,-11.0,-7.0,14,-110,6481,88,D,
2500,2500,2020.01.06,Day1,11:27:52,0,5G,-97,-11.0,-7.0,14,-110,7334,102,D,
2501,2501,2020.01.06,Day1,11:27:53,0,5G,-97,-11.0,-7.0,14,-110,278,10,D,
2502,2502,2020.01.06,Day1,11:27:54,0,5G,-97,-11.0,-7.0,14,-110,4605,53,D,
2503,2503,2020.01.06,Day1,11:27:56,0,5G,-97,-11.0,-7.0,14,-110,283,8,D,
2504,2504,2020.01.06,Day1,11:27:57,0,5G,-97,-11.0,-7.0,14,-110,517,16,D,
2505,2505,2020.01.06,Day1,11:27:58,0,5G,-97,-11.0,-7.0,14,-110,825,9,D,
2506,2506,2020.01.06,Day1,11:27:59,0,5G,-97,-11.0,-7.0,14,-110,2809,51,D,
2507,2507,2020.01.06,Day1,11:28:01,0,5G,-97,-11.0,-7.0,14,-110,7371,84,D,
2508,2508,2020.01.06,Day1,11:28:03,0,5G,-97,-11.0,-7.0,14,-110,278,10,D,
2509,2509,2020.01.06,Day1,11:28:06,0,5G,-97,-11.0,-7.0,14,-110,288,12,D,
2510,2510,2020.01.06,Day1,11:28:08,0,5G,-97,-11.0,-7.0,14,-110,8456,976,D,
2511,2511,2020.01.06,Day1,11:28:10,0,5G,-97,-11.0,-7.0,14,-110,560,21,D,
2512,2512,2020.01.06,Day1,11:28:12,0,5G,-97,-11.0,-7.0,14,-110,11176,340,D,
2513,2513,2020.01.06,Day1,11:28:13,0,5G,-97,-11.0,-7.0,14,-110,846,25,D,
2514,2514,2020.01.06,Day1,11:28:15,0,5G,-97,-11.0,-7.0,14,-110,282,11,D,
2515,2515,2020.01.06,Day1,11:28:17,0,5G,-97,-11.0,-7.0,14,-110,5125,59,D,
2516,2516,2020.01.06,Day1,11:28:18,0,5G,-97,-11.0,-7.0,14,-110,3961,62,D,
2517,2517,2020.01.06,Day1,11:28:22,0,5G,-97,-11.0,-7.0,14,-110,3717,57,D,
2518,2518,2020.01.06,Day1,11:28:24,0,5G,-97,-11.0,-7.0,14,-110,283,11,D,
2519,2519,2020.01.06,Day1,11:28:26,0,5G,-97,-11.0,-7.0,14,-110,284,12,D,
2520,2520,2020.01.06,Day1,11:28:27,0,5G,-97,-11.0,-7.0,14,-110,4466,59,D,
2521,2521,2020.01.06,Day1,11:28:29,0,5G,-97,-11.0,-7.0,14,-110,281,10,D,
2522,2522,2020.01.06,Day1,11:28:31,0,5G,-97,-11.0,-7.0,14,-110,3053,47,D,
2523,2523,2020.01.06,Day1,11:28:33,0,5G,-97,-11.0,-7.0,14,-110,2079,32,D,
2524,2524,2020.01.06,Day1,11:28:35,0,5G,-97,-11.0,-7.0,14,-110,276,10,D,
2525,2525,2020.01.06,Day1,11:29:08,0,5G,-97,-11.0,-7.0,14,-110,15,434,D,
2526,2526,2020.01.06,Day1,11:30:21,0,5G,-97,-11.0,-7.0,14,-110,66,22,D,
2527,2527,2020.01.06,Day1,11:31:22,0,5G,-97,-11.0,-7.0,14,-110,41,110,D,
2528,2528,2020.01.06,Day1,11:31:23,0,5G,-97,-11.0,-7.0,14,-110,25,748,D,
2529,2529,2020.01.06,Day1,11:31:25,0,5G,-97,-11.0,-7.0,14,-110,182,114,D,
2530,2530,2020.01.06,Day1,11:31:27,0,5G,-97,-11.0,-7.0,14,-110,68477,349,D,
2531,2531,2020.01.06,Day1,11:31:28,0,5G,-97,-11.0,-7.0,14,-110,95883,713,D,
2532,2532,2020.01.06,Day1,11:31:29,0,5G,-97,-11.0,-7.0,14,-110,85859,399,D,
2533,2533,2020.01.06,Day1,11:31:30,0,5G,-97,-11.0,-7.0,14,-110,31776,102,D,
2534,2534,2020.01.06,Day1,11:31:31,0,5G,-97,-11.0,-7.0,14,-110,2009,1666,D,
2535,2535,2020.01.06,Day1,11:31:32,0,5G,-97,-11.0,-7.0,14,-110,7793,138,D,
2536,2536,2020.01.06,Day1,11:31:42,0,5G,-97,-11.0,-7.0,14,-110,539,93,D,
2537,2537,2020.01.06,Day1,11:31:44,0,5G,-97,-11.0,-7.0,14,-110,14784,194,D,
2538,2538,2020.01.06,Day1,11:31:45,0,5G,-97,-11.0,-7.0,14,-110,279,4,D,
2539,2539,2020.01.06,Day1,11:31:46,0,5G,-97,-11.0,-7.0,14,-110,275,4,D,
2540,2540,2020.01.06,Day1,11:31:48,0,5G,-97,-11.0,-7.0,14,-110,931,16,D,
2541,2541,2020.01.06,Day1,11:31:50,0,5G,-97,-11.0,-7.0,14,-110,278,8,D,
2542,2542,2020.01.06,Day1,11:31:52,0,5G,-97,-11.0,-7.0,14,-110,1848,19,D,
2543,2543,2020.01.06,Day1,11:31:54,0,5G,-97,-11.0,-7.0,14,-110,276,7,D,
2544,2544,2020.01.06,Day1,11:31:56,0,5G,-97,-11.0,-7.0,14,-110,1661,23,D,
2545,2545,2020.01.06,Day1,11:31:57,0,5G,-97,-11.0,-7.0,14,-110,276,7,D,
2546,2546,2020.01.06,Day1,11:32:01,0,5G,-97,-11.0,-7.0,14,-110,4477,29,D,
2547,2547,2020.01.06,Day1,11:32:03,0,5G,-97,-11.0,-7.0,14,-110,277,6,D,
2548,2548,2020.01.06,Day1,11:32:04,0,5G,-97,-11.0,-7.0,14,-110,451,15,D,
2549,2549,2020.01.06,Day1,11:32:05,0,5G,-97,-11.0,-7.0,14,-110,4435,20,D,
2550,2550,2020.01.06,Day1,11:32:08,0,5G,-97,-11.0,-7.0,14,-110,277,7,D,
2551,2551,2020.01.06,Day1,11:32:10,0,5G,-97,-11.0,-7.0,14,-110,2376,31,D,
2552,2552,2020.01.06,Day1,11:32:12,0,5G,-97,-11.0,-7.0,14,-110,1779,22,D,
2553,2553,2020.01.06,Day1,11:32:13,0,5G,-97,-11.0,-7.0,14,-110,281,7,D,
2554,2554,2020.01.06,Day1,11:32:17,0,5G,-97,-11.0,-7.0,14,-110,2057,21,D,
2555,2555,2020.01.06,Day1,11:32:18,0,5G,-97,-11.0,-7.0,14,-110,275,7,D,
2556,2556,2020.01.06,Day1,11:32:20,0,5G,-97,-11.0,-7.0,14,-110,4333,35,D,
2557,2557,2020.01.06,Day1,11:32:22,0,5G,-97,-11.0,-7.0,14,-110,277,8,D,
2558,2558,2020.01.06,Day1,11:32:24,0,5G,-97,-11.0,-7.0,14,-110,279,8,D,
2559,2559,2020.01.06,Day1,11:32:26,0,5G,-97,-11.0,-7.0,14,-110,4079,26,D,
2560,2560,2020.01.06,Day1,11:32:27,0,5G,-97,-11.0,-7.0,14,-110,279,8,D,
2561,2561,2020.01.06,Day1,11:32:31,0,5G,-97,-11.0,-7.0,14,-110,4251,1427,D,
2562,2562,2020.01.06,Day1,11:32:32,0,5G,-97,-11.0,-7.0,14,-110,276,8,D,
2563,2563,2020.01.06,Day1,11:32:34,0,5G,-97,-11.0,-7.0,14,-110,1623,19,D,
2564,2564,2020.01.06,Day1,11:32:35,0,5G,-97,-11.0,-7.0,14,-110,277,7,D,
2565,2565,2020.01.06,Day1,11:32:38,0,5G,-97,-11.0,-7.0,14,-110,280,8,D,
2566,2566,2020.01.06,Day1,11:32:40,0,5G,-97,-11.0,-7.0,14,-110,2085,28,D,
2567,2567,2020.01.06,Day1,11:32:41,0,5G,-97,-11.0,-7.0,14,-110,276,8,D,
2568,2568,2020.01.06,Day1,11:32:45,0,5G,-97,-11.0,-7.0,14,-110,1503,21,D,
2569,2569,2020.01.06,Day1,11:32:46,0,5G,-97,-11.0,-7.0,14,-110,282,10,D,
2570,2570,2020.01.06,Day1,11:32:47,0,5G,-97,-11.0,-7.0,14,-110,3466,20,D,
2571,2571,2020.01.06,Day1,11:32:48,0,5G,-97,-11.0,-7.0,14,-110,278,7,D,
2572,2572,2020.01.06,Day1,11:32:49,0,5G,-97,-11.0,-7.0,14,-110,275,7,D,
2573,2573,2020.01.06,Day1,11:32:50,0,5G,-97,-11.0,-7.0,14,-110,2226,13,D,
2574,2574,2020.01.06,Day1,11:32:52,0,5G,-97,-11.0,-7.0,14,-110,277,8,D,
2575,2575,2020.01.06,Day1,11:32:53,0,5G,-97,-11.0,-7.0,14,-110,280,9,D,
2576,2576,2020.01.06,Day1,11:32:54,0,5G,-97,-11.0,-7.0,14,-110,4193,21,D,
2577,2577,2020.01.06,Day1,11:32:56,0,5G,-97,-11.0,-7.0,14,-110,279,8,D,
2578,2578,2020.01.06,Day1,11:32:57,0,5G,-97,-11.0,-7.0,14,-110,277,8,D,
2579,2579,2020.01.06,Day1,11:32:59,0,5G,-97,-11.0,-7.0,14,-110,3406,20,D,
2580,2580,2020.01.06,Day1,11:33:00,0,5G,-97,-11.0,-7.0,14,-110,283,8,D,
2581,2581,2020.01.06,Day1,11:33:02,0,5G,-97,-11.0,-7.0,14,-110,486,15,D,
2582,2582,2020.01.06,Day1,11:33:06,0,5G,-97,-11.0,-7.0,14,-110,3512,42,D,
2583,2583,2020.01.06,Day1,11:33:07,0,5G,-97,-11.0,-7.0,14,-110,277,7,D,
2584,2584,2020.01.06,Day1,11:33:18,0,5G,-97,-11.0,-7.0,14,-110,1128,37,D,
2585,2585,2020.01.06,Day1,11:33:19,0,5G,-97,-11.0,-7.0,14,-110,3003,67,D,
2586,2586,2020.01.06,Day1,11:34:04,0,5G,-97,-11.0,-7.0,14,-110,3184,95,D,
2587,2587,2020.01.06,Day1,11:35:03,0,5G,-97,-11.0,-7.0,14,-110,1179,53,D,
2588,2588,2020.01.06,Day1,11:36:45,0,5G,-103,-10.0,6.0,12,-110,79,55,D,
2589,2589,2020.01.06,Day1,11:36:56,0,5G,-99,-9.0,12.0,15,-110,59,34,D,
2590,2590,2020.01.06,Day1,11:36:57,0,5G,-99,-9.0,12.0,15,-110,15,13,D,
2591,2591,2020.01.06,Day1,11:40:29,0,5G,-100,-10.0,-6.0,14,-110,160,626,D,
2592,2592,2020.01.06,Day1,11:40:29,0,5G,-100,-10.0,-6.0,14,-110,160,626,D,
2593,2593,2020.01.06,Day1,11:40:29,0,5G,-99,-9.0,5.0,14,-110,74,582,D,
2594,2594,2020.01.06,Day1,11:40:31,0,5G,-99,-9.0,5.0,14,-110,48,65,D,
2595,2595,2020.01.06,Day1,11:40:33,0,5G,-97,-10.0,14.0,13,-110,142,112,D,
2596,2596,2020.01.06,Day1,11:40:34,0,5G,-97,-8.0,-7.0,10,-110,615,160,D,
2597,2597,2020.01.06,Day1,11:40:35,0,5G,-97,-8.0,-7.0,10,-110,461,379,D,
2598,2598,2020.01.06,Day1,11:40:36,0,5G,-102,-11.0,4.0,12,-110,280,99,D,
2599,2599,2020.01.06,Day1,11:40:37,0,5G,-102,-11.0,4.0,12,-110,75,34,D,
2600,2600,2020.01.06,Day1,11:40:38,0,5G,-100,-10.0,-8.0,10,-110,57,54,D,
2601,2601,2020.01.06,Day1,11:40:40,0,5G,-100,-10.0,-8.0,10,-110,245,57,D,
2602,2602,2020.01.06,Day1,11:40:41,0,5G,-97,-10.0,4.0,12,-110,20237,1396,D,
2603,2603,2020.01.06,Day1,11:40:42,0,5G,-97,-10.0,4.0,12,-110,18837,295,D,
2604,2604,2020.01.06,Day1,11:40:44,0,5G,-99,-10.0,2.0,14,-110,80007,1067,D,
2605,2605,2020.01.06,Day1,11:40:45,0,5G,-99,-10.0,2.0,14,-110,88132,2317,D,
2606,2606,2020.01.06,Day1,11:40:46,0,5G,-98,-11.0,2.0,9,-110,20385,107,D,
2607,2607,2020.01.06,Day1,11:40:47,0,5G,-98,-11.0,2.0,9,-110,2424,52,D,
2608,2608,2020.01.06,Day1,11:40:48,0,5G,-98,-11.0,3.0,9,-110,7713,49,D,
2609,2609,2020.01.06,Day1,11:40:49,0,5G,-98,-11.0,3.0,9,-110,5803,90,D,
2610,2610,2020.01.06,Day1,11:40:50,0,5G,-96,-9.0,10.0,11,-110,294,17,D,
2611,2611,2020.01.06,Day1,11:40:51,0,5G,-96,-9.0,10.0,11,-110,7983,55,D,
2612,2612,2020.01.06,Day1,11:40:54,0,5G,-97,-9.0,4.0,14,-110,3436,21,D,
2613,2613,2020.01.06,Day1,11:40:57,0,5G,-97,-10.0,6.0,14,-110,281,36,D,
2614,2614,2020.01.06,Day1,11:41:05,0,HSPA+,-81,-19.5,-,-,-110,257,51,VD,
2615,2615,2020.01.06,Day1,11:41:06,0,HSPA+,-81,-19.5,-,-,-110,2689,174,VD,
2616,2616,2020.01.06,Day1,11:41:07,0,HSPA+,-81,-19.5,-,-,-110,287,27,VD,
2617,2617,2020.01.06,Day1,11:41:08,0,HSPA+,-81,-19.5,-,-,-110,3400,164,VD,
2618,2618,2020.01.06,Day1,11:41:11,0,HSPA+,-81,-19.5,-,-,-110,15,14,VD,
2619,2619,2020.01.06,Day1,11:41:18,0,HSPA+,-81,-19.5,-,-,-110,13,113,VD,
2620,2620,2020.01.06,Day1,11:41:27,0,HSPA+,-81,-19.5,-,-,-110,17,34,VD,
2621,2621,2020.01.06,Day1,11:41:35,0,HSPA+,-81,-19.5,-,-,-110,69,1139,VD,
2622,2622,2020.01.06,Day1,11:41:44,0,HSPA+,-81,-19.5,-,-,-110,30,22,VD,
2623,2623,2020.01.06,Day1,11:41:58,0,HSPA+,-81,-19.5,-,-,-110,34,556,VD,
2624,2624,2020.01.06,Day1,11:42:00,0,HSPA+,-81,-19.5,-,-,-110,31,14,VD,
2625,2625,2020.01.06,Day1,11:42:02,0,HSPA+,-81,-19.5,-,-,-110,31,935,VD,
2626,2626,2020.01.06,Day1,11:42:12,0,HSPA+,-81,-19.5,-,-,-110,25,30,VD,
2627,2627,2020.01.06,Day1,11:42:26,0,HSPA+,-81,-19.5,-,-,-110,13,3,VD,
2628,2628,2020.01.06,Day1,11:42:28,0,HSPA+,-81,-19.5,-,-,-110,81,16,VD,
2629,2629,2020.01.06,Day1,11:42:29,0,HSPA+,-81,-19.5,-,-,-110,11,57,VD,
2630,2630,2020.01.06,Day1,11:42:30,0,HSPA+,-81,-19.5,-,-,-110,59,18,VD,
2631,2631,2020.01.06,Day1,11:42:31,0,HSPA+,-81,-19.5,-,-,-110,28,42,VD,
2632,2632,2020.01.06,Day1,11:42:32,0,HSPA+,-81,-19.5,-,-,-110,72,56,VD,
2633,2633,2020.01.06,Day1,11:42:34,0,HSPA+,-81,-19.5,-,-,-110,324,43,VD,
2634,2634,2020.01.06,Day1,11:42:35,0,HSPA+,-81,-19.5,-,-,-110,137,28,VD,
2635,2635,2020.01.06,Day1,11:42:36,0,HSPA+,-81,-19.5,-,-,-110,35,31,VD,
2636,2636,2020.01.06,Day1,11:42:37,0,HSPA+,-81,-19.5,-,-,-110,64,26,VD,
2637,2637,2020.01.06,Day1,11:42:38,0,HSPA+,-81,-19.5,-,-,-110,112,22,VD,
2638,2638,2020.01.06,Day1,11:42:39,0,HSPA+,-81,-19.5,-,-,-110,55,43,VD,
2639,2639,2020.01.06,Day1,11:42:40,0,HSPA+,-81,-19.5,-,-,-110,34,71,VD,
2640,2640,2020.01.06,Day1,11:42:41,0,HSPA+,-81,-19.5,-,-,-110,51,39,VD,
2641,2641,2020.01.06,Day1,11:42:42,0,HSPA+,-81,-19.5,-,-,-110,316,89,VD,
2642,2642,2020.01.06,Day1,11:42:43,0,HSPA+,-81,-19.5,-,-,-110,38,34,VD,
2643,2643,2020.01.06,Day1,11:42:44,0,HSPA+,-81,-19.5,-,-,-110,124,18,VD,
2644,2644,2020.01.06,Day1,11:42:50,0,LTE,-97,-10.0,6.0,14,-110,67,42,D,
2645,2645,2020.01.06,Day1,11:42:51,0,LTE,-97,-10.0,6.0,14,-110,8786,281,D,
2646,2646,2020.01.06,Day1,11:42:52,0,LTE,-97,-10.0,6.0,14,-110,25625,680,D,
2647,2647,2020.01.06,Day1,11:42:53,0,LTE,-97,-10.0,6.0,14,-110,29123,588,D,
2648,2648,2020.01.06,Day1,11:42:54,0,LTE,-97,-10.0,6.0,14,-110,18592,370,D,
2649,2649,2020.01.06,Day1,11:42:55,0,LTE,-97,-10.0,6.0,14,-110,28929,477,D,
2650,2650,2020.01.06,Day1,11:42:56,0,LTE,-97,-10.0,6.0,14,-110,17439,1905,D,
2651,2651,2020.01.06,Day1,11:42:57,0,LTE,-97,-10.0,6.0,14,-110,22235,368,D,
2652,2652,2020.01.06,Day1,11:42:58,0,LTE,-97,-10.0,6.0,14,-110,10444,193,D,
2653,2653,2020.01.06,Day1,11:42:59,0,LTE,-97,-10.0,6.0,14,-110,24181,391,D,
2654,2654,2020.01.06,Day1,11:43:00,0,LTE,-97,-10.0,6.0,14,-110,33570,506,D,
2655,2655,2020.01.06,Day1,11:43:01,0,LTE,-97,-10.0,6.0,14,-110,43213,537,D,
2656,2656,2020.01.06,Day1,11:43:02,0,LTE,-97,-10.0,6.0,14,-110,18981,240,D,
2657,2657,2020.01.06,Day1,11:43:06,0,LTE,-97,-10.0,6.0,14,-110,11657,119,D,
2658,2658,2020.01.06,Day1,11:43:08,0,LTE,-97,-10.0,6.0,14,-110,279,8,D,
2659,2659,2020.01.06,Day1,11:43:09,0,LTE,-97,-10.0,6.0,14,-110,285,8,D,
2660,2660,2020.01.06,Day1,11:43:12,0,LTE,-97,-10.0,6.0,14,-110,8667,100,D,
2661,2661,2020.01.06,Day1,11:43:13,0,LTE,-97,-10.0,6.0,14,-110,283,18,D,
2662,2662,2020.01.06,Day1,11:43:14,0,LTE,-97,-10.0,6.0,14,-110,4352,53,D,
2663,2663,2020.01.06,Day1,11:43:15,0,LTE,-97,-10.0,6.0,14,-110,288,14,D,
2664,2664,2020.01.06,Day1,11:43:17,0,LTE,-97,-10.0,6.0,14,-110,4445,76,D,
2665,2665,2020.01.06,Day1,11:43:18,0,LTE,-97,-10.0,6.0,14,-110,5775,66,D,
2666,2666,2020.01.06,Day1,11:43:19,0,LTE,-97,-10.0,6.0,14,-110,287,14,D,
2667,2667,2020.01.06,Day1,11:43:22,0,LTE,-97,-10.0,6.0,14,-110,5245,67,D,
2668,2668,2020.01.06,Day1,11:43:24,0,LTE,-97,-10.0,6.0,14,-110,280,10,D,
2669,2669,2020.01.06,Day1,11:43:26,0,LTE,-97,-10.0,6.0,14,-110,5074,84,D,
2670,2670,2020.01.06,Day1,11:43:28,0,LTE,-97,-10.0,6.0,14,-110,10418,112,D,
2671,2671,2020.01.06,Day1,11:43:30,0,LTE,-97,-10.0,6.0,14,-110,284,11,D,
2672,2672,2020.01.06,Day1,11:43:31,0,LTE,-97,-10.0,6.0,14,-110,6024,74,D,
2673,2673,2020.01.06,Day1,11:43:33,0,LTE,-97,-10.0,6.0,14,-110,129,7,D,
2674,2674,2020.01.06,Day1,11:43:35,0,LTE,-97,-10.0,6.0,14,-110,2079,38,D,
2675,2675,2020.01.06,Day1,11:43:38,0,LTE,-97,-10.0,6.0,14,-110,7805,95,D,
2676,2676,2020.01.06,Day1,11:43:39,0,LTE,-97,-10.0,6.0,14,-110,3031,38,D,
2677,2677,2020.01.06,Day1,11:43:42,0,LTE,-97,-10.0,6.0,14,-110,9716,115,D,
2678,2678,2020.01.06,Day1,11:43:44,0,LTE,-97,-10.0,6.0,14,-110,281,8,D,
2679,2679,2020.01.06,Day1,11:43:45,0,LTE,-97,-10.0,6.0,14,-110,319,24,D,
2680,2680,2020.01.06,Day1,11:43:46,0,LTE,-97,-10.0,6.0,14,-110,9091,1804,D,
2681,2681,2020.01.06,Day1,11:43:48,0,LTE,-97,-10.0,6.0,14,-110,288,7,D,
2682,2682,2020.01.06,Day1,11:43:49,0,LTE,-97,-10.0,6.0,14,-110,806,23,D,
2683,2683,2020.01.06,Day1,11:43:50,0,LTE,-97,-10.0,6.0,14,-110,8001,83,D,
2684,2684,2020.01.06,Day1,11:43:51,0,LTE,-97,-10.0,6.0,14,-110,2979,41,D,
2685,2685,2020.01.06,Day1,11:43:53,0,LTE,-97,-10.0,6.0,14,-110,285,13,D,
2686,2686,2020.01.06,Day1,11:43:55,0,LTE,-97,-10.0,6.0,14,-110,7278,115,D,
2687,2687,2020.01.06,Day1,11:43:58,0,LTE,-97,-10.0,6.0,14,-110,2222,35,D,
2688,2688,2020.01.06,Day1,11:43:59,0,LTE,-97,-10.0,6.0,14,-110,282,10,D,
2689,2689,2020.01.06,Day1,11:44:02,0,LTE,-97,-10.0,6.0,14,-110,3630,54,D,
2690,2690,2020.01.06,Day1,11:44:03,0,LTE,-97,-10.0,6.0,14,-110,281,10,D,
2691,2691,2020.01.06,Day1,11:44:04,0,LTE,-97,-10.0,6.0,14,-110,3205,43,D,
2692,2692,2020.01.06,Day1,11:44:07,0,LTE,-97,-10.0,6.0,14,-110,3569,56,D,
2693,2693,2020.01.06,Day1,11:44:09,0,LTE,-97,-10.0,6.0,14,-110,281,11,D,
2694,2694,2020.01.06,Day1,11:44:11,0,LTE,-97,-10.0,6.0,14,-110,2670,57,D,
2695,2695,2020.01.06,Day1,11:44:13,0,LTE,-97,-10.0,6.0,14,-110,2102,55,D,
2696,2696,2020.01.06,Day1,11:44:14,0,LTE,-97,-10.0,6.0,14,-110,31,3,D,
2697,2697,2020.01.06,Day1,11:44:16,0,LTE,-97,-10.0,6.0,14,-110,4443,56,D,
2698,2698,2020.01.06,Day1,11:44:18,0,LTE,-97,-10.0,6.0,14,-110,284,11,D,
2699,2699,2020.01.06,Day1,11:44:20,0,LTE,-97,-10.0,6.0,14,-110,11982,279,D,
2700,2700,2020.01.06,Day1,11:44:22,0,LTE,-97,-10.0,6.0,14,-110,96,2,D,
2701,2701,2020.01.06,Day1,11:44:23,0,LTE,-97,-10.0,6.0,14,-110,398,23,D,
2702,2702,2020.01.06,Day1,11:44:24,0,LTE,-97,-10.0,6.0,14,-110,935,14,D,
2703,2703,2020.01.06,Day1,11:44:25,0,LTE,-97,-10.0,6.0,14,-110,4208,54,D,
2704,2704,2020.01.06,Day1,11:44:28,0,LTE,-97,-10.0,6.0,14,-110,284,12,D,
2705,2705,2020.01.06,Day1,11:44:30,0,LTE,-97,-10.0,6.0,14,-110,4856,76,D,
2706,2706,2020.01.06,Day1,11:44:32,0,LTE,-97,-10.0,6.0,14,-110,5655,71,D,
2707,2707,2020.01.06,Day1,11:44:34,0,LTE,-97,-10.0,6.0,14,-110,281,10,D,
2708,2708,2020.01.06,Day1,11:44:36,0,LTE,-97,-10.0,6.0,14,-110,4736,62,D,
2709,2709,2020.01.06,Day1,11:44:38,0,LTE,-97,-10.0,6.0,14,-110,5442,66,D,
2710,2710,2020.01.06,Day1,11:44:39,0,LTE,-97,-10.0,6.0,14,-110,284,13,D,
2711,2711,2020.01.06,Day1,11:44:41,0,LTE,-97,-10.0,6.0,14,-110,4743,64,D,
2712,2712,2020.01.06,Day1,11:44:42,0,LTE,-97,-10.0,6.0,14,-110,284,15,D,
