,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
7118,7118,2019.11.29,Day2,13:24:24,45,5G,-97,-14.0,1.0,7,-81,3660,93,D
7119,7119,2019.11.29,Day2,13:24:24,55,5G,-97,-14.0,1.0,8,-110,3660,93,D
7120,7120,2019.11.29,Day2,13:24:25,55,5G,-100,-15.0,-1.0,8,-110,186,3,D
7121,7121,2019.11.29,Day2,13:24:26,55,5G,-100,-15.0,-1.0,8,-110,1802,32,D
7122,7122,2019.11.29,Day2,13:24:27,55,5G,-94,-16.0,-4.0,9,-77,279,9,D
7123,7123,2019.11.29,Day2,13:24:29,55,5G,-95,-12.0,-1.0,12,-74,861,14,D
7124,7124,2019.11.29,Day2,13:24:30,55,5G,-95,-12.0,-1.0,14,-76,280,14,D
7125,7125,2019.11.29,Day2,13:24:33,55,5G,-95,-12.0,5.0,10,-74,279,10,D
7126,7126,2019.11.29,Day2,13:24:35,55,5G,-82,-11.0,-8.0,6,-75,1204,27,D
7127,7127,2019.11.29,Day2,13:24:36,55,5G,-92,-11.0,8.0,9,-73,91,3,D
7128,7128,2019.11.29,Day2,13:24:37,55,5G,-92,-11.0,8.0,11,-110,1894,43,D
7129,7129,2019.11.29,Day2,13:24:38,55,5G,-88,-10.0,11.0,11,-110,276,9,D
7130,7130,2019.11.29,Day2,13:24:40,26,5G,-88,-10.0,11.0,8,-73,282,10,D
7131,7131,2019.11.29,Day2,13:24:41,26,5G,-90,-10.0,12.0,8,-73,282,10,D
7132,7132,2019.11.29,Day2,13:24:43,26,5G,-86,-9.0,2.0,13,-69,279,10,D
7133,7133,2019.11.29,Day2,13:24:45,26,5G,-92,-12.0,9.0,13,-69,304,881,D
7134,7134,2019.11.29,Day2,13:24:46,26,5G,-92,-12.0,9.0,11,-72,1143,24,D
7135,7135,2019.11.29,Day2,13:24:47,26,5G,-94,-12.0,3.0,12,-76,281,10,D
7136,7136,2019.11.29,Day2,13:24:50,26,5G,-90,-11.0,2.0,12,-73,276,9,D
7137,7137,2019.11.29,Day2,13:24:51,26,5G,-90,-11.0,2.0,12,-73,1155,30,D
7138,7138,2019.11.29,Day2,13:24:52,26,5G,-92,-12.0,1.0,12,-73,281,10,D
7139,7139,2019.11.29,Day2,13:24:53,26,5G,-92,-12.0,1.0,14,-73,261,13,D
7140,7140,2019.11.29,Day2,13:24:53,30,5G,-92,-12.0,1.0,14,-73,261,13,D
7141,7141,2019.11.29,Day2,13:24:55,30,5G,-91,-11.0,11.0,13,-70,1134,29,D
7142,7142,2019.11.29,Day2,13:24:56,30,5G,-90,-11.0,6.0,13,-72,280,10,D
7143,7143,2019.11.29,Day2,13:24:59,30,5G,-94,-13.0,7.0,9,-74,280,10,D
7144,7144,2019.11.29,Day2,13:25:00,30,5G,-94,-13.0,7.0,9,-76,1020,28,D
7145,7145,2019.11.29,Day2,13:25:01,30,5G,-95,-11.0,2.0,12,-78,283,11,D
7146,7146,2019.11.29,Day2,13:25:03,30,5G,-94,-10.0,4.0,15,-71,281,8,D
7148,7148,2019.11.29,Day2,13:25:04,36,5G,-94,-10.0,4.0,12,-77,2991,72,D
7147,7147,2019.11.29,Day2,13:25:04,30,5G,-94,-10.0,4.0,12,-77,2991,72,D
7149,7149,2019.11.29,Day2,13:25:07,36,5G,-86,-9.0,1.0,15,-70,281,11,D
7150,7150,2019.11.29,Day2,13:25:08,36,5G,-90,-11.0,1.0,15,-70,1400,31,D
7151,7151,2019.11.29,Day2,13:25:09,36,5G,-90,-11.0,1.0,12,-68,283,11,D
7152,7152,2019.11.29,Day2,13:25:10,36,5G,-85,-10.0,-1.0,12,-68,670,16,D
7153,7153,2019.11.29,Day2,13:25:11,36,5G,-85,-10.0,-1.0,12,-68,284,11,D
7154,7154,2019.11.29,Day2,13:25:23,35,5G,-79,-8.0,20.0,15,-65,68,14,D
7155,7155,2019.11.29,Day2,13:25:36,28,5G,-87,-8.0,8.0,15,-67,91,3,D
7156,7156,2019.11.29,Day2,13:25:45,37,5G,-86,-9.0,10.0,15,-66,14,415,D
7157,7157,2019.11.29,Day2,13:25:47,37,5G,-78,-10.0,7.0,12,-72,44,17,D
7158,7158,2019.11.29,Day2,13:26:05,24,5G,-97,-13.0,3.0,12,-83,166,33,D
7159,7159,2019.11.29,Day2,13:26:07,24,5G,-99,-13.0,9.0,13,-80,390,152,D
7160,7160,2019.11.29,Day2,13:26:09,24,5G,-100,-13.0,6.0,13,-80,13623,253,D
2224,2224,2019.11.28,Day1,14:53:29,0,5G,-99,-19.0,-6.0,8,-88,11,3,D
2225,2225,2019.11.28,Day1,14:53:30,1,5G,-99,-19.0,-6.0,8,-88,11,3,D
2226,2226,2019.11.28,Day1,14:53:32,1,5G,-98,-18.0,-9.0,8,-88,85,25,D
2227,2227,2019.11.28,Day1,14:53:33,1,5G,-98,-17.0,-1.0,8,-88,14591,503,D
2228,2228,2019.11.28,Day1,14:53:34,1,5G,-98,-17.0,-1.0,8,-88,4704,121,D
2229,2229,2019.11.28,Day1,14:53:35,1,5G,-98,-17.0,-5.0,8,-86,12,13,D
2230,2230,2019.11.28,Day1,14:53:40,1,5G,-98,-13.0,0.0,9,-86,1409,52,D
2231,2231,2019.11.28,Day1,14:53:42,1,5G,-98,-15.0,-3.0,9,-86,44,27,D
2232,2232,2019.11.28,Day1,14:53:43,1,5G,-98,-15.0,-3.0,5,-84,6792,296,D
2233,2233,2019.11.28,Day1,14:53:46,1,5G,-97,-15.0,3.0,6,-82,770,105,D
2234,2234,2019.11.28,Day1,14:53:47,1,5G,-97,-15.0,3.0,10,-110,2459,36,D
2235,2235,2019.11.28,Day1,14:53:49,1,5G,-98,-16.0,0.0,8,-85,881,72,D
2236,2236,2019.11.28,Day1,14:53:52,1,5G,-97,-13.0,1.0,8,-85,6221,174,D
2237,2237,2019.11.28,Day1,14:53:53,1,5G,-96,-17.0,5.0,10,-87,11889,305,D
2238,2238,2019.11.28,Day1,14:53:54,1,5G,-96,-17.0,5.0,10,-87,34121,1618,D
2239,2239,2019.11.28,Day1,14:53:55,1,5G,-97,-15.0,-2.0,11,-110,23930,267,D
2240,2240,2019.11.28,Day1,14:53:56,1,5G,-97,-15.0,-2.0,11,-110,279,5,D
2241,2241,2019.11.28,Day1,14:54:01,1,5G,-97,-13.0,3.0,8,-87,1816,14,D
2242,2242,2019.11.28,Day1,14:54:03,1,5G,-95,-15.0,-3.0,8,-87,1668,8,D
2243,2243,2019.11.28,Day1,14:54:04,1,5G,-96,-17.0,-2.0,10,-85,279,7,D
2244,2244,2019.11.28,Day1,14:54:06,1,5G,-96,-18.0,-7.0,7,-88,276,3,D
2245,2245,2019.11.28,Day1,14:54:08,1,5G,-96,-18.0,-7.0,7,-88,1005,8,D
2246,2246,2019.11.28,Day1,14:54:09,1,5G,-98,-17.0,-4.0,7,-88,279,7,D
2247,2247,2019.11.28,Day1,14:54:11,1,5G,-97,-16.0,1.0,7,-88,278,4,D
2248,2248,2019.11.28,Day1,14:54:12,1,5G,-97,-16.0,1.0,7,-88,1849,11,D
2249,2249,2019.11.28,Day1,14:54:14,1,5G,-96,-19.0,-3.0,8,-88,280,4,D
2250,2250,2019.11.28,Day1,14:54:15,1,5G,-94,-18.0,-4.0,8,-88,2004,15,D
2251,2251,2019.11.28,Day1,14:54:18,1,5G,-96,-15.0,-5.0,8,-88,277,3,D
2252,2252,2019.11.28,Day1,14:54:19,1,5G,-96,-15.0,-5.0,8,-88,3130,15,D
2253,2253,2019.11.28,Day1,14:54:20,1,5G,-95,-16.0,-2.0,8,-88,280,5,D
2254,2254,2019.11.28,Day1,14:54:22,1,5G,-95,-17.0,-2.0,8,-88,502,141,D
2255,2255,2019.11.28,Day1,14:54:23,1,5G,-95,-17.0,-2.0,8,-88,1511,8,D
2256,2256,2019.11.28,Day1,14:54:24,1,5G,-94,-15.0,-3.0,8,-88,278,5,D
2257,2257,2019.11.28,Day1,14:54:26,1,5G,-94,-15.0,-3.0,8,-88,276,9,D
2258,2258,2019.11.28,Day1,14:54:28,1,5G,-96,-17.0,-3.0,8,-88,278,8,D
2259,2259,2019.11.28,Day1,14:54:30,1,5G,-96,-16.0,-4.0,8,-88,2710,21,D
2260,2260,2019.11.28,Day1,14:54:32,1,5G,-95,-17.0,-5.0,8,-88,339,57,D
2261,2261,2019.11.28,Day1,14:54:33,1,5G,-94,-15.0,-3.0,8,-88,1817,15,D
2262,2262,2019.11.28,Day1,14:54:35,1,5G,-94,-15.0,-3.0,8,-88,276,7,D
2263,2263,2019.11.28,Day1,14:54:37,1,5G,-95,-15.0,-1.0,8,-85,277,8,D
2264,2264,2019.11.28,Day1,14:54:39,1,5G,-94,-14.0,-6.0,11,-84,1822,18,D
2265,2265,2019.11.28,Day1,14:54:40,1,5G,-94,-16.0,-11.0,11,-84,497,23,D
2266,2266,2019.11.28,Day1,14:54:42,1,5G,-96,-14.0,-5.0,11,-86,1057,15,D
2267,2267,2019.11.28,Day1,14:54:45,1,5G,-94,-13.0,-3.0,11,-86,278,8,D
2268,2268,2019.11.28,Day1,14:54:47,1,5G,-93,-15.0,3.0,12,-84,278,8,D
2269,2269,2019.11.28,Day1,14:54:48,1,5G,-93,-15.0,3.0,12,-110,783,14,D
2270,2270,2019.11.28,Day1,14:54:50,1,5G,-90,-12.0,0.0,13,-81,275,7,D
2271,2271,2019.11.28,Day1,14:54:51,1,5G,-91,-15.0,2.0,12,-84,276,7,D
2272,2272,2019.11.28,Day1,14:54:54,1,5G,-94,-16.0,-1.0,11,-72,24,15,D
2273,2273,2019.11.28,Day1,14:54:55,1,5G,-94,-16.0,-1.0,11,-72,1597,1463,D
2274,2274,2019.11.28,Day1,14:54:57,1,5G,-94,-15.0,5.0,9,-80,866,20,D
2275,2275,2019.11.28,Day1,14:54:58,1,5G,-89,-11.0,1.0,11,-75,277,9,D
2276,2276,2019.11.28,Day1,14:54:59,1,5G,-89,-11.0,1.0,9,-78,1338,15,D
2277,2277,2019.11.28,Day1,14:55:01,1,5G,-88,-12.0,0.0,12,-110,279,8,D
2278,2278,2019.11.28,Day1,14:55:02,1,5G,-88,-12.0,0.0,11,-83,278,10,D
2279,2279,2019.11.28,Day1,14:55:03,1,5G,-92,-13.0,-2.0,11,-83,2457,30,D
2280,2280,2019.11.28,Day1,14:55:04,1,5G,-92,-13.0,-2.0,13,-81,280,8,D
2281,2281,2019.11.28,Day1,14:55:06,1,5G,-92,-15.0,-2.0,14,-83,2666,36,D
2282,2282,2019.11.28,Day1,14:55:08,1,5G,-90,-15.0,1.0,7,-77,277,4,D
2283,2283,2019.11.28,Day1,14:55:10,1,5G,-86,-14.0,2.0,7,-77,2301,26,D
2284,2284,2019.11.28,Day1,14:55:12,1,5G,-93,-16.0,-1.0,12,-84,276,8,D
2285,2285,2019.11.28,Day1,14:55:14,1,5G,-92,-12.0,-1.0,12,-110,917,26,D
2286,2286,2019.11.28,Day1,14:55:16,1,5G,-93,-14.0,2.0,12,-110,279,9,D
2287,2287,2019.11.28,Day1,14:55:17,1,5G,-93,-14.0,2.0,12,-110,916,23,D
2288,2288,2019.11.28,Day1,14:55:20,1,5G,-95,-16.0,-6.0,10,-110,282,10,D
2289,2289,2019.11.28,Day1,14:55:22,1,5G,-94,-15.0,-5.0,9,-87,1982,31,D
2290,2290,2019.11.28,Day1,14:55:23,22,5G,-94,-15.0,-5.0,9,-87,1982,31,D
2291,2291,2019.11.28,Day1,14:55:24,22,5G,-94,-12.0,-2.0,9,-87,278,8,D
2292,2292,2019.11.28,Day1,14:55:25,22,5G,-100,-18.0,-12.0,9,-92,2800,28,D
2293,2293,2019.11.28,Day1,14:55:28,22,5G,-101,-19.0,-8.0,9,-92,1385,17,D
2294,2294,2019.11.28,Day1,14:55:30,22,5G,-100,-16.0,-2.0,9,-91,275,5,D
2295,2295,2019.11.28,Day1,14:55:32,22,5G,-101,-18.0,1.0,10,-89,278,4,D
2296,2296,2019.11.28,Day1,14:55:33,22,5G,-101,-18.0,1.0,10,-89,1972,16,D
2297,2297,2019.11.28,Day1,14:55:36,22,5G,-101,-18.0,0.0,10,-89,278,5,D
2298,2298,2019.11.28,Day1,14:55:38,22,5G,-101,-15.0,1.0,10,-89,978,14,D
2299,2299,2019.11.28,Day1,14:55:40,22,5G,-101,-16.0,2.0,10,-89,278,4,D
2300,2300,2019.11.28,Day1,14:55:42,22,5G,-101,-17.0,-7.0,8,-110,280,2,D
2301,2301,2019.11.28,Day1,14:55:44,22,5G,-101,-16.0,-2.0,9,-87,2791,21,D
2302,2302,2019.11.28,Day1,14:55:47,22,5G,-101,-18.0,-6.0,5,-110,3636,34,D
2303,2303,2019.11.28,Day1,14:55:48,22,5G,-101,-17.0,-8.0,5,-110,278,8,D
2304,2304,2019.11.28,Day1,14:55:50,22,5G,-101,-17.0,-6.0,5,-110,278,9,D
2305,2305,2019.11.28,Day1,14:55:51,22,5G,-101,-17.0,-6.0,5,-110,1187,32,D
2306,2306,2019.11.28,Day1,14:55:53,22,5G,-101,-15.0,-2.0,5,-110,278,7,D
2307,2307,2019.11.28,Day1,14:55:55,22,5G,-102,-16.0,-5.0,5,-110,295,717,D
2308,2308,2019.11.28,Day1,14:55:56,22,5G,-102,-16.0,-5.0,5,-110,1157,514,D
2309,2309,2019.11.28,Day1,14:55:57,22,5G,-101,-15.0,-5.0,5,-110,278,7,D
2310,2310,2019.11.28,Day1,14:55:59,22,5G,-102,-18.0,-4.0,9,-91,705,5,D
2311,2311,2019.11.28,Day1,14:56:02,22,5G,-101,-16.0,0.0,9,-110,964,19,D
2312,2312,2019.11.28,Day1,14:56:04,22,5G,-101,-17.0,-8.0,9,-110,281,9,D
2313,2313,2019.11.28,Day1,14:56:05,22,5G,-101,-17.0,-8.0,9,-110,2153,22,D
2314,2314,2019.11.28,Day1,14:56:06,22,5G,-103,-19.0,-6.0,9,-110,276,7,D
2315,2315,2019.11.28,Day1,14:56:08,22,5G,-102,-21.0,-9.0,6,-91,278,8,D
2316,2316,2019.11.28,Day1,14:56:09,22,5G,-102,-21.0,-9.0,6,-91,2650,27,D
2317,2317,2019.11.28,Day1,14:56:11,22,5G,-102,-17.0,-12.0,6,-91,275,7,D
2318,2318,2019.11.28,Day1,14:56:13,22,5G,-104,-20.0,-8.0,8,-89,277,4,D
2319,2319,2019.11.28,Day1,14:56:14,22,5G,-104,-20.0,-8.0,6,-87,1329,21,D
2320,2320,2019.11.28,Day1,14:56:16,22,5G,-101,-20.0,-16.0,6,-87,1622,25,D
2321,2321,2019.11.28,Day1,14:56:18,22,5G,-101,-20.0,-5.0,7,-89,275,7,D
2322,2322,2019.11.28,Day1,14:56:21,22,5G,-102,-18.0,-14.0,6,-91,279,8,D
2323,2323,2019.11.28,Day1,14:56:22,22,5G,-100,-17.0,-5.0,6,-91,1109,15,D
2324,2324,2019.11.28,Day1,14:56:23,22,5G,-100,-17.0,-5.0,6,-89,276,8,D
2325,2325,2019.11.28,Day1,14:56:25,22,5G,-100,-18.0,-8.0,7,-110,284,5,D
2326,2326,2019.11.28,Day1,14:56:26,22,5G,-99,-16.0,-5.0,7,-110,1425,21,D
2327,2327,2019.11.28,Day1,14:56:27,22,5G,-99,-16.0,-5.0,7,-110,278,9,D
2328,2328,2019.11.28,Day1,14:56:30,22,5G,-101,-19.0,-9.0,9,-84,279,8,D
2329,2329,2019.11.28,Day1,14:56:32,22,5G,-98,-17.0,-7.0,11,-86,1125,19,D
2330,2330,2019.11.28,Day1,14:56:34,22,5G,-101,-18.0,-2.0,11,-90,276,9,D
2331,2331,2019.11.28,Day1,14:56:38,22,5G,-97,-13.0,2.0,11,-80,278,9,D
2332,2332,2019.11.28,Day1,14:56:40,22,5G,-101,-18.0,-7.0,5,-90,2949,36,D
2333,2333,2019.11.28,Day1,14:56:42,22,5G,-95,-16.0,-9.0,11,-87,276,8,D
2334,2334,2019.11.28,Day1,14:56:43,22,5G,-95,-16.0,-9.0,11,-87,1381,15,D
2335,2335,2019.11.28,Day1,14:56:46,22,5G,-94,-14.0,-9.0,9,-80,929,20,D
2336,2336,2019.11.28,Day1,14:56:47,22,5G,-90,-13.0,-3.0,12,-110,489,8,D
2337,2337,2019.11.28,Day1,14:56:48,22,5G,-90,-13.0,-3.0,12,-110,303,12,D
2338,2338,2019.11.28,Day1,14:56:55,22,5G,-91,-12.0,5.0,8,-76,24,769,D
2339,2339,2019.11.28,Day1,14:56:58,14,5G,-90,-12.0,1.0,9,-75,45,17,D
2340,2340,2019.11.28,Day1,14:57:47,14,5G,-88,-16.0,-5.0,11,-73,384,14,D
2341,2341,2019.11.28,Day1,14:57:48,14,5G,-87,-15.0,-3.0,11,-75,123,6,D
2342,2342,2019.11.28,Day1,14:58:17,14,5G,-82,-11.0,3.0,9,-77,39,21,D
2343,2343,2019.11.28,Day1,14:58:49,14,5G,-83,-17.0,-2.0,12,-74,41,7,D
2344,2344,2019.11.28,Day1,14:58:51,14,5G,-83,-18.0,-4.0,14,-77,11,1,D
2345,2345,2019.11.28,Day1,14:58:54,14,5G,-84,-16.0,1.0,9,-74,48,134,D
2346,2346,2019.11.28,Day1,14:59:23,14,5G,-77,-14.0,1.0,9,-72,2208,233,D
2347,2347,2019.11.28,Day1,14:59:24,14,5G,-77,-14.0,1.0,9,-72,33784,541,D
2348,2348,2019.11.28,Day1,14:59:25,14,5G,-78,-13.0,8.0,11,-70,60837,2100,D
2349,2349,2019.11.28,Day1,14:59:26,14,5G,-78,-13.0,8.0,11,-70,3047,48,D
2350,2350,2019.11.28,Day1,14:59:27,14,5G,-78,-14.0,-3.0,11,-70,274,6,D
2351,2351,2019.11.28,Day1,14:59:28,14,5G,-78,-14.0,-3.0,11,-70,2484,13,D
2352,2352,2019.11.28,Day1,14:59:29,14,5G,-77,-11.0,0.0,11,-70,277,7,D
2353,2353,2019.11.28,Day1,14:59:32,14,5G,-77,-15.0,-2.0,9,-72,279,8,D
2354,2354,2019.11.28,Day1,14:59:34,14,5G,-77,-12.0,2.0,9,-72,2644,18,D
2355,2355,2019.11.28,Day1,14:59:36,14,5G,-77,-12.0,7.0,14,-69,278,8,D
2356,2356,2019.11.28,Day1,14:59:37,14,5G,-77,-12.0,7.0,14,-69,2851,19,D
2357,2357,2019.11.28,Day1,14:59:40,14,5G,-77,-11.0,1.0,9,-71,766,14,D
2358,2358,2019.11.28,Day1,14:59:42,14,5G,-77,-11.0,-3.0,9,-71,275,7,D
2359,2359,2019.11.28,Day1,14:59:43,14,5G,-77,-12.0,2.0,9,-71,2571,14,D
2360,2360,2019.11.28,Day1,14:59:44,14,5G,-77,-12.0,2.0,9,-71,277,7,D
2361,2361,2019.11.28,Day1,14:59:45,14,5G,-77,-15.0,-4.0,9,-71,279,8,D
2362,2362,2019.11.28,Day1,14:59:47,14,5G,-77,-14.0,0.0,9,-71,278,8,D
2363,2363,2019.11.28,Day1,14:59:49,14,5G,-77,-14.0,0.0,9,-71,275,7,D
2364,2364,2019.11.28,Day1,14:59:51,14,5G,-78,-11.0,9.0,14,-68,279,7,D
2365,2365,2019.11.28,Day1,14:59:53,14,5G,-76,-13.0,11.0,12,-62,2641,18,D
2366,2366,2019.11.28,Day1,14:59:55,14,5G,-67,-11.0,20.0,14,-60,277,7,D
2367,2367,2019.11.28,Day1,14:59:58,14,5G,-70,-10.0,22.0,15,-62,2610,12,D
2368,2368,2019.11.28,Day1,14:59:59,14,5G,-72,-12.0,0.0,15,-62,276,6,D
2369,2369,2019.11.28,Day1,15:00:01,14,5G,-72,-11.0,15.0,15,-61,280,8,D
2370,2370,2019.11.28,Day1,15:00:02,11,5G,-72,-11.0,15.0,13,-63,280,8,D
2371,2371,2019.11.28,Day1,15:00:02,11,5G,-72,-11.0,15.0,13,-66,1140,10,D
2372,2372,2019.11.28,Day1,15:00:03,11,5G,-70,-13.0,11.0,13,-66,277,7,D
2373,2373,2019.11.28,Day1,15:00:06,11,5G,-67,-8.0,11.0,15,-62,273,7,D
2374,2374,2019.11.28,Day1,15:00:09,11,5G,-69,-9.0,12.0,15,-62,277,6,D
2375,2375,2019.11.28,Day1,15:00:11,11,5G,-68,-9.0,14.0,15,-60,1913,17,D
2376,2376,2019.11.28,Day1,15:00:14,11,5G,-68,-12.0,21.0,15,-60,278,7,D
2377,2377,2019.11.28,Day1,15:00:17,11,5G,-68,-10.0,-5.0,15,-60,278,7,D
2378,2378,2019.11.28,Day1,15:00:18,11,5G,-68,-10.0,-5.0,15,-60,807,10,D
2379,2379,2019.11.28,Day1,15:00:19,11,5G,-68,-9.0,16.0,15,-60,278,8,D
2380,2380,2019.11.28,Day1,15:00:21,11,5G,-68,-8.0,20.0,15,-60,1034,59,D
2381,2381,2019.11.28,Day1,15:00:25,11,5G,-68,-10.0,15.0,15,-60,320,1618,D
2382,2382,2019.11.28,Day1,15:00:26,11,5G,-68,-10.0,20.0,15,-60,2678,15,D
2383,2383,2019.11.28,Day1,15:00:27,11,5G,-68,-10.0,20.0,15,-60,280,7,D
2384,2384,2019.11.28,Day1,15:00:29,11,5G,-68,-10.0,13.0,15,-60,272,6,D
2385,2385,2019.11.28,Day1,15:00:31,11,5G,-68,-9.0,20.0,15,-60,925,10,D
2386,2386,2019.11.28,Day1,15:00:33,11,5G,-68,-9.0,23.0,15,-60,2310,20,D
2387,2387,2019.11.28,Day1,15:00:35,11,5G,-68,-8.0,15.0,15,-60,278,7,D
2388,2388,2019.11.28,Day1,15:00:36,11,5G,-68,-8.0,15.0,15,-60,2156,12,D
2389,2389,2019.11.28,Day1,15:00:37,11,5G,-68,-15.0,21.0,15,-60,275,8,D
2390,2390,2019.11.28,Day1,15:00:38,11,5G,-68,-15.0,21.0,15,-60,52,876,D
2391,2391,2019.11.28,Day1,15:00:40,11,5G,-68,-9.0,25.0,15,-60,2364,1694,D
2392,2392,2019.11.28,Day1,15:00:41,11,5G,-68,-9.0,25.0,15,-60,23,1668,D
2393,2393,2019.11.28,Day1,15:00:42,11,5G,-69,-9.0,17.0,15,-60,2013,1677,D
2394,2394,2019.11.28,Day1,15:00:43,11,5G,-69,-9.0,17.0,15,-60,282,7,D
2395,2395,2019.11.28,Day1,15:00:45,11,5G,-69,-9.0,22.0,15,-60,271,7,D
2396,2396,2019.11.28,Day1,15:00:46,11,5G,-68,-9.0,-5.0,15,-60,1781,12,D
2397,2397,2019.11.28,Day1,15:00:47,11,5G,-68,-9.0,-5.0,15,-60,279,8,D
2398,2398,2019.11.28,Day1,15:00:50,11,5G,-68,-11.0,16.0,15,-60,277,8,D
2399,2399,2019.11.28,Day1,15:00:51,11,5G,-68,-9.0,18.0,15,-60,1670,19,D
2400,2400,2019.11.28,Day1,15:00:53,11,5G,-68,-11.0,-3.0,15,-60,275,7,D
2401,2401,2019.11.28,Day1,15:00:55,11,5G,-68,-9.0,23.0,15,-60,277,7,D
2402,2402,2019.11.28,Day1,15:00:58,11,5G,-68,-9.0,-5.0,15,-60,1630,18,D
2403,2403,2019.11.28,Day1,15:01:00,11,5G,-69,-11.0,22.0,15,-60,1185,11,D
2404,2404,2019.11.28,Day1,15:01:01,11,5G,-69,-11.0,22.0,15,-60,275,7,D
2405,2405,2019.11.28,Day1,15:01:02,11,5G,-69,-10.0,14.0,15,-60,1722,14,D
2406,2406,2019.11.28,Day1,15:01:03,11,5G,-69,-10.0,14.0,15,-60,276,7,D
2407,2407,2019.11.28,Day1,15:01:06,11,5G,-69,-9.0,15.0,15,-60,278,7,D
2408,2408,2019.11.28,Day1,15:01:09,11,5G,-68,-11.0,21.0,15,-60,275,7,D
2409,2409,2019.11.28,Day1,15:01:11,11,5G,-67,-9.0,14.0,15,-60,1151,12,D
2410,2410,2019.11.28,Day1,15:01:14,11,5G,-65,-10.0,16.0,14,-57,277,3,D
2411,2411,2019.11.28,Day1,15:01:15,11,5G,-65,-10.0,16.0,14,-57,2019,11,D
2412,2412,2019.11.28,Day1,15:01:17,11,5G,-65,-9.0,21.0,14,-57,275,7,D
2413,2413,2019.11.28,Day1,15:01:18,11,5G,-65,-13.0,20.0,14,-57,2202,13,D
2414,2414,2019.11.28,Day1,15:01:19,11,5G,-65,-13.0,20.0,14,-57,278,7,D
2415,2415,2019.11.28,Day1,15:01:21,11,5G,-65,-13.0,24.0,14,-57,281,8,D
2416,2416,2019.11.28,Day1,15:01:23,11,5G,-66,-12.0,27.0,14,-57,1374,10,D
2417,2417,2019.11.28,Day1,15:01:24,11,5G,-66,-12.0,27.0,15,-60,277,7,D
2418,2418,2019.11.28,Day1,15:01:25,11,5G,-66,-13.0,14.0,15,-60,22,859,D
2419,2419,2019.11.28,Day1,15:01:26,11,5G,-66,-13.0,14.0,15,-60,277,8,D
2420,2420,2019.11.28,Day1,15:01:27,11,5G,-66,-15.0,12.0,15,-60,1593,11,D
2421,2421,2019.11.28,Day1,15:01:28,11,5G,-66,-15.0,12.0,15,-60,277,7,D
2422,2422,2019.11.28,Day1,15:01:29,11,5G,-68,-11.0,18.0,11,-58,1034,0,D
2423,2423,2019.11.28,Day1,15:01:32,11,5G,-69,-12.0,16.0,14,-55,277,7,D
2424,2424,2019.11.28,Day1,15:01:33,11,5G,-69,-12.0,16.0,14,-55,2077,14,D
2425,2425,2019.11.28,Day1,15:01:35,11,5G,-70,-16.0,19.0,15,-55,275,3,D
2426,2426,2019.11.28,Day1,15:01:36,11,5G,-69,-16.0,13.0,15,-58,2072,7,D
2427,2427,2019.11.28,Day1,15:01:37,11,5G,-69,-16.0,13.0,15,-58,278,3,D
2428,2428,2019.11.28,Day1,15:01:40,16,5G,-67,-10.0,15.0,15,-58,2226,16,D
2429,2429,2019.11.28,Day1,15:01:43,16,5G,-80,-12.0,12.0,15,-63,279,4,D
2430,2430,2019.11.28,Day1,15:01:44,16,5G,-80,-12.0,12.0,15,-72,2133,23,D
2431,2431,2019.11.28,Day1,15:01:45,16,5G,-79,-14.0,6.0,13,-75,276,3,D
2432,2432,2019.11.28,Day1,15:01:47,16,5G,-79,-11.0,7.0,15,-71,278,3,D
2433,2433,2019.11.28,Day1,15:01:49,16,5G,-79,-11.0,7.0,15,-71,1872,7,D
2434,2434,2019.11.28,Day1,15:01:51,16,5G,-79,-9.0,5.0,15,-71,277,3,D
2435,2435,2019.11.28,Day1,15:01:53,16,5G,-79,-14.0,6.0,15,-71,279,3,D
2436,2436,2019.11.28,Day1,15:01:55,16,5G,-79,-10.0,11.0,15,-71,2466,12,D
2437,2437,2019.11.28,Day1,15:01:58,16,5G,-79,-9.0,-3.0,15,-71,272,3,D
2438,2438,2019.11.28,Day1,15:01:59,16,5G,-78,-11.0,13.0,14,-73,1432,7,D
2439,2439,2019.11.28,Day1,15:02:00,16,5G,-78,-11.0,13.0,14,-73,279,3,D
2440,2440,2019.11.28,Day1,15:02:02,16,5G,-80,-12.0,10.0,11,-70,1577,16,D
2441,2441,2019.11.28,Day1,15:02:05,16,5G,-79,-14.0,10.0,12,-73,2457,11,D
2442,2442,2019.11.28,Day1,15:02:07,16,5G,-79,-11.0,17.0,12,-71,278,3,D
2443,2443,2019.11.28,Day1,15:02:09,16,5G,-82,-11.0,1.0,15,-69,1886,15,D
2444,2444,2019.11.28,Day1,15:02:11,16,5G,-81,-9.0,13.0,12,-66,277,3,D
2445,2445,2019.11.28,Day1,15:02:14,16,5G,-68,-9.0,14.0,14,-60,273,3,D
2446,2446,2019.11.28,Day1,15:02:15,16,5G,-73,-9.0,21.0,14,-60,1722,8,D
2447,2447,2019.11.28,Day1,15:02:17,16,5G,-70,-9.0,22.0,15,-58,279,4,D
2448,2448,2019.11.28,Day1,15:02:19,16,5G,-71,-10.0,22.0,15,-60,1186,12,D
