,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
4,2019.12.04,,,14.24.24,,2,5G,-94,-14,14.0,13,-85,35,11,D
5,2019.12.04,,,14.24.25,,2,5G,-93,-11,8.0,13,-85,481,165,D
6,2019.12.04,,,14.24.26,,2,5G,-93,-11,8.0,13,-85,2257,77,D
8,2019.12.04,,,14.24.28,,2,5G,-94,-16,1.0,13,-85,736,234,D
9,2019.12.04,,,14.24.29,,2,5G,-94,-13,8.0,13,-85,265,63,D
10,2019.12.04,,,14.24.30,,2,5G,-94,-13,8.0,13,-85,28043,563,D
11,2019.12.04,,,14.24.31,,2,5G,-94,-14,-2.0,13,-85,2309,61,D
12,2019.12.04,,,14.24.32,,2,5G,-94,-14,-2.0,13,-85,61439,880,D
13,2019.12.04,,,14.24.33,,2,5G,-94,-15,-4.0,13,-85,48713,2103,D
14,2019.12.04,,,14.24.35,,2,5G,-94,-15,-4.0,13,-85,28724,310,D
18,2019.12.04,,,14.24.39,,2,5G,-93,-13,5.0,13,-85,29,10,D
19,2019.12.04,,,14.24.40,,2,5G,-94,-15,7.0,9,-88,280,5,D
21,2019.12.04,,,14.24.42,,2,5G,-93,-14,6.0,9,-88,275,7,D
23,2019.12.04,,,14.24.45,,2,5G,-93,-14,5.0,11,-86,6034,48,D
25,2019.12.04,,,14.24.47,,2,5G,-93,-12,9.0,12,-88,274,6,D
27,2019.12.04,,,14.24.49,,2,5G,-94,-13,2.0,14,-86,2519,24,D
28,2019.12.04,,,14.24.50,,2,5G,-94,-13,2.0,14,-86,272,9,D
29,2019.12.04,,,14.24.52,,2,5G,-93,-13,3.0,9,-88,1509,17,D
30,2019.12.04,,,14.24.53,,2,5G,-93,-13,3.0,9,-88,273,9,D
31,2019.12.04,,,14.24.54,,2,5G,-93,-14,2.0,9,-88,40,17,D
32,2019.12.04,,,14.24.55,,2,5G,-93,-14,2.0,9,-88,1623,24,D
34,2019.12.04,,,14.24.57,,2,5G,-92,-15,-1.0,12,-86,274,5,D
36,2019.12.04,,,14.24.59,,2,5G,-93,-11,8.0,12,-86,2482,18,D
37,2019.12.04,,,14.25.01,,2,5G,-93,-14,1.0,12,-86,274,5,D
39,2019.12.04,,,14.25.03,,2,5G,-93,-13,4.0,12,-86,274,6,D
40,2019.12.04,,,14.25.04,,2,5G,-93,-13,4.0,12,-86,1154,9,D
41,2019.12.04,,,14.25.05,,2,5G,-93,-15,0.0,12,-86,273,5,D
42,2019.12.04,,,14.25.06,,2,5G,-93,-15,0.0,12,-86,6478,53,D
44,2019.12.04,,,14.25.09,,2,5G,-93,-16,-3.0,12,-86,276,5,D
46,2019.12.04,,,14.25.11,,2,5G,-92,-14,-8.0,12,-86,273,10,D
47,2019.12.04,,,14.25.12,,2,5G,-93,-12,6.0,12,-86,405,2,D
49,2019.12.04,,,14.25.14,,2,5G,-92,-13,8.0,12,-86,271,10,D
51,2019.12.04,,,14.25.17,,2,5G,-97,-15,0.0,11,-89,2612,33,D
53,2019.12.04,,,14.25.19,,2,5G,-95,-16,-5.0,13,-87,274,8,D
55,2019.12.04,,,14.25.21,,2,5G,-93,-16,0.0,11,-84,274,9,D
56,2019.12.04,,,14.25.22,,2,5G,-93,-16,0.0,11,-84,2260,24,D
57,2019.12.04,,,14.25.23,,2,5G,-93,-12,5.0,10,-87,271,9,D
58,2019.12.04,,,14.25.24,,2,5G,-93,-12,5.0,14,-81,2271,30,D
60,2019.12.04,,,14.25.27,,2,5G,-97,-12,-3.0,9,-,274,9,D
62,2019.12.04,,,14.25.29,,2,5G,-94,-15,-5.0,9,-,6990,41,D
63,2019.12.04,,,14.25.30,,2,5G,-96,-11,3.0,9,-,276,9,D
65,2019.12.04,,,14.25.32,,2,5G,-97,-17,2.0,11,-74,275,9,D
66,2019.12.04,,,14.25.34,,2,5G,-97,-17,2.0,11,-74,45,1572,D
67,2019.12.04,,,14.25.35,,2,5G,-95,-12,0.0,11,-74,5681,34,D
69,2019.12.04,,,14.25.37,,2,5G,-97,-14,4.0,11,-74,276,9,D
71,2019.12.04,,,14.25.39,,2,5G,-92,-11,3.0,12,-82,4766,68,D
74,2019.12.04,,,14.25.43,,2,5G,-85,-12,9.0,14,-,272,9,D
75,2019.12.04,,,14.25.44,,2,5G,-83,-15,18.0,14,-,3648,40,D
77,2019.12.04,,,14.25.46,,2,5G,-82,-13,17.0,14,-,272,9,D
79,2019.12.04,,,14.25.48,,2,5G,-84,-12,8.0,14,-,272,8,D
80,2019.12.04,,,14.25.49,,2,5G,-84,-12,8.0,12,-76,2455,27,D
81,2019.12.04,,,14.25.50,,2,5G,-83,-11,9.0,12,-76,275,10,D
83,2019.12.04,,,14.25.53,,2,5G,-84,-14,20.0,12,-76,275,10,D
86,2019.12.04,,,14.25.56,,2,5G,-83,-14,16.0,12,-76,274,9,D
87,2019.12.04,,,14.25.57,,2,5G,-83,-14,17.0,12,-76,1727,21,D
88,2019.12.04,,,14.25.58,,2,5G,-83,-14,17.0,12,-76,274,9,D
90,2019.12.04,,,14.26.01,,2,5G,-84,-15,16.0,12,-76,274,9,D
91,2019.12.04,,,14.26.02,,2,5G,-83,-16,-9.0,12,-76,4059,34,D
92,2019.12.04,,,14.26.03,,2,5G,-83,-16,-9.0,12,-76,271,9,D
94,2019.12.04,,,14.26.05,,2,5G,-85,-11,3.0,12,-76,273,9,D
96,2019.12.04,,,14.26.07,,2,5G,-84,-10,12.0,12,-76,3047,17,D
97,2019.12.04,,,14.26.09,,2,5G,-84,-11,8.0,12,-76,273,8,D
98,2019.12.04,,,14.26.10,,2,5G,-84,-11,8.0,12,-76,2193,29,D
100,2019.12.04,,,14.26.12,,2,5G,-84,-9,13.0,12,-76,274,10,D
101,2019.12.04,,,14.26.13,,2,5G,-84,-12,16.0,12,-76,4034,34,D
102,2019.12.04,,,14.26.14,,2,5G,-84,-12,16.0,12,-76,274,9,D
104,2019.12.04,,,14.26.17,,2,5G,-84,-9,-8.0,12,-76,3973,39,D
106,2019.12.04,,,14.26.19,,2,5G,-84,-12,4.0,12,-76,273,9,D
108,2019.12.04,,,14.26.21,,2,5G,-84,-8,7.0,12,-76,5052,43,D
110,2019.12.04,,,14.26.23,,2,5G,-84,-9,6.0,12,-76,274,9,D
111,2019.12.04,,,14.26.24,,2,5G,-88,-9,5.0,13,-79,274,9,D
113,2019.12.04,,,14.26.27,,2,5G,-92,-13,-2.0,11,-76,4236,50,D
115,2019.12.04,,,14.26.29,,2,5G,-86,-12,8.0,14,-80,276,11,D
117,2019.12.04,,,14.26.31,,2,5G,-92,-13,-1.0,14,-85,5691,49,D
118,2019.12.04,,,14.26.32,,2,5G,-92,-13,-1.0,14,-83,273,9,D
119,2019.12.04,,,14.26.34,,2,5G,-82,-14,9.0,11,-81,25,814,D
120,2019.12.04,,,14.26.35,,2,5G,-82,-14,9.0,11,-81,3467,39,D
122,2019.12.04,,,14.26.37,,2,5G,-81,-13,5.0,10,-83,275,10,D
124,2019.12.04,,,14.26.39,,2,5G,-86,-15,1.0,14,-80,4890,25,D
127,2019.12.04,,,14.26.43,,2,5G,-87,-16,0.0,13,-82,272,9,D
129,2019.12.04,,,14.26.45,,2,5G,-92,-16,-3.0,11,-78,3614,37,D
130,2019.12.04,,,14.26.46,,2,5G,-92,-16,-3.0,11,-73,273,9,D
133,2019.12.04,,,14.26.49,,2,5G,-85,-9,0.0,11,-73,3411,29,D
134,2019.12.04,,,14.26.51,,2,5G,-85,-9,0.0,11,-73,271,10,D
136,2019.12.04,,,14.26.53,,2,5G,-88,-12,5.0,15,-77,275,9,D
138,2019.12.04,,,14.26.55,,2,5G,-88,-12,-3.0,11,-,4175,44,D
140,2019.12.04,,,14.26.57,,2,5G,-81,-10,2.0,14,-74,276,6,D
141,2019.12.04,,,14.26.59,,2,5G,-83,-12,-3.0,9,-76,1746,24,D
143,2019.12.04,,,14.27.01,,2,5G,-80,-9,4.0,10,-74,273,9,D
145,2019.12.04,,,14.27.03,,2,5G,-73,-8,18.0,15,-62,1824,25,D
146,2019.12.04,,,14.27.04,,2,5G,-73,-8,18.0,15,-62,197,11,D
148,2019.12.04,,,14.27.07,,2,5G,-75,-15,2.0,13,-65,272,9,D
151,2019.12.04,,,14.27.09,,37,5G,-65,-12,17.0,10,-63,270,8,D
153,2019.12.04,,,14.27.11,,37,5G,-68,-12,10.0,15,-56,3349,37,D
155,2019.12.04,,,14.27.13,,37,5G,-70,-8,25.0,14,-59,275,5,D
156,2019.12.04,,,14.27.15,,37,5G,-67,-14,19.0,15,-62,3695,33,D
158,2019.12.04,,,14.27.17,,37,5G,-69,-7,29.0,15,-62,273,9,D
160,2019.12.04,,,14.27.19,,37,5G,-80,-9,14.0,14,-74,274,8,D
161,2019.12.04,,,14.27.20,,37,5G,-80,-9,14.0,14,-74,2447,31,D
164,2019.12.04,,,14.27.23,,25,5G,-72,-7,21.0,15,-64,1797,26,D
166,2019.12.04,,,14.27.25,,25,5G,-70,-10,23.0,15,-61,273,8,D
167,2019.12.04,,,14.27.26,,25,5G,-72,-15,18.0,15,-61,250,8,D
170,2019.12.04,,,14.27.29,,25,5G,-75,-12,18.0,14,-63,4037,22,D
171,2019.12.04,,,14.27.31,,25,5G,-72,-8,7.0,14,-63,269,9,D
172,2019.12.04,,,14.27.32,,25,5G,-72,-8,7.0,14,-63,3797,34,D
173,2019.12.04,,,14.27.33,,25,5G,-73,-10,15.0,14,-63,63,818,D
175,2019.12.04,,,14.27.35,,25,5G,-70,-9,24.0,14,-63,277,6,D
176,2019.12.04,,,14.27.36,,32,5G,-70,-9,24.0,14,-66,277,6,D
178,2019.12.04,,,14.27.37,,32,5G,-82,-8,10.0,14,-67,3350,28,D
179,2019.12.04,,,14.27.39,,32,5G,-82,-8,10.0,12,-71,272,9,D
181,2019.12.04,,,14.27.41,,32,5G,-81,-13,6.0,9,-77,272,9,D
183,2019.12.04,,,14.27.43,,32,5G,-85,-14,15.0,14,-79,3008,35,D
184,2019.12.04,,,14.27.44,,32,5G,-85,-12,0.0,12,-76,275,9,D
