,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
3672,09.08.16,0,5G,-89,-16,0.0,10,-72,2,4,D
3674,09.08.18,0,5G,-90,-16,1.0,7,-70,2,4,D
3676,09.08.20,0,5G,-88,-18,-7.0,8,-70,2,4,D
3691,09.08.36,0,5G,-88,-17,-7.0,8,-68,52,40,D
3692,09.08.37,0,5G,-88,-17,-7.0,8,-68,2,4,D
3695,09.08.40,0,5G,-89,-15,-2.0,7,-68,2,4,D
3711,09.08.58,0,5G,-89,-12,1.0,11,-67,2,4,D
3713,09.09.00,0,5G,-89,-11,2.0,11,-67,2,4,D
3715,09.09.02,0,5G,-89,-10,5.0,9,-67,2,4,D
3731,09.09.19,0,5G,-88,-11,1.0,9,-69,2,4,D
3734,09.09.22,0,5G,-89,-11,4.0,10,-67,2,4,D
3747,09.09.36,0,5G,-90,-10,2.0,8,-68,17,31,D
3750,09.09.40,0,5G,-89,-12,1.0,14,-70,2,4,D
3752,09.09.42,0,5G,-89,-10,4.0,9,-66,2,4,D
3754,09.09.44,0,5G,-89,-10,3.0,7,-66,3,29,D
3755,09.09.45,0,5G,-90,-11,5.0,14,-70,61504,567,D
3756,09.09.46,0,5G,-90,-11,5.0,9,-67,50706,284,D
3757,09.09.47,0,5G,-89,-13,2.0,9,-69,12565,176,D
3760,09.09.50,0,5G,-90,-13,1.0,9,-69,12419,84,D
3770,09.10.01,0,5G,-89,-15,2.0,7,-72,2,4,D
3772,09.10.03,0,5G,-90,-13,4.0,7,-72,2,4,D
3773,09.10.04,0,5G,-89,-17,-5.0,6,-72,2,4,D
3789,09.10.22,0,5G,-89,-15,-4.0,10,-71,2,4,D
3791,09.10.24,0,5G,-89,-16,1.0,10,-71,2,4,D
3793,09.10.26,0,5G,-91,-15,-3.0,9,-69,2,5,D
3802,09.10.36,0,5G,-89,-11,1.0,6,-71,1,2,D
3803,09.10.37,0,5G,-89,-10,1.0,6,-71,16,26,D
3808,09.10.42,0,5G,-89,-11,-4.0,10,-73,11,1,D
3809,09.10.43,0,5G,-89,-11,5.0,10,-73,2,4,D
3811,09.10.45,0,5G,-89,-13,4.0,7,-68,2,4,D
3812,09.10.46,0,5G,-89,-13,4.0,12,-70,2,4,D
3816,09.10.51,0,5G,-89,-11,1.0,10,-72,2,1,D
3817,09.10.52,0,5G,-90,-11,2.0,6,-70,71,439,D
3818,09.10.53,0,5G,-90,-11,2.0,6,-70,424,183,D
3819,09.10.54,0,5G,-89,-15,-6.0,6,-70,39913,1328,D
3820,09.10.55,0,5G,-89,-15,-6.0,6,-70,18851,572,D
