,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
493,493,2019.11.28,Day3,08:02:23,0,5G,-91,-16,-9.0,9,-66,47,1,D,
494,494,2019.11.28,Day3,08:02:27,0,5G,-91,-13,2.0,9,-66,43,4,D,
495,495,2019.11.28,Day3,08:02:28,0,5G,-90,-11,-2.0,9,-66,205,97,D,
496,496,2019.11.28,Day3,08:02:29,0,5G,-90,-11,-2.0,14,-110,2039,164,D,
497,497,2019.11.28,Day3,08:02:30,0,5G,-91,-12,-1.0,14,-110,35126,966,D,
498,498,2019.11.28,Day3,08:02:31,0,5G,-91,-12,-1.0,14,-110,136,7,D,
499,499,2019.11.28,Day3,08:02:34,0,5G,-90,-12,2.0,10,-69,19361,653,D,
500,500,2019.11.28,Day3,08:02:40,0,5G,-90,-13,1.0,11,-65,100,12,D,
501,501,2019.11.28,Day3,08:02:41,0,5G,-90,-10,-1.0,13,-68,469,19,D,
502,502,2019.11.28,Day3,08:02:42,0,5G,-90,-10,-1.0,10,-66,165,7,D,
120,120,2019.11.26,Day2,08:02:42,1,5G,-93,-14,-9.0,7,-70,17,29,D,
503,503,2019.11.28,Day3,08:02:43,0,5G,-90,-12,1.0,10,-66,274,12,D,
121,121,2019.11.26,Day2,08:02:43,1,5G,-93,-14,-9.0,7,-70,170,76,D,
122,122,2019.11.26,Day2,08:02:44,1,5G,-91,-11,5.0,7,-70,11,1,D,
123,123,2019.11.26,Day2,08:02:45,1,5G,-91,-11,5.0,15,-72,611,356,D,
124,124,2019.11.26,Day2,08:02:47,1,5G,-94,-12,-2.0,12,-70,499,17,D,
125,125,2019.11.26,Day2,08:02:48,1,5G,-94,-11,-1.0,12,-70,273,41,D,
126,126,2019.11.26,Day2,08:02:51,1,5G,-93,-15,-8.0,9,-71,68172,633,D,
127,127,2019.11.26,Day2,08:02:52,1,5G,-93,-13,-1.0,9,-71,19106,100,D,
504,504,2019.11.28,Day3,08:02:54,0,5G,-91,-13,-2.0,10,-66,163,6,D,
128,128,2019.11.26,Day2,08:02:57,1,5G,-90,-15,-3.0,9,-71,14690,218,D,
505,505,2019.11.28,Day3,08:03:28,0,5G,-95,-11,-2.0,14,-72,20,28,D,
129,129,2019.11.26,Day2,08:03:38,1,5G,-92,-16,-7.0,9,-70,18329,89,D,
506,506,2019.11.28,Day3,08:03:42,0,5G,-94,-15,1.0,8,-68,69,14,D,
130,130,2019.11.26,Day2,08:03:43,1,5G,-95,-12,-12.0,12,-70,19,55,D,
507,507,2019.11.28,Day3,08:03:49,0,5G,-91,-14,1.0,11,-110,108,30,D,
508,508,2019.11.28,Day3,08:03:50,0,5G,-91,-14,1.0,11,-110,65,31,D,
509,509,2019.11.28,Day3,08:03:52,0,5G,-90,-16,-5.0,11,-110,22665,396,D,
131,131,2019.11.26,Day2,08:03:52,1,5G,-93,-12,-1.0,12,-70,15,26,D,
510,510,2019.11.28,Day3,08:03:53,0,5G,-91,-14,-6.0,11,-110,101320,457,D,
511,511,2019.11.28,Day3,08:03:57,0,5G,-90,-12,3.0,11,-110,13572,159,D,
512,512,2019.11.28,Day3,08:03:59,0,5G,-90,-13,1.0,11,-110,44370,216,D,
513,513,2019.11.28,Day3,08:04:13,0,5G,-91,-14,-5.0,14,-71,18,32,D,
132,132,2019.11.26,Day2,08:04:23,1,5G,-95,-15,-2.0,7,-72,19088,133,D,
514,514,2019.11.28,Day3,08:04:27,0,5G,-91,-14,5.0,14,-110,16,55,D,
515,515,2019.11.28,Day3,08:04:41,0,5G,-89,-14,-7.0,10,-69,12703,76,D,
133,133,2019.11.26,Day2,08:04:43,1,5G,-91,-12,2.0,15,-72,27,26,D,
134,134,2019.11.26,Day2,08:04:51,1,5G,-92,-18,-1.0,15,-72,17,31,D,
516,516,2019.11.28,Day3,08:04:52,0,5G,-90,-15,-1.0,10,-69,18,29,D,
135,135,2019.11.26,Day2,08:05:08,1,5G,-91,-12,6.0,15,-70,13226,77,D,
517,517,2019.11.28,Day3,08:05:26,0,5G,-91,-12,1.0,9,-68,9248,63,D,
518,518,2019.11.28,Day3,08:05:27,0,5G,-90,-15,-1.0,9,-68,7870,91,D,
136,136,2019.11.26,Day2,08:05:51,1,5G,-92,-10,2.0,15,-71,15,27,D,
519,519,2019.11.28,Day3,08:05:52,0,5G,-90,-11,3.0,9,-74,27,35,D,
137,137,2019.11.26,Day2,08:05:53,1,5G,-91,-11,4.0,15,-71,25914,151,D,
520,520,2019.11.28,Day3,08:05:54,0,5G,-90,-10,-1.0,13,-110,352,8,D,
521,521,2019.11.28,Day3,08:05:55,0,5G,-90,-10,2.0,13,-110,21298,717,D,
522,522,2019.11.28,Day3,08:06:00,0,5G,-89,-14,-3.0,12,-71,10510,368,D,
523,523,2019.11.28,Day3,08:06:01,0,5G,-89,-14,-3.0,13,-69,8310,211,D,
524,524,2019.11.28,Day3,08:06:13,0,5G,-89,-12,3.0,9,-68,41302,220,D,
525,525,2019.11.28,Day3,08:06:28,0,5G,-89,-12,-1.0,8,-70,15,26,D,
138,138,2019.11.26,Day2,08:06:38,1,5G,-91,-13,1.0,11,-74,20964,97,D,
139,139,2019.11.26,Day2,08:06:39,1,5G,-91,-13,1.0,11,-71,15650,69,D,
140,140,2019.11.26,Day2,08:06:47,1,5G,-93,-12,-2.0,9,-71,542,26,D,
141,141,2019.11.26,Day2,08:06:51,1,5G,-91,-13,1.0,9,-74,15,26,D,
526,526,2019.11.28,Day3,08:06:52,0,5G,-90,-11,2.0,7,-68,15,27,D,
527,527,2019.11.28,Day3,08:06:58,0,5G,-90,-10,-4.0,7,-68,27422,164,D,
142,142,2019.11.26,Day2,08:07:25,1,5G,-92,-15,-1.0,12,-71,17058,72,D,
528,528,2019.11.28,Day3,08:07:43,0,5G,-90,-16,-7.0,8,-68,7429,72,D,
529,529,2019.11.28,Day3,08:07:52,0,5G,-90,-15,-3.0,8,-68,15,27,D,
143,143,2019.11.26,Day2,08:07:52,1,5G,-91,-11,3.0,7,-72,18,29,D,
144,144,2019.11.26,Day2,08:08:09,1,5G,-91,-18,2.0,12,-72,4284,31,D,
145,145,2019.11.26,Day2,08:08:10,1,5G,-91,-18,2.0,12,-72,6838,25,D,
530,530,2019.11.28,Day3,08:08:28,0,5G,-91,-14,0.0,11,-68,14919,89,D,
531,531,2019.11.28,Day3,08:08:29,0,5G,-91,-14,0.0,11,-68,4794,10,D,
146,146,2019.11.26,Day2,08:08:36,1,5G,-90,-11,-8.0,12,-72,56,31,D,
147,147,2019.11.26,Day2,08:08:51,1,5G,-91,-11,3.0,15,-71,15,26,D,
532,532,2019.11.28,Day3,08:08:52,0,5G,-90,-12,1.0,8,-68,15,27,D,
148,148,2019.11.26,Day2,08:08:54,1,5G,-92,-11,5.0,13,-71,6170,37,D,
149,149,2019.11.26,Day2,08:08:55,1,5G,-92,-11,5.0,12,-73,7001,16,D,
150,150,2019.11.26,Day2,08:09:05,1,5G,-91,-19,-11.0,15,-110,83,19,D,
533,533,2019.11.28,Day3,08:09:14,0,5G,-90,-17,2.0,9,-70,109,14,D,
534,534,2019.11.28,Day3,08:09:15,0,5G,-90,-17,2.0,9,-70,9364,35,D,
151,151,2019.11.26,Day2,08:09:40,1,5G,-91,-17,-8.0,8,-72,24730,121,D,
152,152,2019.11.26,Day2,08:09:42,1,5G,-92,-14,-3.0,13,-71,497,38,D,
153,153,2019.11.26,Day2,08:09:51,1,5G,-94,-12,0.0,12,-71,26,27,D,
535,535,2019.11.28,Day3,08:09:52,0,5G,-89,-12,-5.0,7,-72,15,27,D,
154,154,2019.11.26,Day2,08:09:54,1,5G,-94,-13,-1.0,12,-71,46,16,D,
536,536,2019.11.28,Day3,08:10:00,0,5G,-90,-14,-6.0,7,-72,16274,79,D,
155,155,2019.11.26,Day2,08:10:25,1,5G,-93,-16,-8.0,12,-72,15822,62,D,
537,537,2019.11.28,Day3,08:10:45,0,5G,-90,-14,2.0,9,-71,13789,118,D,
156,156,2019.11.26,Day2,08:10:51,1,5G,-92,-13,2.0,12,-71,15,27,D,
538,538,2019.11.28,Day3,08:10:53,0,5G,-89,-18,-8.0,6,-69,30,27,D,
157,157,2019.11.26,Day2,08:11:11,1,5G,-92,-16,-10.0,12,-72,16054,75,D,
539,539,2019.11.28,Day3,08:11:30,0,5G,-90,-19,-7.0,7,-69,11794,131,D,
540,540,2019.11.28,Day3,08:11:52,0,5G,-91,-12,3.0,7,-69,15,27,D,
158,158,2019.11.26,Day2,08:11:52,1,5G,-93,-18,0.0,6,-71,17,32,D,
159,159,2019.11.26,Day2,08:11:56,1,5G,-92,-14,0.0,6,-71,24112,125,D,
541,541,2019.11.28,Day3,08:12:15,0,5G,-90,-12,1.0,10,-71,14062,85,D,
160,160,2019.11.26,Day2,08:12:41,1,5G,-93,-13,-4.0,6,-110,4938,314,D,
161,161,2019.11.26,Day2,08:12:42,1,5G,-93,-19,-11.0,6,-110,1071,7,D,
542,542,2019.11.28,Day3,08:12:52,0,5G,-90,-13,2.0,13,-69,15,26,D,
162,162,2019.11.26,Day2,08:12:52,1,5G,-89,-14,2.0,12,-71,15,27,D,
543,543,2019.11.28,Day3,08:13:01,0,5G,-89,-12,4.0,13,-69,18429,210,D,
163,163,2019.11.26,Day2,08:13:27,1,5G,-91,-15,-11.0,9,-75,1064,32,D,
164,164,2019.11.26,Day2,08:13:28,1,5G,-93,-13,2.0,9,-75,7936,106,D,
165,165,2019.11.26,Day2,08:13:29,1,5G,-93,-13,2.0,12,-70,5752,15,D,
166,166,2019.11.26,Day2,08:13:43,1,5G,-92,-15,-12.0,12,-70,503,17,D,
544,544,2019.11.28,Day3,08:13:46,0,5G,-90,-15,0.0,8,-69,21753,203,D,
167,167,2019.11.26,Day2,08:13:51,1,5G,-92,-13,2.0,8,-72,15,27,D,
545,545,2019.11.28,Day3,08:13:53,0,5G,-90,-14,-2.0,8,-69,15,27,D,
168,168,2019.11.26,Day2,08:14:13,1,5G,-92,-14,-2.0,4,-71,10725,67,D,
169,169,2019.11.26,Day2,08:14:29,1,5G,-94,-13,1.0,4,-71,102,37,D,
170,170,2019.11.26,Day2,08:14:30,1,5G,-92,-16,-1.0,4,-71,78,37,D,
171,171,2019.11.26,Day2,08:14:31,1,5G,-92,-16,-1.0,4,-71,58,21,D,
546,546,2019.11.28,Day3,08:14:31,0,5G,-90,-10,5.0,6,-69,22071,94,D,
172,172,2019.11.26,Day2,08:14:34,1,5G,-91,-18,-2.0,4,-71,14,26,D,
173,173,2019.11.26,Day2,08:14:43,1,5G,-93,-13,-1.0,4,-71,494,11,D,
174,174,2019.11.26,Day2,08:14:51,1,5G,-92,-14,2.0,5,-71,18,31,D,
547,547,2019.11.28,Day3,08:14:52,0,5G,-89,-12,3.0,10,-69,16,28,D,
175,175,2019.11.26,Day2,08:14:58,1,5G,-92,-13,2.0,8,-71,12,2,D,
176,176,2019.11.26,Day2,08:15:03,1,5G,-91,-19,-10.0,8,-71,22577,98,D,
548,548,2019.11.28,Day3,08:15:17,0,5G,-90,-12,-1.0,10,-69,18464,111,D,
177,177,2019.11.26,Day2,08:15:43,1,5G,-95,-14,-1.0,9,-72,18,33,D,
178,178,2019.11.26,Day2,08:15:49,1,5G,-90,-17,-8.0,5,-72,9185,65,D,
179,179,2019.11.26,Day2,08:15:52,1,5G,-91,-17,-8.0,5,-72,14,27,D,
549,549,2019.11.28,Day3,08:15:52,0,5G,-90,-10,-9.0,8,-69,15,27,D,
550,550,2019.11.28,Day3,08:16:02,0,5G,-89,-12,-1.0,8,-69,20508,108,D,
180,180,2019.11.26,Day2,08:16:27,1,5G,-91,-16,-9.0,14,-73,495,13,D,
181,181,2019.11.26,Day2,08:16:28,1,5G,-92,-14,-1.0,14,-73,32,16,D,
182,182,2019.11.26,Day2,08:16:34,1,5G,-92,-13,0.0,14,-73,23271,119,D,
551,551,2019.11.28,Day3,08:16:47,0,5G,-90,-11,2.0,10,-69,16914,87,D,
552,552,2019.11.28,Day3,08:16:49,0,5G,-89,-12,2.0,10,-69,44,17,D,
553,553,2019.11.28,Day3,08:16:50,0,5G,-90,-10,4.0,10,-69,54,1,D,
554,554,2019.11.28,Day3,08:16:52,0,5G,-90,-12,1.0,10,-69,15,27,D,
183,183,2019.11.26,Day2,08:17:19,1,5G,-91,-12,3.0,5,-75,5546,106,D,
184,184,2019.11.26,Day2,08:17:20,1,5G,-91,-15,-8.0,9,-70,1806,2,D,
185,185,2019.11.26,Day2,08:17:21,1,5G,-91,-15,-8.0,12,-75,8314,155,D,
186,186,2019.11.26,Day2,08:17:22,1,5G,-92,-20,-10.0,12,-75,2478,44,D,
187,187,2019.11.26,Day2,08:17:23,1,5G,-92,-20,-10.0,12,-75,4853,77,D,
555,555,2019.11.28,Day3,08:17:32,0,5G,-89,-11,-8.0,8,-69,7164,53,D,
556,556,2019.11.28,Day3,08:17:36,0,5G,-89,-12,4.0,7,-69,11,1,D,
188,188,2019.11.26,Day2,08:17:51,1,5G,-92,-12,-1.0,6,-73,15,27,D,
557,557,2019.11.28,Day3,08:17:53,0,5G,-90,-11,1.0,8,-68,15,27,D,
189,189,2019.11.26,Day2,08:18:06,1,5G,-93,-17,1.0,15,-73,18539,135,D,
558,558,2019.11.28,Day3,08:18:11,0,5G,-90,-10,7.0,7,-69,14,6,D,
559,559,2019.11.28,Day3,08:18:17,0,5G,-90,-12,1.0,7,-69,20969,96,D,
190,190,2019.11.26,Day2,08:18:52,1,5G,-91,-13,1.0,8,-73,11,77,D,
560,560,2019.11.28,Day3,08:18:52,0,5G,-90,-16,0.0,10,-68,15,27,D,
191,191,2019.11.26,Day2,08:18:53,1,5G,-92,-14,1.0,8,-73,232,18,D,
192,192,2019.11.26,Day2,08:18:54,1,5G,-92,-14,1.0,8,-73,2135,108,D,
193,193,2019.11.26,Day2,08:18:55,1,5G,-93,-20,-6.0,8,-73,1553,21,D,
194,194,2019.11.26,Day2,08:18:56,1,5G,-93,-20,-6.0,8,-73,3959,40,D,
195,195,2019.11.26,Day2,08:18:57,1,5G,-91,-20,0.0,8,-73,2634,47,D,
196,196,2019.11.26,Day2,08:18:58,1,5G,-91,-20,0.0,8,-73,2326,37,D,
561,561,2019.11.28,Day3,08:19:03,0,5G,-88,-17,-6.0,9,-68,19995,111,D,
197,197,2019.11.26,Day2,08:19:43,1,5G,-92,-17,-10.0,7,-72,6008,90,D,
562,562,2019.11.28,Day3,08:19:48,0,5G,-88,-16,-9.0,6,-69,15480,87,D,
198,198,2019.11.26,Day2,08:19:52,1,5G,-92,-13,-1.0,7,-72,15,27,D,
563,563,2019.11.28,Day3,08:19:52,0,5G,-91,-17,-1.0,9,-69,16,27,D,
564,564,2019.11.28,Day3,08:19:53,0,5G,-90,-12,-7.0,9,-69,41,100,D,
565,565,2019.11.28,Day3,08:19:54,0,5G,-90,-12,-7.0,9,-69,29,1927,D,
566,566,2019.11.28,Day3,08:19:55,0,5G,-90,-13,-6.0,9,-69,24,1668,D,
567,567,2019.11.28,Day3,08:19:56,0,5G,-90,-13,-6.0,9,-69,17,823,D,
199,199,2019.11.26,Day2,08:20:15,1,5G,-95,-13,-11.0,7,-75,228,66,D,
200,200,2019.11.26,Day2,08:20:16,1,5G,-95,-13,-11.0,8,-72,64,21,D,
201,201,2019.11.26,Day2,08:20:17,1,5G,-93,-14,1.0,8,-72,168,96,D,
202,202,2019.11.26,Day2,08:20:29,1,5G,-93,-14,-9.0,8,-76,790,24,D,
203,203,2019.11.26,Day2,08:20:30,1,5G,-92,-14,-1.0,9,-71,8586,84,D,
568,568,2019.11.28,Day3,08:20:33,0,5G,-91,-15,-8.0,10,-73,2398,37,D,
569,569,2019.11.28,Day3,08:20:34,0,5G,-90,-12,1.0,9,-69,6814,24,D,
204,204,2019.11.26,Day2,08:20:43,1,5G,-95,-15,0.0,6,-71,15,26,D,
570,570,2019.11.28,Day3,08:20:46,0,5G,-90,-12,0.0,6,-69,78,68,D,
571,571,2019.11.28,Day3,08:20:52,0,5G,-89,-16,-5.0,6,-69,15,27,D,
572,572,2019.11.28,Day3,08:21:19,0,5G,-90,-13,1.0,9,-70,12736,36,D,
573,573,2019.11.28,Day3,08:21:28,0,5G,-90,-16,1.0,6,-68,15,26,D,
205,205,2019.11.26,Day2,08:21:51,1,5G,-92,-12,0.0,7,-71,15,27,D,
574,574,2019.11.28,Day3,08:21:53,0,5G,-91,-15,0.0,7,-69,15,27,D,
575,575,2019.11.28,Day3,08:22:03,0,5G,-90,-16,-2.0,7,-69,3967,39,D,
576,576,2019.11.28,Day3,08:22:05,0,5G,-90,-15,0.0,7,-69,177,13,D,
577,577,2019.11.28,Day3,08:22:53,0,5G,-90,-13,1.0,8,-69,15,1,D,
578,578,2019.11.28,Day3,08:22:54,0,5G,-90,-13,3.0,8,-69,33,18,D,
206,206,2019.11.26,Day2,08:22:55,1,5G,-93,-13,-1.0,6,-73,11,0,D,
207,207,2019.11.26,Day2,08:23:13,1,5G,-92,-14,-1.0,12,-72,11,1,D,
579,579,2019.11.28,Day3,08:23:19,0,5G,-90,-14,3.0,9,-67,11,1,D,
580,580,2019.11.28,Day3,08:23:42,0,5G,-91,-14,-3.0,7,-69,69,13,D,
208,208,2019.11.26,Day2,08:23:51,1,5G,-90,-12,0.0,8,-73,2243,151,D,
209,209,2019.11.26,Day2,08:23:52,1,5G,-90,-16,-3.0,13,-71,26879,239,D,
581,581,2019.11.28,Day3,08:23:52,0,5G,-91,-12,0.0,6,-69,15,27,D,
210,210,2019.11.26,Day2,08:23:53,1,5G,-90,-16,-3.0,13,-71,544,7,D,
211,211,2019.11.26,Day2,08:24:00,1,5G,-90,-15,3.0,6,-110,16,31,D,
582,582,2019.11.28,Day3,08:24:52,0,5G,-91,-14,3.0,8,-72,18,32,D,
212,212,2019.11.26,Day2,08:24:52,1,5G,-93,-17,-4.0,7,-73,15,27,D,
213,213,2019.11.26,Day2,08:24:54,1,5G,-92,-12,-1.0,12,-72,14542,899,D,
214,214,2019.11.26,Day2,08:24:55,1,5G,-92,-13,-1.0,12,-72,57355,1217,D,
215,215,2019.11.26,Day2,08:24:56,1,5G,-92,-13,-1.0,12,-72,46044,399,D,
216,216,2019.11.26,Day2,08:24:57,1,5G,-94,-14,-1.0,12,-72,12934,208,D,
217,217,2019.11.26,Day2,08:24:58,1,5G,-94,-14,-1.0,12,-72,44,92,D,
218,218,2019.11.26,Day2,08:24:59,1,5G,-93,-14,-3.0,12,-72,13284,120,D,
583,583,2019.11.28,Day3,08:25:08,0,5G,-90,-15,-6.0,8,-67,13729,288,D,
584,584,2019.11.28,Day3,08:25:09,0,5G,-90,-14,-8.0,8,-70,388,2,D,
219,219,2019.11.26,Day2,08:25:42,1,5G,-92,-13,0.0,12,-72,16905,119,D,
220,220,2019.11.26,Day2,08:25:49,1,5G,-91,-12,3.0,12,-72,14,6,D,
585,585,2019.11.28,Day3,08:25:53,0,5G,-90,-15,-1.0,7,-68,17,28,D,
221,221,2019.11.26,Day2,08:25:54,1,5G,-92,-15,-10.0,13,-70,16,26,D,
586,586,2019.11.28,Day3,08:26:12,0,5G,-90,-19,-8.0,6,-68,93,442,D,
587,587,2019.11.28,Day3,08:26:13,0,5G,-90,-19,-8.0,8,-71,60711,1391,D,
588,588,2019.11.28,Day3,08:26:14,0,5G,-91,-15,0.0,8,-71,108417,1224,D,
589,589,2019.11.28,Day3,08:26:15,0,5G,-91,-15,0.0,8,-71,8795,254,D,
590,590,2019.11.28,Day3,08:26:16,0,5G,-90,-18,-7.0,8,-69,11,111,D,
591,591,2019.11.28,Day3,08:26:18,0,5G,-90,-16,-7.0,8,-69,13625,68,D,
222,222,2019.11.26,Day2,08:26:28,1,5G,-94,-17,-1.0,7,-69,17127,119,D,
592,592,2019.11.28,Day3,08:26:38,0,5G,-90,-13,2.0,8,-69,14,6,D,
223,223,2019.11.26,Day2,08:26:43,1,5G,-93,-19,-12.0,11,-71,15,40,D,
224,224,2019.11.26,Day2,08:26:54,1,5G,-92,-15,-2.0,9,-71,16,27,D,
593,593,2019.11.28,Day3,08:26:59,0,5G,-90,-14,1.0,9,-73,14875,117,D,
225,225,2019.11.26,Day2,08:27:13,1,5G,-94,-15,-3.0,10,-71,11721,87,D,
594,594,2019.11.28,Day3,08:27:13,0,5G,-89,-12,6.0,8,-69,17,27,D,
595,595,2019.11.28,Day3,08:27:27,0,5G,-90,-12,1.0,7,-69,16,44,D,
596,596,2019.11.28,Day3,08:27:45,0,5G,-90,-15,0.0,7,-69,6968,36,D,
597,597,2019.11.28,Day3,08:27:46,0,5G,-90,-15,0.0,7,-69,3582,33,D,
598,598,2019.11.28,Day3,08:27:47,0,5G,-89,-19,-9.0,7,-69,15632,132,D,
226,226,2019.11.26,Day2,08:27:55,1,5G,-93,-14,-1.0,7,-70,17,31,D,
227,227,2019.11.26,Day2,08:27:58,1,5G,-95,-14,-1.0,6,-72,13906,109,D,
599,599,2019.11.28,Day3,08:28:14,0,5G,-89,-14,-1.0,7,-69,23,1,D,
600,600,2019.11.28,Day3,08:28:16,0,5G,-91,-12,3.0,7,-69,21703,763,D,
601,601,2019.11.28,Day3,08:28:21,0,5G,-91,-14,1.0,9,-67,21495,662,D,
602,602,2019.11.28,Day3,08:28:32,0,5G,-91,-12,-1.0,9,-68,31422,262,D,
228,228,2019.11.26,Day2,08:28:43,1,5G,-93,-19,-8.0,6,-71,28629,183,D,
229,229,2019.11.26,Day2,08:28:54,1,5G,-94,-14,0.0,12,-69,16,27,D,
230,230,2019.11.26,Day2,08:29:05,1,5G,-91,-14,1.0,7,-70,32,8,D,
231,231,2019.11.26,Day2,08:29:06,1,5G,-91,-14,1.0,7,-70,20,2,D,
603,603,2019.11.28,Day3,08:29:13,0,5G,-90,-14,0.0,6,-68,15,30,D,
604,604,2019.11.28,Day3,08:29:17,0,5G,-90,-13,2.0,10,-68,3085,34,D,
605,605,2019.11.28,Day3,08:29:18,0,5G,-90,-13,2.0,10,-68,15264,105,D,
232,232,2019.11.26,Day2,08:29:28,1,5G,-92,-14,-3.0,7,-71,14842,85,D,
233,233,2019.11.26,Day2,08:29:29,1,5G,-92,-14,-3.0,7,-71,2254,10,D,
234,234,2019.11.26,Day2,08:29:54,1,5G,-92,-15,-1.0,3,-71,15,26,D,
606,606,2019.11.28,Day3,08:30:03,0,5G,-89,-17,-8.0,8,-69,20335,126,D,
607,607,2019.11.28,Day3,08:30:13,0,5G,-91,-12,0.0,12,-68,16,26,D,
235,235,2019.11.26,Day2,08:30:14,1,5G,-95,-13,-7.0,7,-72,3259,29,D,
236,236,2019.11.26,Day2,08:30:15,1,5G,-95,-13,-7.0,7,-72,14470,72,D,
608,608,2019.11.28,Day3,08:30:49,0,5G,-90,-12,-7.0,7,-69,20353,128,D,
237,237,2019.11.26,Day2,08:30:55,1,5G,-90,-13,1.0,15,-69,15,26,D,
238,238,2019.11.26,Day2,08:30:58,1,5G,-92,-14,-9.0,12,-71,11,1,D,
239,239,2019.11.26,Day2,08:31:00,1,5G,-93,-18,-9.0,12,-71,25248,144,D,
609,609,2019.11.28,Day3,08:31:13,0,5G,-90,-14,-1.0,9,-68,15,26,D,
610,610,2019.11.28,Day3,08:31:34,0,5G,-91,-13,0.0,7,-72,13797,98,D,
240,240,2019.11.26,Day2,08:31:45,1,5G,-94,-16,-5.0,7,-71,11397,79,D,
611,611,2019.11.28,Day3,08:31:45,0,5G,-91,-14,-7.0,8,-71,11,1,D,
241,241,2019.11.26,Day2,08:31:55,1,5G,-93,-17,-3.0,7,-71,15,26,D,
612,612,2019.11.28,Day3,08:32:08,0,5G,-90,-16,-5.0,7,-68,32,16,D,
613,613,2019.11.28,Day3,08:32:14,0,5G,-90,-17,2.0,10,-71,18,6,D,
614,614,2019.11.28,Day3,08:32:19,0,5G,-91,-15,-3.0,12,-68,21965,124,D,
242,242,2019.11.26,Day2,08:32:30,1,5G,-91,-14,3.0,6,-71,7026,49,D,
243,243,2019.11.26,Day2,08:32:54,1,5G,-92,-13,0.0,4,-74,15,26,D,
615,615,2019.11.28,Day3,08:33:04,0,5G,-90,-14,-7.0,12,-71,23150,144,D,
616,616,2019.11.28,Day3,08:33:13,0,5G,-90,-13,-3.0,12,-71,15,26,D,
244,244,2019.11.26,Day2,08:33:15,1,5G,-92,-11,0.0,7,-72,4608,38,D,
245,245,2019.11.26,Day2,08:33:16,1,5G,-92,-11,0.0,7,-72,5879,21,D,
617,617,2019.11.28,Day3,08:33:50,0,5G,-90,-17,-5.0,5,-70,18736,109,D,
246,246,2019.11.26,Day2,08:33:54,1,5G,-93,-11,3.0,9,-71,15,26,D,
247,247,2019.11.26,Day2,08:34:00,1,5G,-93,-12,3.0,9,-71,120,15,D,
248,248,2019.11.26,Day2,08:34:01,1,5G,-93,-12,3.0,9,-71,20568,94,D,
618,618,2019.11.28,Day3,08:34:13,0,5G,-90,-15,-8.0,5,-67,16,26,D,
619,619,2019.11.28,Day3,08:34:35,0,5G,-90,-18,-8.0,7,-68,18338,112,D,
249,249,2019.11.26,Day2,08:34:46,1,5G,-92,-18,0.0,9,-71,30562,154,D,
250,250,2019.11.26,Day2,08:34:55,1,5G,-93,-15,-11.0,8,-71,19,32,D,
620,620,2019.11.28,Day3,08:35:14,0,5G,-89,-18,-7.0,8,-70,15,26,D,
621,621,2019.11.28,Day3,08:35:20,0,5G,-90,-16,-9.0,8,-70,19877,121,D,
251,251,2019.11.26,Day2,08:35:32,1,5G,-95,-15,-2.0,8,-77,10751,155,D,
252,252,2019.11.26,Day2,08:35:33,1,5G,-92,-13,-2.0,6,-71,25070,123,D,
253,253,2019.11.26,Day2,08:35:55,1,5G,-92,-15,-3.0,9,-71,14,35,D,
622,622,2019.11.28,Day3,08:36:05,0,5G,-90,-13,2.0,8,-68,8403,55,D,
254,254,2019.11.26,Day2,08:36:06,1,5G,-93,-17,-5.0,9,-71,11,1,D,
623,623,2019.11.28,Day3,08:36:13,0,5G,-88,-18,-6.0,8,-68,14,25,D,
255,255,2019.11.26,Day2,08:36:18,1,5G,-93,-12,-1.0,7,-76,11154,199,D,
256,256,2019.11.26,Day2,08:36:19,1,5G,-93,-12,-1.0,11,-71,10935,66,D,
624,624,2019.11.28,Day3,08:36:50,0,5G,-90,-15,2.0,10,-70,3508,39,D,
625,625,2019.11.28,Day3,08:36:52,0,5G,-90,-13,-5.0,9,-68,15403,76,D,
257,257,2019.11.26,Day2,08:36:55,1,5G,-93,-14,-2.0,8,-71,16,27,D,
626,626,2019.11.28,Day3,08:36:56,0,5G,-90,-16,-1.0,9,-70,61,33,D,
627,627,2019.11.28,Day3,08:36:58,0,5G,-90,-12,-2.0,9,-70,53,38,D,
258,258,2019.11.26,Day2,08:37:04,1,5G,-93,-14,0.0,8,-71,23085,136,D,
628,628,2019.11.28,Day3,08:37:13,0,5G,-90,-14,-1.0,10,-68,15,26,D,
629,629,2019.11.28,Day3,08:37:37,0,5G,-90,-13,-8.0,9,-69,37195,171,D,
259,259,2019.11.26,Day2,08:37:50,1,5G,-91,-12,1.0,11,-70,23221,128,D,
260,260,2019.11.26,Day2,08:37:55,1,5G,-92,-15,-6.0,11,-70,15,1,D,
630,630,2019.11.28,Day3,08:38:13,0,5G,-90,-17,-2.0,9,-69,15,26,D,
261,261,2019.11.26,Day2,08:38:14,1,5G,-92,-13,-8.0,9,-71,11,1,D,
631,631,2019.11.28,Day3,08:38:22,0,5G,-90,-16,-6.0,7,-68,10535,52,D,
262,262,2019.11.26,Day2,08:38:35,1,5G,-95,-14,-4.0,9,-70,9726,57,D,
263,263,2019.11.26,Day2,08:38:54,1,5G,-91,-13,-4.0,10,-110,16,27,D,
