,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
127,2019.12.04,,12.48.29,0,5G,-102,-17,6.0,15,-87,8311,299,D
128,2019.12.04,,12.48.30,0,5G,-102,-17,6.0,15,-87,11123,362,D
129,2019.12.04,,12.48.31,0,5G,-100,-11,7.0,14,-81,17059,479,D
130,2019.12.04,,12.48.32,0,5G,-100,-11,7.0,14,-81,12386,244,D
131,2019.12.04,,12.48.34,0,5G,-100,-19,-1.0,14,-81,8854,71,D
132,2019.12.04,,12.48.35,0,5G,-100,-19,-1.0,11,-110,10065,107,D
133,2019.12.04,,12.48.36,0,5G,-105,-16,-2.0,11,-83,12743,388,D
134,2019.12.04,,12.48.37,0,5G,-105,-16,-2.0,11,-81,10263,296,D
173,2019.12.04,,12.49.19,0,5G,-97,-17,3.0,9,-81,7277,63,D
174,2019.12.04,,12.49.20,0,5G,-97,-17,3.0,9,-81,24113,154,D
178,2019.12.04,,12.49.24,0,5G,-97,-14,6.0,9,-81,16,27,D
216,2019.12.04,,12.50.06,0,5G,-100,-13,1.0,11,-83,30711,160,D
234,2019.12.04,,12.50.25,0,5G,-103,-11,4.0,10,-110,15,27,D
258,2019.12.04,,12.50.51,0,5G,-98,-14,-1.0,10,-82,21562,110,D
287,2019.12.04,,12.51.23,0,5G,-97,-17,7.0,11,-84,13,5,D
289,2019.12.04,,12.51.25,0,5G,-97,-12,5.0,11,-84,15,27,D
300,2019.12.04,,12.51.37,0,5G,-98,-12,6.0,11,-82,7389,91,D
304,2019.12.04,,12.51.41,0,5G,-98,-15,3.0,13,-81,11,0,D
324,2019.12.04,,12.52.02,0,5G,-98,-13,9.0,9,-81,1462,39,D
325,2019.12.04,,12.52.04,0,5G,-98,-11,1.0,11,-84,16662,195,D
326,2019.12.04,,12.52.05,0,5G,-98,-11,1.0,11,-84,27317,220,D
345,2019.12.04,,12.52.25,0,5G,-99,-14,9.0,13,-83,14,0,D
368,2019.12.04,,12.52.50,0,5G,-101,-15,2.0,13,-83,34004,269,D
371,2019.12.04,,12.52.53,0,5G,-100,-15,-2.0,13,-83,13,3,D
400,2019.12.04,,12.53.25,0,5G,-100,-11,3.0,12,-83,18,32,D
410,2019.12.04,,12.53.36,0,5G,-100,-16,1.0,12,-83,34213,248,D
440,2019.12.04,,12.54.08,0,5G,-100,-12,8.0,14,-83,154,40,D
443,2019.12.04,,12.54.11,0,5G,-99,-14,-2.0,14,-83,55,18,D
452,2019.12.04,,12.54.21,0,5G,-100,-18,-3.0,13,-81,33721,231,D
455,2019.12.04,,12.54.24,0,5G,-99,-17,2.0,14,-83,15,26,D
495,2019.12.04,,12.55.08,0,5G,-100,-15,-1.0,14,-83,21306,289,D
496,2019.12.04,,12.55.09,0,5G,-100,-15,-1.0,14,-83,7587,87,D
497,2019.12.04,,12.55.10,0,5G,-99,-15,3.0,14,-83,13,5,D
498,2019.12.04,,12.55.11,0,5G,-99,-15,3.0,14,-83,2436,125,D
499,2019.12.04,,12.55.12,0,5G,-99,-16,-1.0,14,-83,1374,26,D
