,Unnamed: 0,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
1905,1905,2019.12.06,Day5,,11:31:28,,0,5G,-99,-11,11.0,8,-80,704,17,D
1906,1906,2019.12.06,Day5,,11:31:29,,0,5G,-99,-11,11.0,8,-80,36,2,D
1907,1907,2019.12.06,Day5,,11:31:30,,0,5G,-99,-11,5.0,8,-80,33,2,D
1908,1908,2019.12.06,Day5,,11:31:31,,0,5G,-99,-11,5.0,8,-80,67,4,D
1909,1909,2019.12.06,Day5,,11:31:33,,0,5G,-99,-11,4.0,8,-80,106,5,D
1910,1910,2019.12.06,Day5,,11:31:34,,0,5G,-99,-11,4.0,8,-80,302,11,D
1911,1911,2019.12.06,Day5,,11:31:35,,0,5G,-99,-14,4.0,8,-80,122,3,D
1912,1912,2019.12.06,Day5,,11:31:36,,0,5G,-99,-14,4.0,8,-80,148,11,D
1913,1913,2019.12.06,Day5,,11:31:37,,0,5G,-99,-11,11.0,8,-80,66,2,D
1914,1914,2019.12.06,Day5,,11:31:38,,0,5G,-99,-11,11.0,8,-80,326,13,D
1915,1915,2019.12.06,Day5,,11:31:39,,0,5G,-99,-11,7.0,8,-80,144,5,D
1916,1916,2019.12.06,Day5,,11:31:40,,0,5G,-99,-11,7.0,8,-80,55,2,D
1917,1917,2019.12.06,Day5,,11:31:41,,0,5G,-99,-11,0.0,8,-80,356,7,D
1918,1918,2019.12.06,Day5,,11:31:42,,0,5G,-99,-11,0.0,8,-80,33,1,D
1919,1919,2019.12.06,Day5,,11:31:43,,0,5G,-100,-13,5.0,8,-80,45,3,D
1920,1920,2019.12.06,Day5,,11:31:46,,0,5G,-100,-10,9.0,8,-80,79,4,D
1921,1921,2019.12.06,Day5,,11:31:47,,0,5G,-100,-10,9.0,8,-80,33,1,D
1922,1922,2019.12.06,Day5,,11:31:48,,0,5G,-98,-12,-1.0,8,-80,11,1,D
1923,1923,2019.12.06,Day5,,11:31:49,,0,5G,-98,-12,-1.0,8,-80,77,1,D
1924,1924,2019.12.06,Day5,,11:31:50,,0,5G,-100,-10,9.0,8,-80,34,2,D
1925,1925,2019.12.06,Day5,,11:31:51,,0,5G,-100,-10,9.0,8,-80,11,0,D
1926,1926,2019.12.06,Day5,,11:31:53,,0,5G,-101,-12,1.0,8,-80,56,3,D
1927,1927,2019.12.06,Day5,,11:31:54,,0,5G,-99,-15,8.0,8,-80,11,0,D
1928,1928,2019.12.06,Day5,,11:31:56,,0,5G,-99,-11,5.0,8,-80,11,27,D
1929,1929,2019.12.06,Day5,,11:31:58,,0,5G,-99,-11,5.0,11,-82,3686,62,D
1930,1930,2019.12.06,Day5,,11:32:00,,0,5G,-99,-12,-2.0,11,-82,11,0,D
1931,1931,2019.12.06,Day5,,11:32:01,,0,5G,-99,-12,1.0,11,-82,2054,44,D
1932,1932,2019.12.06,Day5,,11:32:02,,0,5G,-99,-12,1.0,11,-82,7606,136,D
1933,1933,2019.12.06,Day5,,11:32:03,,0,5G,-99,-14,1.0,11,-82,994,20,D
1934,1934,2019.12.06,Day5,,11:32:05,,0,5G,-99,-12,1.0,12,-80,790,40,D
1935,1935,2019.12.06,Day5,,11:32:06,,0,5G,-99,-12,1.0,12,-80,4723,63,D
1936,1936,2019.12.06,Day5,,11:32:07,,0,5G,-99,-13,0.0,12,-80,1893,28,D
1937,1937,2019.12.06,Day5,,11:32:08,,0,5G,-99,-13,0.0,12,-80,2050,22,D
1938,1938,2019.12.06,Day5,,11:32:09,,0,5G,-99,-12,1.0,12,-80,533,11,D
1939,1939,2019.12.06,Day5,,11:32:10,,0,5G,-99,-12,1.0,12,-80,157,9,D
1940,1940,2019.12.06,Day5,,11:32:11,,0,5G,-100,-13,0.0,12,-80,399,5,D
1941,1941,2019.12.06,Day5,,11:32:13,,0,5G,-100,-13,0.0,12,-80,1107,15,D
1942,1942,2019.12.06,Day5,,11:32:14,,0,5G,-100,-13,0.0,12,-80,599,15,D
1943,1943,2019.12.06,Day5,,11:32:15,,0,5G,-100,-13,0.0,12,-80,272,7,D
1944,1944,2019.12.06,Day5,,11:32:16,,0,5G,-100,-14,-4.0,12,-80,110,10,D
1945,1945,2019.12.06,Day5,,11:32:17,,0,5G,-100,-14,-4.0,12,-80,788,12,D
1946,1946,2019.12.06,Day5,,11:32:18,,0,5G,-98,-14,4.0,12,-80,822,15,D
1947,1947,2019.12.06,Day5,,11:32:19,,0,5G,-98,-14,4.0,12,-80,189,4,D
1948,1948,2019.12.06,Day5,,11:32:20,,0,5G,-98,-10,11.0,12,-80,25,8,D
1949,1949,2019.12.06,Day5,,11:32:21,,0,5G,-98,-10,11.0,12,-80,270,8,D
1950,1950,2019.12.06,Day5,,11:32:22,,0,5G,-99,-11,2.0,12,-80,852,27,D
1951,1951,2019.12.06,Day5,,11:32:23,,0,5G,-99,-11,2.0,12,-80,67,3,D
1952,1952,2019.12.06,Day5,,11:32:25,,0,5G,-100,-12,8.0,12,-80,282,19,D
1953,1953,2019.12.06,Day5,,11:32:26,,0,5G,-100,-12,8.0,12,-80,22,0,D
1954,1954,2019.12.06,Day5,,11:32:27,,0,5G,-99,-11,11.0,12,-80,66,1,D
1955,1955,2019.12.06,Day5,,11:32:28,,0,5G,-99,-11,11.0,12,-80,101,6,D
1956,1956,2019.12.06,Day5,,11:32:29,,0,5G,-99,-10,13.0,12,-80,32,1,D
1957,1957,2019.12.06,Day5,,11:32:30,,0,5G,-99,-10,13.0,12,-80,111,2,D
1958,1958,2019.12.06,Day5,,11:32:31,,0,5G,-100,-14,-1.0,12,-80,455,8,D
1959,1959,2019.12.06,Day5,,11:32:32,,0,5G,-100,-14,-1.0,12,-80,1053,15,D
1960,1960,2019.12.06,Day5,,11:32:33,,0,5G,-99,-12,-2.0,12,-80,732,10,D
1961,1961,2019.12.06,Day5,,11:32:34,,0,5G,-99,-12,-2.0,12,-80,401,7,D
1962,1962,2019.12.06,Day5,,11:32:35,,0,5G,-99,-11,-1.0,12,-80,390,13,D
1963,1963,2019.12.06,Day5,,11:32:36,,0,5G,-99,-11,-1.0,12,-80,975,14,D
1964,1964,2019.12.06,Day5,,11:32:38,,0,5G,-98,-10,10.0,12,-80,313,10,D
1965,1965,2019.12.06,Day5,,11:32:39,,0,5G,-98,-10,10.0,12,-80,144,2,D
1966,1966,2019.12.06,Day5,,11:32:40,,0,5G,-98,-15,13.0,12,-80,236,9,D
1967,1967,2019.12.06,Day5,,11:32:41,,0,5G,-98,-15,13.0,12,-80,292,10,D
1968,1968,2019.12.06,Day5,,11:32:42,,0,5G,-98,-13,-6.0,12,-80,55,1,D
1969,1969,2019.12.06,Day5,,11:32:43,,0,5G,-98,-13,-6.0,12,-80,11,0,D
1970,1970,2019.12.06,Day5,,11:32:44,,0,5G,-99,-16,1.0,12,-80,59,7,D
1971,1971,2019.12.06,Day5,,11:32:45,,0,5G,-99,-16,1.0,12,-80,67,5,D
1972,1972,2019.12.06,Day5,,11:32:46,,0,5G,-98,-10,3.0,12,-80,11,0,D
1973,1973,2019.12.06,Day5,,11:32:47,,0,5G,-98,-10,3.0,12,-80,56,3,D
1974,1974,2019.12.06,Day5,,11:32:48,,0,5G,-98,-13,11.0,12,-80,22,1,D
1975,1975,2019.12.06,Day5,,11:32:50,,0,5G,-99,-16,12.0,12,-80,23,2,D
1976,1976,2019.12.06,Day5,,11:32:52,,0,5G,-99,-16,12.0,12,-80,57,6,D
1977,1977,2019.12.06,Day5,,11:32:53,,0,5G,-99,-11,8.0,12,-80,45,3,D
1978,1978,2019.12.06,Day5,,11:32:55,,0,5G,-99,-15,10.0,15,-82,33,2,D
1979,1979,2019.12.06,Day5,,11:32:56,,0,5G,-99,-15,10.0,9,-80,1481,21,D
1980,1980,2019.12.06,Day5,,11:32:57,,0,5G,-99,-13,4.0,9,-80,9660,111,D
1981,1981,2019.12.06,Day5,,11:32:58,,0,5G,-99,-13,4.0,9,-80,38862,276,D
1982,1982,2019.12.06,Day5,,11:33:02,,0,5G,-98,-12,9.0,9,-80,13,5,D
1983,1983,2019.12.06,Day5,,11:33:44,,0,5G,-99,-11,0.0,10,-80,29557,185,D
1984,1984,2019.12.06,Day5,,11:33:45,,0,5G,-99,-9,8.0,10,-80,3437,21,D
1985,1985,2019.12.06,Day5,,11:33:57,,0,5G,-101,-11,-5.0,8,-82,15,26,D
1986,1986,2019.12.06,Day5,,11:34:29,,0,5G,-99,-14,11.0,11,-81,23736,151,D
1987,1987,2019.12.06,Day5,,11:34:56,,0,5G,-100,-14,0.0,10,-80,15,26,D
1988,1988,2019.12.06,Day5,,11:35:02,,0,5G,-100,-18,-2.0,10,-80,51,9,D
1989,1989,2019.12.06,Day5,,11:35:15,,0,5G,-99,-12,6.0,10,-80,19431,125,D
1990,1990,2019.12.06,Day5,,11:35:16,,0,5G,-99,-12,-1.0,10,-80,10416,39,D
1991,1991,2019.12.06,Day5,,11:35:57,,0,5G,-100,-16,2.0,13,-81,15,26,D
1992,1992,2019.12.06,Day5,,11:36:00,,0,5G,-100,-15,-4.0,13,-81,4765,33,D
1993,1993,2019.12.06,Day5,,11:36:01,,0,5G,-100,-14,1.0,13,-81,27488,150,D
1994,1994,2019.12.06,Day5,,11:36:45,,0,5G,-102,-14,-3.0,14,-81,2032,13,D
1995,1995,2019.12.06,Day5,,11:36:47,,0,5G,-103,-13,4.0,14,-81,26991,144,D
1996,1996,2019.12.06,Day5,,11:36:56,,0,5G,-102,-13,-2.0,14,-81,15,26,D
1997,1997,2019.12.06,Day5,,11:37:33,,0,5G,-99,-11,7.0,14,-110,31090,461,D
1998,1998,2019.12.06,Day5,,11:37:57,,0,5G,-99,-13,2.0,13,-81,15,26,D
1999,1999,2019.12.06,Day5,,11:38:12,,0,5G,-99,-12,1.0,13,-81,11,1,D
2000,2000,2019.12.06,Day5,,11:38:19,,0,5G,-98,-10,-2.0,13,-81,30770,176,D
2001,2001,2019.12.06,Day5,,11:39:04,,0,5G,-99,-14,3.0,14,-83,4842,75,D
2002,2002,2019.12.06,Day5,,11:39:05,,0,5G,-99,-12,1.0,14,-83,1121,42,D
2003,2003,2019.12.06,Day5,,11:39:06,,0,5G,-99,-12,1.0,14,-83,10107,193,D
2004,2004,2019.12.06,Day5,,11:39:07,,0,5G,-99,-11,10.0,14,-83,15693,157,D
2005,2005,2019.12.06,Day5,,11:39:53,,0,5G,-99,-15,10.0,11,-85,8634,129,D
2006,2006,2019.12.06,Day5,,11:39:54,,0,5G,-99,-15,10.0,11,-85,21934,211,D
2007,2007,2019.12.06,Day5,,11:39:57,,0,5G,-102,-13,4.0,12,-85,15,26,D
2008,2008,2019.12.06,Day5,,11:40:40,,0,5G,-103,-15,-2.0,12,-85,6331,128,D
2009,2009,2019.12.06,Day5,,11:40:41,,0,5G,-103,-15,-2.0,12,-85,26302,191,D
2010,2010,2019.12.06,Day5,,11:41:04,,0,5G,-102,-14,-2.0,12,-85,15,25,D
2011,2011,2019.12.06,Day5,,11:41:27,,0,5G,-103,-15,1.0,11,-85,24888,200,D
2012,2012,2019.12.06,Day5,,11:41:28,,0,5G,-103,-13,-2.0,11,-85,5393,41,D
2013,2013,2019.12.06,Day5,,11:42:12,,0,5G,-104,-15,-2.0,11,-85,9300,76,D
2014,2014,2019.12.06,Day5,,11:42:13,,0,5G,-103,-12,10.0,11,-85,18647,139,D
2015,2015,2019.12.06,Day5,,11:42:57,,0,5G,-101,-13,-3.0,14,-87,15,26,D
2016,2016,2019.12.06,Day5,,11:42:59,,0,5G,-101,-12,0.0,14,-87,32186,297,D
2017,2017,2019.12.06,Day5,,11:43:21,,0,5G,-100,-12,5.0,12,-110,11,1,D
2018,2018,2019.12.06,Day5,,11:43:37,,0,5G,-103,-14,8.0,13,-89,15,24,D
2019,2019,2019.12.06,Day5,,11:43:38,,0,5G,-104,-10,2.0,13,-87,16974,843,D
2020,2020,2019.12.06,Day5,,11:43:39,,0,5G,-104,-10,2.0,15,-110,45093,1141,D
2021,2021,2019.12.06,Day5,,11:43:40,,0,5G,-105,-12,2.0,15,-110,37933,972,D
2022,2022,2019.12.06,Day5,,11:43:41,,0,5G,-105,-12,2.0,15,-110,38880,859,D
2023,2023,2019.12.06,Day5,,11:43:42,,0,5G,-103,-16,0.0,15,-110,9619,199,D
1108,1108,2019.12.04,Day4,,12:46:18,,0,LTE,-94,-11,12.0,15,-77,49,14,D
1109,1109,2019.12.04,Day4,,12:46:19,,0,LTE,-94,-11,12.0,14,-79,114,43,D
1110,1110,2019.12.04,Day4,,12:46:20,,0,LTE,-95,-11,7.0,14,-79,374,265,D
1111,1111,2019.12.04,Day4,,12:46:21,,0,LTE,-95,-11,7.0,14,-81,234,4,D
1112,1112,2019.12.04,Day4,,12:46:23,,0,LTE,-95,-11,14.0,15,-78,453,111,D
1113,1113,2019.12.04,Day4,,12:46:24,,0,LTE,-95,-11,11.0,15,-80,3448,154,D
1114,1114,2019.12.04,Day4,,12:46:25,,0,LTE,-95,-11,11.0,15,-80,7884,176,D
1115,1115,2019.12.04,Day4,,12:46:26,,0,LTE,-97,-10,13.0,15,-80,6998,128,D
1116,1116,2019.12.04,Day4,,12:46:28,,0,LTE,-97,-10,13.0,15,-80,11379,148,D
1117,1117,2019.12.04,Day4,,12:46:29,,0,LTE,-97,-11,16.0,15,-80,6897,119,D
1118,1118,2019.12.04,Day4,,12:46:30,,0,LTE,-97,-11,16.0,15,-80,11160,203,D
1119,1119,2019.12.04,Day4,,12:46:31,,0,LTE,-96,-11,10.0,15,-80,5549,114,D
1120,1120,2019.12.04,Day4,,12:46:32,,0,LTE,-96,-11,10.0,15,-80,17896,227,D
1121,1121,2019.12.04,Day4,,12:46:33,,0,LTE,-96,-11,12.0,15,-80,16672,314,D
1122,1122,2019.12.04,Day4,,12:46:34,,0,LTE,-96,-11,12.0,15,-80,15002,322,D
1123,1123,2019.12.04,Day4,,12:46:35,,0,LTE,-97,-11,13.0,15,-80,13244,178,D
1124,1124,2019.12.04,Day4,,12:46:36,,0,LTE,-97,-11,13.0,15,-80,4420,61,D
1125,1125,2019.12.04,Day4,,12:46:37,,0,LTE,-96,-11,13.0,15,-80,4592,63,D
1126,1126,2019.12.04,Day4,,12:46:38,,0,LTE,-96,-11,13.0,15,-80,1739,45,D
1127,1127,2019.12.04,Day4,,12:46:39,,0,LTE,-95,-11,16.0,5,-77,14310,134,D
1128,1128,2019.12.04,Day4,,12:46:40,,0,LTE,-95,-11,16.0,5,-77,5218,77,D
1129,1129,2019.12.04,Day4,,12:46:41,,0,LTE,-92,-11,17.0,5,-77,11803,145,D
1130,1130,2019.12.04,Day4,,12:46:43,,0,LTE,-94,-11,15.0,5,-77,17294,186,D
1131,1131,2019.12.04,Day4,,12:46:44,,0,LTE,-94,-11,15.0,11,-84,19134,240,D
1132,1132,2019.12.04,Day4,,12:46:45,,0,LTE,-101,-12,12.0,11,-86,15875,221,D
1133,1133,2019.12.04,Day4,,12:47:19,,0,5G,-101,-15,9.0,11,-85,17,50,D
1134,1134,2019.12.04,Day4,,12:47:24,,0,5G,-101,-11,4.0,14,-87,15,26,D
1135,1135,2019.12.04,Day4,,12:47:31,,0,5G,-103,-12,8.0,12,-87,27042,180,D
1136,1136,2019.12.04,Day4,,12:47:32,,0,5G,-103,-12,8.0,15,-85,1913,14,D
1137,1137,2019.12.04,Day4,,12:48:22,,0,5G,-97,-10,13.0,11,-87,324,18,D
1138,1138,2019.12.04,Day4,,12:48:27,,0,5G,-99,-11,1.0,10,-80,24,17,D
1139,1139,2019.12.04,Day4,,12:48:28,,0,5G,-99,-11,1.0,15,-87,272,75,D
1140,1140,2019.12.04,Day4,,12:48:29,,0,5G,-102,-17,6.0,15,-87,8311,299,D
1141,1141,2019.12.04,Day4,,12:48:30,,0,5G,-102,-17,6.0,15,-87,11123,362,D
1142,1142,2019.12.04,Day4,,12:48:31,,0,5G,-100,-11,7.0,14,-81,17059,479,D
1143,1143,2019.12.04,Day4,,12:48:32,,0,5G,-100,-11,7.0,14,-81,12386,244,D
1144,1144,2019.12.04,Day4,,12:48:34,,0,5G,-100,-19,-1.0,14,-81,8854,71,D
1145,1145,2019.12.04,Day4,,12:48:35,,0,5G,-100,-19,-1.0,11,-110,10065,107,D
1146,1146,2019.12.04,Day4,,12:48:36,,0,5G,-105,-16,-2.0,11,-83,12743,388,D
1147,1147,2019.12.04,Day4,,12:48:37,,0,5G,-105,-16,-2.0,11,-81,10263,296,D
1148,1148,2019.12.04,Day4,,12:49:19,,0,5G,-97,-17,3.0,9,-81,7277,63,D
1149,1149,2019.12.04,Day4,,12:49:20,,0,5G,-97,-17,3.0,9,-81,24113,154,D
1150,1150,2019.12.04,Day4,,12:49:24,,0,5G,-97,-14,6.0,9,-81,16,27,D
1151,1151,2019.12.04,Day4,,12:50:06,,0,5G,-100,-13,1.0,11,-83,30711,160,D
1152,1152,2019.12.04,Day4,,12:50:25,,0,5G,-103,-11,4.0,10,-110,15,27,D
1153,1153,2019.12.04,Day4,,12:50:51,,0,5G,-98,-14,-1.0,10,-82,21562,110,D
1154,1154,2019.12.04,Day4,,12:51:23,,0,5G,-97,-17,7.0,11,-84,13,5,D
1155,1155,2019.12.04,Day4,,12:51:25,,0,5G,-97,-12,5.0,11,-84,15,27,D
1156,1156,2019.12.04,Day4,,12:51:37,,0,5G,-98,-12,6.0,11,-82,7389,91,D
1157,1157,2019.12.04,Day4,,12:51:41,,0,5G,-98,-15,3.0,13,-81,11,0,D
1158,1158,2019.12.04,Day4,,12:52:02,,0,5G,-98,-13,9.0,9,-81,1462,39,D
1159,1159,2019.12.04,Day4,,12:52:04,,0,5G,-98,-11,1.0,11,-84,16662,195,D
1160,1160,2019.12.04,Day4,,12:52:05,,0,5G,-98,-11,1.0,11,-84,27317,220,D
1161,1161,2019.12.04,Day4,,12:52:25,,0,5G,-99,-14,9.0,13,-83,14,0,D
1162,1162,2019.12.04,Day4,,12:52:50,,0,5G,-101,-15,2.0,13,-83,34004,269,D
1163,1163,2019.12.04,Day4,,12:52:53,,0,5G,-100,-15,-2.0,13,-83,13,3,D
1164,1164,2019.12.04,Day4,,12:53:25,,0,5G,-100,-11,3.0,12,-83,18,32,D
1165,1165,2019.12.04,Day4,,12:53:36,,0,5G,-100,-16,1.0,12,-83,34213,248,D
1166,1166,2019.12.04,Day4,,12:54:08,,0,5G,-100,-12,8.0,14,-83,154,40,D
1167,1167,2019.12.04,Day4,,12:54:11,,0,5G,-99,-14,-2.0,14,-83,55,18,D
1168,1168,2019.12.04,Day4,,12:54:21,,0,5G,-100,-18,-3.0,13,-81,33721,231,D
1169,1169,2019.12.04,Day4,,12:54:24,,0,5G,-99,-17,2.0,14,-83,15,26,D
1170,1170,2019.12.04,Day4,,12:55:08,,0,5G,-100,-15,-1.0,14,-83,21306,289,D
1171,1171,2019.12.04,Day4,,12:55:09,,0,5G,-100,-15,-1.0,14,-83,7587,87,D
1172,1172,2019.12.04,Day4,,12:55:10,,0,5G,-99,-15,3.0,14,-83,13,5,D
1173,1173,2019.12.04,Day4,,12:55:11,,0,5G,-99,-15,3.0,14,-83,2436,125,D
1174,1174,2019.12.04,Day4,,12:55:12,,0,5G,-99,-16,-1.0,14,-83,1374,26,D
1175,1175,2019.12.04,Day4,,12:55:25,,0,5G,-99,-11,2.0,14,-83,16,52,D
1176,1176,2019.12.04,Day4,,12:55:54,,0,5G,-99,-15,4.0,14,-83,21628,179,D
1177,1177,2019.12.04,Day4,,12:56:27,,0,5G,-100,-19,3.0,14,-82,14,0,D
1178,1178,2019.12.04,Day4,,12:56:40,,0,5G,-100,-18,0.0,14,-82,28082,199,D
1179,1179,2019.12.04,Day4,,12:56:41,,0,5G,-99,-13,3.0,14,-82,792,4,D
1180,1180,2019.12.04,Day4,,12:57:25,,0,5G,-99,-11,8.0,11,-84,25636,207,D
1181,1181,2019.12.04,Day4,,12:57:26,,0,5G,-99,-11,5.0,11,-84,4065,22,D
1182,1182,2019.12.04,Day4,,12:58:04,,0,5G,-99,-14,1.0,11,-83,11,1,D
1183,1183,2019.12.04,Day4,,12:58:11,,0,5G,-98,-14,-8.0,11,-83,32713,194,D
1184,1184,2019.12.04,Day4,,12:58:26,,0,5G,-99,-13,5.0,15,-81,14,0,D
1185,1185,2019.12.04,Day4,,12:58:57,,0,5G,-101,-16,8.0,15,-81,17433,244,D
1186,1186,2019.12.04,Day4,,12:58:58,,0,5G,-101,-16,8.0,12,-83,13937,201,D
1187,1187,2019.12.04,Day4,,12:59:21,,0,5G,-99,-18,-1.0,14,-80,33,19,D
1188,1188,2019.12.04,Day4,,12:59:25,,0,5G,-100,-17,1.0,14,-80,16,7,D
1189,1189,2019.12.04,Day4,,12:59:44,,0,5G,-100,-18,4.0,14,-80,4353,91,D
1190,1190,2019.12.04,Day4,,12:59:45,,0,5G,-99,-19,11.0,15,-83,523,13,D
1191,1191,2019.12.04,Day4,,12:59:46,,0,5G,-99,-19,11.0,14,-80,29252,244,D
1192,1192,2019.12.04,Day4,,13:00:25,,0,5G,-100,-16,4.0,14,-81,18,32,D
1193,1193,2019.12.04,Day4,,13:00:31,,0,5G,-100,-14,7.0,14,-81,22521,144,D
1194,1194,2019.12.04,Day4,,13:01:03,,0,5G,-101,-18,7.0,9,-83,36,85,D
1195,1195,2019.12.04,Day4,,13:01:04,,0,5G,-101,-18,7.0,10,-80,955,17,D
1196,1196,2019.12.04,Day4,,13:01:16,,0,5G,-100,-18,0.0,10,-80,4235,30,D
1197,1197,2019.12.04,Day4,,13:01:17,,0,5G,-100,-18,0.0,10,-80,26074,145,D
1198,1198,2019.12.04,Day4,,13:01:25,,0,5G,-100,-12,11.0,10,-80,15,26,D
1199,1199,2019.12.04,Day4,,13:02:01,,0,5G,-100,-15,-1.0,14,-80,4582,43,D
1200,1200,2019.12.04,Day4,,13:02:02,,0,5G,-100,-15,-1.0,14,-80,22035,125,D
1201,1201,2019.12.04,Day4,,13:02:14,,0,5G,-99,-15,2.0,14,-80,47,21,D
1202,1202,2019.12.04,Day4,,13:02:25,,0,5G,-100,-16,7.0,12,-82,15,27,D
1203,1203,2019.12.04,Day4,,13:02:49,,0,5G,-101,-18,-4.0,11,-84,5318,110,D
1204,1204,2019.12.04,Day4,,13:02:50,,0,5G,-101,-18,-4.0,11,-84,2535,47,D
1205,1205,2019.12.04,Day4,,13:02:51,,0,5G,-101,-18,-3.0,11,-84,5829,108,D
1206,1206,2019.12.04,Day4,,13:02:52,,0,5G,-101,-18,-3.0,11,-79,3826,103,D
1207,1207,2019.12.04,Day4,,13:03:13,,0,5G,-101,-15,-1.0,14,-81,14,6,D
1208,1208,2019.12.04,Day4,,13:03:25,,0,5G,-101,-13,-2.0,14,-81,15,27,D
1209,1209,2019.12.04,Day4,,13:03:37,,0,5G,-100,-16,-3.0,14,-81,23637,149,D
2024,2024,2019.12.16,Day6,,13:03:49,,0,5G,-100,-15,3.0,15,-84,11,1,D
2025,2025,2019.12.16,Day6,,13:03:53,,0,5G,-101,-11,6.0,15,-84,111,29,D
2026,2026,2019.12.16,Day6,,13:03:54,,0,5G,-101,-11,6.0,15,-84,1667,58,D
2027,2027,2019.12.16,Day6,,13:03:55,,0,5G,-103,-11,7.0,15,-110,33490,1013,D
2028,2028,2019.12.16,Day6,,13:03:56,,0,5G,-103,-11,7.0,15,-110,1544,50,D
2029,2029,2019.12.16,Day6,,13:03:57,,0,5G,-101,-14,8.0,15,-110,366,193,D
2030,2030,2019.12.16,Day6,,13:03:58,,0,5G,-101,-14,8.0,15,-110,15048,384,D
2031,2031,2019.12.16,Day6,,13:03:59,,0,5G,-101,-13,6.0,13,-86,77790,416,D
2032,2032,2019.12.16,Day6,,13:04:00,,0,5G,-101,-13,6.0,12,-84,107356,932,D
2033,2033,2019.12.16,Day6,,13:04:03,,0,5G,-100,-11,4.0,15,-84,24318,142,D
1210,1210,2019.12.04,Day4,,13:04:22,,0,5G,-100,-15,0.0,15,-79,2085,18,D
1211,1211,2019.12.04,Day4,,13:04:25,,0,5G,-101,-16,1.0,15,-79,15,0,D
1212,1212,2019.12.04,Day4,,13:04:31,,0,5G,-100,-17,0.0,15,-81,15,15,D
2034,2034,2019.12.16,Day6,,13:04:46,,0,5G,-98,-13,2.0,8,-110,23848,234,D
2035,2035,2019.12.16,Day6,,13:04:53,,0,5G,-98,-12,-1.0,12,-82,16,47,D
2036,2036,2019.12.16,Day6,,13:04:59,,0,5G,-99,-12,-4.0,12,-82,17,31,D
1213,1213,2019.12.04,Day4,,13:05:07,,0,5G,-100,-15,-1.0,12,-110,3053,31,D
1214,1214,2019.12.04,Day4,,13:05:25,,0,5G,-101,-12,-3.0,9,-79,15,27,D
1215,1215,2019.12.04,Day4,,13:05:28,,0,5G,-101,-16,0.0,9,-79,140,95,D
2037,2037,2019.12.16,Day6,,13:05:31,,0,5G,-98,-15,-1.0,11,-84,856,34,D
2038,2038,2019.12.16,Day6,,13:05:32,,0,5G,-97,-14,-2.0,11,-84,32098,355,D
1216,1216,2019.12.04,Day4,,13:05:40,,0,5G,-100,-13,-1.0,15,-83,61,51,D
1217,1217,2019.12.04,Day4,,13:05:53,,0,5G,-100,-13,1.0,15,-83,75,13,D
2039,2039,2019.12.16,Day6,,13:05:58,,0,5G,-98,-11,-1.0,11,-82,24,27,D
2040,2040,2019.12.16,Day6,,13:05:59,,0,5G,-98,-11,-1.0,11,-84,65,38,D
2041,2041,2019.12.16,Day6,,13:06:18,,0,5G,-98,-13,-3.0,12,-84,31658,125,D
1218,1218,2019.12.04,Day4,,13:06:25,,0,5G,-99,-15,1.0,15,-81,19,33,D
1219,1219,2019.12.04,Day4,,13:06:33,,0,5G,-99,-18,1.0,15,-79,3881,519,D
1220,1220,2019.12.04,Day4,,13:06:34,,0,5G,-101,-17,9.0,15,-79,93972,1477,D
1221,1221,2019.12.04,Day4,,13:06:35,,0,5G,-101,-17,9.0,15,-79,133246,1191,D
1222,1222,2019.12.04,Day4,,13:06:37,,0,5G,-99,-18,-1.0,15,-79,22791,79,D
1223,1223,2019.12.04,Day4,,13:06:39,,0,5G,-100,-17,0.0,15,-79,3496,23,D
1224,1224,2019.12.04,Day4,,13:06:40,,0,5G,-100,-17,0.0,14,-81,14216,89,D
2042,2042,2019.12.16,Day6,,13:06:53,,0,5G,-109,-13,-1.0,10,-110,15,25,D
2043,2043,2019.12.16,Day6,,13:06:59,,0,5G,-100,-13,-2.0,7,-110,14,26,D
2044,2044,2019.12.16,Day6,,13:07:03,,0,5G,-99,-13,3.0,12,-110,27660,81,D
2045,2045,2019.12.16,Day6,,13:07:05,,0,5G,-98,-13,3.0,12,-110,77,14,D
1225,1225,2019.12.04,Day4,,13:07:21,,0,5G,-99,-16,-1.0,12,-80,13824,78,D
1226,1226,2019.12.04,Day4,,13:07:22,,0,5G,-99,-13,-2.0,12,-80,10009,61,D
1227,1227,2019.12.04,Day4,,13:07:34,,0,5G,-99,-13,-2.0,12,-80,17,28,D
2046,2046,2019.12.16,Day6,,13:07:35,,0,5G,-99,-17,-2.0,9,-83,11,1,D
1228,1228,2019.12.04,Day4,,13:07:40,,0,5G,-99,-13,1.0,12,-80,34,19,D
1229,1229,2019.12.04,Day4,,13:07:45,,0,5G,-100,-12,1.0,12,-80,29,10,D
2047,2047,2019.12.16,Day6,,13:07:47,,0,5G,-98,-12,7.0,9,-83,15466,79,D
2048,2048,2019.12.16,Day6,,13:07:48,,0,5G,-99,-13,-2.0,9,-83,16485,56,D
2049,2049,2019.12.16,Day6,,13:07:58,,0,5G,-99,-15,2.0,11,-110,15,27,D
1230,1230,2019.12.04,Day4,,13:08:06,,0,5G,-98,-15,2.0,15,-79,5335,44,D
